,liver,brain,lung
1389958_at,3.554531461,3.057486054,3.211359692
1389959_at,4.736863059,4.828451782,5.276170455
1389960_at,3.94445201,4.294378398,3.522704697
1389961_at,7.838337411,6.519263888,6.647660853
1389962_at,3.57774511,3.204513317,3.486884845
1389963_at,8.058803337,7.143061716,8.145879014
1389964_at,10.83038548,10.60786691,9.331509895
1389965_at,10.07178589,9.481642847,10.77214534
1389966_at,6.863834014,5.675833531,10.95286448
1389967_at,9.124180327,10.63168605,9.594987139
1389968_at,9.653885277,9.132979016,9.672602738
1389969_at,7.096819293,7.560187943,6.798970448
1389970_at,9.357453411,9.165451783,8.835002026
1389971_at,5.576165181,7.393370864,7.629392675
1389972_at,3.794326914,3.967821534,5.072009595
1389973_a_at,10.64144673,7.67710821,8.536793975
1389974_at,8.41783871,8.498193869,8.002867953
1389975_at,2.958480629,9.102870366,2.899050438
1389976_at,4.754658235,4.833551612,4.414719497
1389977_at,3.979411532,3.166072706,3.168973424
1389978_at,5.503615721,5.968691685,5.847304872
1389979_at,7.649256904,7.910933822,8.027574579
1389980_at,8.379052234,6.726242303,7.884192023
1389981_at,6.77584628,7.311254083,7.514997195
1389982_at,4.173195678,4.131617869,2.998117222
1389983_at,6.289803246,6.77507618,6.312088965
1389984_at,7.144224527,7.783810555,7.883704532
1389985_at,5.016930723,4.276180422,4.692553838
1389986_at,9.214232781,10.74123826,11.21507529
1389987_at,3.342606773,3.111909509,3.26501361
1389988_at,8.301258364,8.683950204,7.861230968
1389989_at,4.58853527,6.253024133,6.008544418
1389990_at,11.46585503,7.223284997,7.875968057
1389991_at,5.512869192,6.027659502,5.264883803
1389992_at,3.284368215,2.806669453,2.857598879
1389993_at,7.251250218,6.896831718,7.406201207
1389994_at,4.65861472,4.406426643,3.868996746
1389995_at,5.480108577,5.179869833,5.672829253
1389996_at,5.894077357,7.013324118,6.315832397
1389997_at,3.870250825,3.195311202,5.49696361
1389998_at,6.205396614,5.046009567,6.943097553
1389999_at,4.984550526,5.397112219,6.159308021
1390000_at,6.509241089,6.269694739,7.778361533
1390001_at,5.815637576,5.665664617,5.291663523
1390002_at,5.363302314,5.02170315,6.168284298
1390003_at,5.619255938,7.058849393,7.103230889
1390004_at,3.390177441,2.70508825,2.660311764
1390005_at,3.823144951,3.127635314,3.134756759
1390006_at,4.058026689,3.665247355,3.721600528
1390007_at,5.45016114,5.796452081,5.223901329
1390008_at,3.671552945,3.241718769,3.258726707
1390009_at,4.737275547,4.155298106,4.163519157
1390010_at,7.646728655,9.282213812,8.91104491
1390011_at,5.66259689,4.720205708,4.746978712
1390012_at,3.736666475,2.989683764,3.58520847
1390013_at,3.444192311,2.904217045,2.936784606
1390014_at,3.519067647,7.146168014,4.33681242
1390015_at,4.493481565,3.262000366,3.360033687
1390016_at,4.588414013,3.901515371,3.5649904
1390017_at,4.223977472,3.685278865,3.662887326
1390018_at,4.773845445,4.245811148,4.044314036
1390019_at,11.04979548,11.25066617,12.41754631
1390020_at,8.941797024,9.36778411,9.40397704
1390021_at,10.84355105,7.910536246,9.172705871
1390022_at,10.41943073,10.18460008,11.401725
1390023_at,7.800730216,8.825233284,8.110704475
1390024_at,11.16458572,8.034684363,12.13059047
1390025_at,4.564464088,3.617194567,3.95256444
1390026_at,8.774542715,7.15337383,7.852110417
1390027_at,9.004611126,8.916732883,9.701060524
1390028_at,7.078081477,6.842140344,8.26563612
1390029_at,7.289092554,7.195535779,8.069459109
1390030_at,4.405571553,4.722798616,4.350680094
1390031_at,7.728421521,5.797876105,7.194097221
1390032_at,6.963106897,6.556824281,9.000239274
1390033_at,6.203728871,8.438532478,5.514257713
1390034_at,7.492072102,7.286676426,6.051066432
1390035_at,6.890096892,6.769410289,6.836600684
1390036_at,5.300940904,6.913857624,6.519617414
1390037_at,6.388177519,8.44412706,7.974499839
1390038_at,4.024652003,3.075212025,3.108890152
1390039_at,6.358713756,6.325557248,8.228665425
1390040_at,7.681721773,7.625313613,7.751986797
1390041_at,3.809508105,3.387880115,5.486157516
1390042_at,9.897135197,4.645884885,8.758686141
1390043_at,4.73619268,5.324551681,5.058933427
1390044_at,6.038447842,6.027716468,5.709355304
1390045_at,4.06602077,3.35417948,3.429405316
1390046_at,7.459288662,7.643348696,7.932403276
1390047_at,7.741426017,8.122968774,8.518597914
1390048_at,10.1682107,11.07992407,11.08860254
1390049_at,5.154016764,6.797245303,10.05907982
1390050_at,8.06042502,7.08486026,8.773658476
1390051_at,5.599872275,7.821164557,4.841680264
1390052_at,4.237149253,6.285299621,3.984650419
1390053_at,6.083507712,4.205244381,5.122886377
1390054_at,3.070107258,3.092041532,3.04482378
1390055_at,4.677317354,3.864907269,3.81423563
1390056_at,4.588872866,4.049422091,4.348293984
1390057_at,3.705964764,3.219865362,3.162796888
1390058_at,8.52271693,9.574431273,9.207212289
1390059_at,3.393976218,3.101803931,3.053719192
1390060_at,4.228775721,4.533672151,3.76878979
1390061_at,3.212684308,3.062929295,3.024645972
1390062_at,3.231191292,3.774350573,2.815339443
1390063_at,5.994345102,6.465334759,7.924674601
1390064_at,3.084428086,2.746143304,2.789588769
1390065_at,3.266670161,3.111588868,3.173569763
1390066_at,4.565440217,3.557814134,3.653949302
1390067_at,5.241388435,5.510171615,6.058728536
1390068_at,6.430437345,5.896349361,5.898935141
1390069_at,2.538154349,2.654249904,2.642630578
1390070_at,4.591627404,7.499264314,8.105132055
1390071_at,4.746022505,4.258949005,4.279484177
1390072_at,5.118477942,4.446387757,4.500985977
1390073_at,4.15091767,3.472515977,3.336571903
1390074_at,5.474408318,5.501350426,5.821558531
1390075_at,3.373610186,3.219423476,3.417816365
1390076_at,3.796924607,3.210033303,3.068587158
1390077_at,5.083082227,3.819298739,4.215847974
1390078_at,4.415098338,3.331164292,3.569823248
1390079_at,4.424839832,3.892930145,3.653522261
1390080_at,4.878361792,4.377618126,4.360617214
1390081_at,3.626386967,2.999749571,3.042437441
1390082_at,6.987471721,7.772727247,8.998936003
1390083_at,5.515128525,6.600972842,6.55296829
1390084_at,4.293056155,3.930337283,3.602564559
1390085_at,4.586456188,4.353094301,4.416420329
1390086_at,4.150291465,3.698697168,3.734465451
1390087_at,3.977939672,3.338185176,3.239888815
1390088_at,4.100186361,3.372838576,3.422140842
1390089_at,5.022770525,4.714730691,4.487688091
1390090_at,5.216582318,4.289597704,4.472899219
1390091_at,3.881595891,3.600413666,3.516476118
1390092_at,5.086053956,6.151245383,4.508354123
1390093_at,6.488437118,7.145494087,7.362696958
1390094_at,3.716628473,3.112337529,3.183917336
1390095_at,4.621040006,4.0168108,3.889538288
1390096_at,7.622444098,8.387698748,9.460447524
1390097_at,6.437018082,11.00419015,6.480408502
1390098_at,6.678632896,7.583873078,6.945644963
1390099_at,5.928962102,6.097989187,5.934986452
1390100_s_at,7.400244445,7.450820778,7.938204146
1390101_at,7.095906511,7.417058522,6.86250288
1390102_at,8.765051002,8.889417839,8.203897276
1390103_at,6.871309664,6.899761402,7.918796934
1390104_at,7.741912632,8.952365202,7.894693264
1390105_at,4.607108139,5.593821395,4.82176326
1390106_at,3.970699361,3.290028591,3.289215478
1390107_at,8.371525712,9.110367271,9.304096691
1390108_at,8.957163971,8.408890097,7.905877897
1390109_at,7.179371292,7.827539672,8.673187994
1390110_at,7.190437189,7.473526295,7.828278295
1390111_at,9.246503393,8.643244347,8.970000808
1390112_at,4.558633527,6.331618665,10.12977411
1390113_a_at,9.150049168,8.658147046,8.754603753
1390114_at,6.297931237,7.708053622,9.002081486
1390115_at,9.584383639,8.019882918,8.919527753
1390116_at,7.017280372,7.68380657,11.48640503
1390117_at,8.643286076,8.289908163,8.120045893
1390118_at,6.720021412,6.318667402,6.734839576
1390119_at,5.034258472,5.157584359,8.059188002
1390120_a_at,5.308033572,4.777088347,4.936500266
1390121_at,7.152320571,7.394004934,9.123746198
1390122_at,6.256999527,5.47780177,7.301227774
1390123_at,4.381995695,3.662308716,4.083945031
1390124_at,7.467675281,8.236336386,7.930916319
1390125_at,9.507774976,7.901390241,9.035050674
1390126_at,5.086730687,4.976730552,5.361647756
1390127_at,6.071923881,8.266769353,6.520067628
1390128_at,7.699190976,7.597665671,7.923558511
1390129_at,8.142281216,7.651911217,8.554243748
1390130_at,6.392807185,8.671485452,5.620743195
1390131_at,9.370761579,8.325467999,7.150750249
1390132_at,7.525926359,8.341319143,9.198419258
1390133_at,8.057951737,7.261659662,9.594992481
1390134_at,6.588830947,6.754371857,7.488780886
1390135_at,4.849176143,3.870437013,3.851445609
1390136_at,7.046501714,5.691890791,8.428711198
1390137_at,3.626316597,3.329977614,4.011774942
1390138_at,4.557614467,4.320747465,5.425545865
1390139_a_at,3.59074461,3.398999371,4.804042624
1390140_at,3.444356092,2.763074589,2.799962879
1390141_at,3.631205228,5.551294416,4.000830376
1390142_at,8.149751594,8.442018494,9.208103158
1390143_at,4.336307586,3.845668296,3.863403586
1390144_at,6.700253295,8.05487823,7.676015347
1390145_at,6.098546079,9.925605418,8.099465677
1390146_at,6.855180143,7.928874303,4.991537379
1390147_at,7.243170754,6.642125084,7.135157868
1390148_a_at,7.211579946,6.427839229,7.435667145
1390149_at,7.566286106,9.187210609,9.562549542
1390150_at,4.223516074,3.481526403,3.666022442
1390151_at,7.377716763,7.729987064,7.841404378
1390152_at,7.534613584,6.587296662,6.511106086
1390153_at,5.232574264,9.185259254,7.829043442
1390154_at,7.859210927,5.93234304,7.974894937
1390155_at,7.184212596,7.393476379,6.216350582
1390156_a_at,5.177218437,9.230848599,9.318791967
1390157_at,6.974361504,6.52689684,7.325362066
1390158_at,4.655096178,3.81363757,3.700443956
1390159_at,6.704225232,7.417818598,8.843294538
1390160_at,5.493320446,6.028019412,4.771766375
1390161_at,7.895295207,7.112195044,11.16173065
1390162_at,5.564244614,6.887863547,5.419735461
1390163_at,6.669926321,6.765847085,7.260300051
1390164_at,7.370559137,6.772148773,5.152937114
1390165_at,8.628411585,5.965242343,7.774535096
1390166_at,3.796678215,3.020503496,2.861706956
1390167_at,5.742085902,8.86187587,4.708431779
1390168_a_at,6.729357169,6.644903458,6.261842856
1390169_at,7.052953123,6.689989629,7.540091416
1390170_at,4.464979454,6.96417945,5.346856375
1390171_at,6.062571444,7.000028958,7.329354183
1390172_at,11.19114373,7.070570123,6.768134744
1390173_at,6.646939451,4.998525794,7.762501262
1390174_at,4.872904012,7.766699076,7.889609829
1390175_at,5.61675801,5.938598663,5.397875162
1390176_at,5.938497683,3.814637657,4.414346491
1390177_at,6.526128594,4.904855868,9.437019845
1390178_at,9.409052979,8.843240926,8.754532236
1390179_at,6.058484253,6.436614753,5.82814738
1390180_at,4.563751694,4.71025888,4.068154466
1390181_at,4.834136855,5.278456566,4.963962736
1390182_at,2.872623291,3.254643135,3.174593201
1390183_at,8.721527471,9.668846161,9.276248804
1390184_at,4.93719478,4.487213,5.217805634
1390185_at,6.794234004,6.439980467,7.308044183
1390186_at,6.021118277,8.45890912,5.169258224
1390187_at,5.680226019,5.98166841,7.769945579
1390188_at,6.951784118,5.320032626,5.452678473
1390189_at,7.861032304,6.905804387,8.133165603
1390190_at,3.4235831,3.280469591,3.192320634
1390191_at,4.451419543,5.527248959,5.66639875
1390192_at,4.316989353,4.449057964,3.910937863
1390193_at,4.218167531,4.907500554,4.55018179
1390194_at,7.804774564,7.157549512,7.512061636
1390195_at,6.794334158,5.010750817,6.799311839
1390196_at,4.570298779,10.04479137,3.804066336
1390197_at,7.102621782,6.605618438,6.941518188
1390198_at,7.104238087,7.298523237,8.043126227
1390199_at,8.158552118,7.804377647,8.353118857
1390200_at,7.029907978,6.422896416,7.412234323
1390201_at,6.925447252,6.573921949,7.664192327
1390202_at,6.939876099,6.906802783,7.24361788
1390203_at,7.741018912,7.107085659,6.203049014
1390204_at,5.235462998,8.098143707,6.362509489
1390205_at,8.014004268,9.048568066,9.645859348
1390206_at,5.460618281,5.85972411,5.308487643
1390207_at,8.975547541,9.196452279,10.95013651
1390208_at,7.932220531,6.901418358,6.82780211
1390209_at,4.367359439,10.0659462,4.29697997
1390210_at,5.717106717,6.780053656,6.089826684
1390211_at,3.861357403,3.349200333,3.545641271
1390212_at,6.164461803,6.352811454,6.365350298
1390213_at,6.6216761,8.067760206,7.645716389
1390214_a_at,7.166505301,7.564056135,7.570030224
1390215_at,8.048319417,7.941363649,7.778397304
1390216_a_at,3.397342599,3.017937943,3.259935107
1390217_at,6.79593135,9.215143726,9.650606137
1390218_at,7.480244171,8.881173352,7.726045868
1390219_at,4.601873197,6.284928981,5.753488884
1390220_at,3.603414041,3.237438427,3.065351221
1390221_at,5.989637009,4.746674739,7.784768354
1390222_at,6.335749966,4.862856413,4.996017813
1390223_at,5.210160516,5.075795267,5.002664827
1390224_at,7.319315798,5.439465111,6.883901952
1390225_at,3.341891614,2.9705073,3.263187252
1390226_at,4.761980249,4.591999473,7.701367597
1390227_at,4.343177333,7.985877965,6.89999699
1390228_at,8.086218562,6.930055186,7.742264929
1390229_at,6.702732339,6.34300024,7.010634421
1390230_at,3.159298359,2.922908276,2.864908984
1390231_at,4.798292807,8.679315915,4.014434746
1390232_at,5.213791472,6.489617587,6.034793221
1390233_at,4.489306395,4.640621583,5.002564794
1390234_at,9.849854474,10.17948984,10.66692804
1390235_at,5.991926555,9.111136651,4.840373635
1390236_at,4.052256599,3.217408196,3.886779476
1390237_at,8.15117887,7.946967761,6.303521246
1390238_at,4.205972642,4.802600334,8.73567224
1390239_at,4.177236241,3.822230837,3.704856479
1390240_at,8.511904639,9.306189774,7.042714083
1390241_at,6.076332733,5.999722503,6.007318308
1390242_at,3.62617049,3.305061478,3.316707224
1390243_at,6.61199852,6.083143168,5.94151693
1390244_at,6.717793854,8.507288763,8.223222524
1390245_at,4.03634804,4.554071638,4.35733423
1390246_at,4.848415276,4.426357253,5.861836287
1390247_at,6.539756737,5.966663896,6.276640577
1390248_at,4.628030574,4.879871678,4.769945088
1390249_at,6.894940353,4.717456429,6.456289554
1390250_x_at,4.269171987,7.095573286,6.150945592
1390251_at,5.866942951,4.931550959,4.765660343
1390252_at,6.361377939,5.803488065,5.698476369
1390253_at,5.341714791,4.775885746,4.452119664
1390254_at,4.561660937,4.910308292,4.782465022
1390255_at,6.195560925,6.788900156,8.695027484
1390256_at,3.816332048,3.486925274,3.370387908
1390257_at,8.216990181,8.61056442,8.22668877
1390258_at,5.370791724,4.06667872,4.736017195
1390259_at,6.745814973,8.398631797,7.422686068
1390260_at,5.409763727,4.867557139,4.854251771
1390261_at,5.520489917,5.675676203,5.766380782
1390262_a_at,4.567898782,5.92593907,4.849717169
1390263_at,3.786238698,3.954700153,5.007943839
1390264_at,7.271472602,6.983790205,7.873539377
1390265_at,3.567511505,3.259330522,3.343261231
1390266_at,6.561470649,6.852387937,6.668961458
1390267_at,7.292660406,6.564596939,6.251846533
1390268_at,6.775117951,7.434332561,7.924336496
1390269_at,5.650342064,4.973513147,5.482701132
1390270_at,4.521402882,8.630658744,4.576332117
1390271_at,6.094025331,7.107962662,6.332737669
1390272_at,7.000608051,6.348945278,5.501649052
1390273_at,5.955225989,7.18087189,6.813684093
1390274_at,8.854441808,7.976501809,8.806159491
1390275_at,3.007698885,2.840508496,2.744822483
1390276_at,3.577899489,5.225622981,3.92792233
1390277_at,5.005718928,5.210828047,6.026412291
1390278_at,7.784225702,8.848801962,8.851626319
1390279_at,7.247015114,6.173367247,6.24839154
1390280_at,4.923940855,8.113023949,6.145086558
1390281_a_at,9.141583051,8.354568773,7.202836193
1390282_at,4.416482589,4.0131022,6.305893386
1390283_at,7.319756666,5.581319443,6.649058609
1390284_at,7.00312072,6.104929185,6.177291854
1390285_at,6.961148508,5.820783687,8.676840792
1390286_at,3.94655973,3.520831621,3.946221489
1390287_at,6.125871336,5.918243279,8.438060317
1390288_at,6.380518396,5.194613911,6.195716787
1390289_at,7.160633972,7.634544499,7.15105823
1390290_at,7.27328942,7.040085381,7.51633506
1390291_at,4.798455428,5.438504916,5.299146218
1390292_at,5.731157564,6.022503113,5.505878462
1390293_at,3.24958977,3.230863016,3.129667753
1390294_at,6.167709578,7.442504188,7.145346957
1390295_at,4.438727479,3.714776877,3.680215305
1390296_at,6.101644649,4.942942973,5.069627774
1390297_at,3.653892314,4.372156553,3.792908854
1390298_at,8.216763305,8.111910627,9.169531812
1390299_at,4.598959779,4.656431228,4.909523336
1390300_at,5.71856171,6.004369853,8.54942176
1390301_at,6.202747098,8.102619909,5.52280935
1390302_at,3.460491311,4.864100279,3.099765244
1390303_at,3.794695772,7.650019498,5.929965881
1390304_at,4.914286359,3.946248767,3.912126878
1390305_at,7.53051621,7.412110179,6.966034218
1390306_at,4.177673388,7.277804973,6.073322771
1390307_at,3.74019296,4.508551969,4.505330995
1390308_at,4.632747447,3.723893827,3.62608967
1390309_a_at,4.716194984,5.396846274,4.543610899
1390310_at,4.284670205,3.392218273,5.231703776
1390311_at,6.986080003,8.385463486,7.915165648
1390312_at,6.084342051,6.367531181,7.907486797
1390313_at,4.468435031,3.833534299,4.068404409
1390314_at,5.129875511,4.436292969,4.182890253
1390315_a_at,5.140533707,5.524502903,5.644767597
1390316_at,5.373940349,5.620023841,5.603210272
1390317_at,5.830848268,9.910797832,4.557058069
1390318_at,2.857314864,3.354005421,2.732635371
1390319_at,4.799886441,5.418071102,6.223110299
1390320_at,5.154980939,6.4930518,6.053849201
1390321_at,5.049275808,3.982653679,5.035737775
1390322_at,3.414465985,3.405953976,3.0584289
1390323_at,6.78504261,8.078718811,7.545317313
1390324_at,4.254565872,6.955122074,3.897525192
1390325_at,6.818994261,6.583049392,8.387914106
1390326_at,11.95842551,5.068800045,5.510288901
1390327_at,2.999406287,4.935920178,2.587879696
1390328_at,3.680924462,2.891166036,2.866347922
1390329_at,3.340210291,3.126072261,3.22993907
1390330_at,5.102902827,5.494546747,5.044700876
1390331_at,4.450827561,6.889339325,3.819821614
1390332_at,6.206637822,6.197418846,5.844634131
1390333_at,7.645974818,6.731795113,7.80225015
1390334_at,6.351141082,7.858180397,5.426829155
1390335_at,5.06262589,4.847889989,5.101964012
1390336_at,4.020993491,3.925661278,5.379723017
1390337_at,4.136942774,7.498318074,3.930510295
1390338_at,5.897588535,5.28961616,6.36199929
