	GSM495209	GSM495212	GSM495215
1396887_at	3.970666987	3.683377366	4.437014752
1396888_at	3.15451867	2.885919004	3.10179587
1396889_at	2.775822396	2.706804715	2.594993156
1396890_at	4.997074359	4.702692363	4.449325225
1396891_at	5.125792212	7.175901587	6.468722295
1396892_at	5.397921359	4.629174942	4.859101034
1396893_at	4.872328741	6.393189132	4.720976051
1396894_at	3.703324846	3.803077815	4.769288469
1396895_at	3.739942715	3.287474052	3.126102186
1396896_at	4.308904358	5.54901581	3.439113286
1396897_at	3.136456292	2.914262744	2.995218564
1396898_at	3.690526932	3.037281876	3.2042561
1396899_at	3.364894133	4.903955302	3.947550387
1396900_at	4.042182094	4.007524352	3.9249313
1396901_at	4.275369579	3.571764139	4.272445474
1396902_at	3.331473595	2.708539571	3.078449932
1396903_at	3.828616478	3.364538523	3.306230485
1396904_at	3.790373583	3.333354832	2.812908192
1396905_at	6.20618733	5.914178561	6.059084458
1396906_at	4.353558639	4.173748967	4.084993509
1396907_at	3.388758306	2.699519531	2.851133312
1396908_at	3.653761356	3.36185587	4.065765575
1396909_at	4.656537426	3.888612153	3.694337793
1396910_at	3.623555867	2.969268845	2.937419789
1396911_at	4.906159811	4.770233239	4.883043552
1396912_at	4.703683756	4.252632417	4.231946086
1396913_at	3.638926658	3.252148905	2.960779516
1396914_at	3.561197083	3.342846487	3.432999258
1396915_at	4.476539211	3.733029058	3.220150474
1396916_at	4.824944142	5.544814452	4.719421362
1396917_at	4.94096526	5.091160879	4.911393944
1396918_at	3.467029625	3.180816364	3.140173686
1396919_at	3.365538964	3.210656451	3.576403977
1396920_at	6.20029752	5.307671601	5.235058447
1396921_at	3.132939061	3.028548047	3.11139902
1396922_at	3.377716667	3.071397363	3.0445163
1396923_at	3.847394762	4.858560349	4.509165168
1396924_at	4.16766938	3.678264153	3.911403753
1396925_at	4.556175692	5.513366449	4.580365676
1396926_at	4.787477128	4.172329202	4.029108589
1396927_at	5.242141883	6.228715391	5.359107034
1396928_at	4.009239972	3.668972754	3.744570558
1396929_at	4.149131553	3.652908932	3.381843275
1396930_x_at	4.15499178	3.843825834	3.62061657
1396931_at	3.080235604	3.250911844	2.762370862
1396932_at	2.979419727	2.59537537	2.404865798
1396933_s_at	11.93008324	3.989021851	8.388421638
1396934_at	4.163581899	2.975809784	3.51626283
1396935_at	4.767626462	3.491610396	3.37836995
1396936_at	3.91664995	4.590551253	4.504855601
1396937_at	4.314757817	4.206374724	4.041095262
1396938_at	4.535779722	4.229808121	3.725100044
1396939_at	5.57890588	4.200320395	5.084446503
1396940_at	4.398206918	3.923336694	3.744932279
1396941_at	3.328722062	2.755897536	2.938524413
1396942_at	5.138550203	4.50314279	4.48103623
1396943_at	3.364541503	2.92024477	2.971296985
1396944_at	3.484251194	3.033598987	3.00291838
1396945_at	3.90873274	7.671557266	4.511268865
1396946_at	4.914625256	3.427049825	4.323721004
1396947_at	6.701775775	5.925231657	4.900645403
1396948_at	3.355980392	2.975809784	3.207023886
1396949_at	3.072518862	2.738742775	2.751856438
1396950_at	4.316507868	4.795090699	3.63477316
1396951_at	3.560406293	3.319179876	3.590705913
1396952_at	3.39283064	7.569052168	3.53821165
1396953_at	4.075951381	4.35238084	4.244240892
1396954_at	5.308163451	4.444072306	4.717901809
1396955_at	4.072819027	3.759785903	4.559842257
1396956_at	4.088935014	3.838716815	3.593342
1396957_at	4.26423602	9.08845702	4.129660132
1396958_at	4.806842092	3.583034278	3.572112768
1396959_at	4.948664177	6.113538051	4.007801777
1396960_at	4.050234724	3.350269227	3.352171853
1396961_at	4.892965386	3.592453526	3.371557692
1396962_at	5.363490007	5.092546376	5.366011357
1396963_at	4.246824377	4.554449223	3.792355842
1396964_at	3.309453136	3.592453526	3.093478202
1396965_at	7.940883684	7.325589673	8.414969572
1396966_at	3.39283064	2.911552022	3.024477928
1396967_at	3.396984104	3.39548386	3.161347179
1396968_at	3.662800949	3.824938252	3.572112768
1396969_at	4.600825026	4.561308563	3.684010748
1396970_at	3.987354465	3.884144055	3.929983929
1396971_at	3.665155437	3.155836782	3.477005755
1396972_at	3.512409543	3.349430549	3.198526448
1396973_at	3.577354305	3.690242663	3.4091292
1396974_at	3.663750086	3.107600595	3.655465568
1396975_at	3.074689294	3.676358952	2.617007937
1396976_at	3.766049022	3.583726677	3.3153282
1396977_at	4.497399745	3.991881853	3.773976639
1396978_at	3.489687545	3.657389264	3.572112768
1396979_at	3.561197083	3.857229266	3.724656589
1396980_at	4.237603341	3.33515803	3.174963706
1396981_at	4.706958845	3.867382415	3.572112768
1396982_at	4.380577612	3.733596873	3.475753605
1396983_at	4.158439926	6.612923031	4.157139864
1396984_at	7.665518164	6.189400432	6.553872769
1396985_at	3.679736504	2.82860631	4.059145821
1396986_at	3.670587777	3.209846871	3.024981162
1396987_at	5.368343068	4.568293123	4.988340299
1396988_at	4.160235329	3.717032829	3.572112768
1396989_at	4.095570465	3.691720931	3.476168895
1396990_at	3.561197083	3.140692275	3.102229838
1396991_at	5.347763722	5.885108779	4.597181705
1396992_at	4.477194012	4.029970311	3.613866379
1396993_at	4.350886502	3.87677159	5.085782417
1396994_at	3.623784543	3.236620331	3.485553895
1396995_at	4.631044049	5.050972859	4.638807301
1396996_at	5.342906068	6.49468849	6.39585314
1396997_at	4.734256706	6.006170134	4.553610565
1396998_at	3.502549135	3.573554592	2.809877437
1396999_at	4.795050839	2.832819133	2.68227678
1397000_at	3.39283064	2.836612562	2.854010315
1397001_at	3.404534464	3.205649494	3.135678761
1397002_at	3.227341809	3.384050309	3.218873869
1397003_at	3.231548681	2.852248636	2.809068152
1397004_at	7.900167692	7.526984119	8.912698839
1397005_at	3.786404023	3.926280878	3.163161869
1397006_at	3.91664995	6.128052397	5.161729837
1397007_at	4.22413442	3.403566665	3.579038129
1397008_at	5.027140592	6.192180681	4.417862685
1397009_at	3.39283064	2.666787674	2.827905274
1397010_at	2.952014576	2.65897985	2.709479575
1397011_at	7.049334332	6.189565457	5.051092018
1397012_at	3.4072955	2.645380675	2.737584035
1397013_at	3.91664995	5.180088819	3.664503676
1397014_at	3.738485614	3.353581356	3.250430622
1397015_at	4.403393179	8.706048451	6.204088793
1397016_at	4.3136189	6.841325454	3.791901673
1397017_at	5.15562089	5.20616532	4.985673088
1397018_at	3.758020381	3.789276824	4.129660132
1397019_at	3.278686336	3.234936892	2.990867015
1397020_at	2.588294733	5.066413818	3.045193644
1397021_at	3.785051117	3.93149659	3.993550043
1397022_at	2.939172998	3.051526503	3.249873735
1397023_at	7.137435515	6.349053595	5.906857426
1397024_at	3.744989901	3.547817534	3.59586583
1397025_at	4.885215506	5.01808303	4.256859464
1397026_at	4.523301082	4.481718317	3.718431249
1397027_at	4.877046317	5.36155256	5.580275927
1397028_at	4.442932506	4.972441721	5.494413983
1397029_at	4.916167482	4.690847904	4.460223697
1397030_at	5.872841324	7.328142832	6.666111519
1397031_at	4.794473679	6.0079177	3.232146425
1397032_at	3.91664995	3.976532102	4.292052613
1397033_at	4.849442775	4.518894929	4.445817203
1397034_at	5.158084656	6.259507005	5.809712443
1397035_at	4.364450545	4.186291125	5.791787226
1397036_at	3.91661675	3.80251723	3.607301208
1397037_at	4.932853577	5.996808462	3.784171724
1397038_at	4.929778145	4.274839928	3.853497427
1397039_at	4.112563358	3.689805399	3.593850606
1397040_at	4.10247222	3.426020348	3.758798378
1397041_at	4.842890915	5.004534901	5.504964872
1397042_at	4.868837352	4.551132327	4.267305848
1397043_at	4.740485681	4.159622564	3.947550387
1397044_at	3.946651843	3.841433264	3.664503676
1397045_at	4.392079927	5.540679154	4.985673088
1397046_at	3.911579987	4.145007156	4.173594014
1397047_at	5.26257761	5.293612638	5.976890608
1397048_at	4.430287272	3.795982879	3.340000451
1397049_at	5.06385913	5.545709151	5.713199032
1397050_at	4.165478144	3.586133369	4.145106778
1397051_at	5.355924186	5.780121898	4.480812754
1397052_at	4.739878439	4.55882846	4.699659723
1397053_at	3.982514433	4.211394165	6.039631218
1397054_at	3.166883829	3.113749965	3.106090305
1397055_at	4.262262321	4.246215876	3.71266108
1397056_at	3.721123888	3.575310173	3.592487317
1397057_at	3.533947982	3.165580936	3.336334229
1397058_at	3.250472527	3.419839464	3.116442985
1397059_x_at	2.743074477	2.453594074	2.544518259
1397060_at	3.124367598	7.484740479	3.02293485
1397061_at	5.685867591	4.990230453	5.168807519
1397062_at	4.182120405	4.952170782	3.365609488
1397063_at	4.608372591	4.233035148	3.946438077
1397064_at	4.20393287	4.779189745	3.714284145
1397065_at	5.172197394	4.652975431	4.290725773
1397066_at	3.917335983	3.686014293	3.120116515
1397067_at	3.476224247	3.59668183	3.158161742
1397068_at	4.627123142	4.15612732	4.335468175
1397069_at	4.229580748	3.908555776	3.947550387
1397070_at	3.412617458	3.819477133	3.572112768
1397071_at	4.310229667	4.586757385	5.980575095
1397072_at	4.095500994	4.094200386	3.863843533
1397073_at	5.025167581	4.728184278	5.146783451
1397074_at	3.738485614	3.064759827	3.19130895
1397075_at	4.770065465	4.785491555	4.431899034
1397076_at	4.894344042	5.436863968	4.384503886
1397077_at	3.993599807	4.275013267	3.763863976
1397078_at	5.916212992	6.191251996	5.919436663
1397079_at	3.196401721	3.611919477	2.691936879
1397080_at	4.012425897	2.844821946	2.795826979
1397081_at	4.614913399	3.61462552	3.901597045
1397082_at	6.078959883	5.422805416	5.748386284
1397083_at	4.316397004	3.90873174	3.753239056
1397084_at	4.45351042	3.495203925	3.763356792
1397085_at	3.819723483	3.116398667	3.149531041
1397086_at	4.753311105	4.110519822	4.019482953
1397087_at	2.906010245	3.110690746	2.752589116
1397088_at	3.663472886	3.037644392	3.373163844
1397089_at	3.533120741	3.39289197	3.173062425
1397090_at	4.414193718	3.837282496	3.663827988
1397091_at	3.45927406	3.606281208	4.107477179
1397092_at	4.032690731	4.264264767	3.884667771
1397093_at	5.254903559	4.350075178	4.01748709
1397094_at	3.58642423	3.468232153	3.319068752
1397095_at	4.144037413	3.401027567	3.661473825
1397096_at	5.433179312	5.583029558	6.659548686
1397097_x_at	6.232141804	6.040377959	5.729967821
1397098_at	3.666173468	3.185058108	3.15263041
1397099_at	3.783283788	3.552969028	3.431373891
1397100_at	3.231548681	2.780389712	3.035039498
1397101_at	5.100308905	4.580885193	6.163168572
1397102_at	5.183347742	5.268316493	5.718489428
1397103_at	5.491471801	4.089640319	4.191882054
1397104_at	3.358494972	3.300737645	3.562897075
1397105_at	4.170912298	3.39091372	3.840918243
1397106_at	3.49422592	3.110194537	3.55358979
1397107_at	4.832739587	5.117501479	4.749907012
1397108_at	3.231548681	2.890928596	2.768429489
1397109_at	3.366330379	3.479786058	3.09154099
1397110_at	5.314545073	3.758798378	4.095163309
1397111_at	3.860392099	4.276726098	3.653571883
1397112_at	5.832788126	6.944087103	7.792724785
1397113_at	5.382233091	4.227602457	4.544555936
1397114_at	4.009783154	3.884074314	4.428492296
1397115_at	4.556709461	4.918664067	4.552797914
1397116_at	3.311467112	3.427049825	3.494822125
1397117_at	4.273034151	4.702182037	3.998585856
1397118_at	4.581965527	3.809696175	4.242486615
1397119_at	5.747385967	7.553150151	6.488807648
1397120_at	5.6700211	7.404121263	4.577448767
1397121_at	4.600825026	3.859411054	4.075284966
1397122_at	6.409166571	6.000772917	5.761350008
1397123_at	3.022271291	3.559024883	3.009502699
1397124_at	5.393494324	7.499475027	4.527063576
1397125_at	3.387986252	3.02599559	3.011843781
1397126_at	3.527712502	3.030426793	3.20050934
1397127_at	3.812097714	7.625206006	3.331096271
1397128_at	3.954210225	3.212220012	3.239236656
1397129_at	3.744211441	3.628230567	3.340289838
1397130_at	4.130706547	6.35877995	3.605800425
1397131_at	2.905304433	2.829833672	2.6899066
1397132_at	3.407596523	2.718460514	2.923496041
1397133_at	3.537047911	3.44558219	3.128907353
1397134_at	5.636704279	5.719006892	5.488670701
1397135_at	5.179224312	6.339538349	5.934189879
1397136_at	3.955477506	3.679591996	3.829736558
1397137_at	5.860948299	4.960575749	6.745738107
1397138_at	3.634725116	6.036845182	5.420750457
1397139_at	2.934438034	3.758268553	3.063774775
1397140_at	3.717713112	3.755150093	3.273145659
1397141_at	3.180128851	2.896209207	3.096920567
1397142_at	4.947246998	4.188931132	4.092867912
1397143_at	4.439205388	3.592453526	3.664503676
1397144_at	3.824195152	3.125648057	2.992471812
1397145_at	3.322419339	4.624645493	3.946553876
1397146_at	3.326825917	3.101196847	3.047855353
1397147_at	3.362872183	2.774531156	2.875019343
1397148_at	3.006460373	3.288388226	2.935055241
1397149_at	4.651076402	3.879005221	4.012262956
1397150_at	3.351237845	3.452328294	3.273385677
1397151_at	3.223166911	5.522495498	3.282262005
1397152_at	6.497794022	6.348278823	6.865525619
1397153_at	5.446342415	6.254787485	6.009340198
1397154_at	5.628567447	4.286767109	5.508037917
1397155_at	2.924521419	2.916170323	2.778059276
1397156_at	3.520724668	3.342571341	3.385508004
1397157_at	5.912944297	5.591549964	6.688292672
1397158_at	3.719538603	4.586767819	3.5410035
1397159_at	3.275495485	3.400776839	3.251993585
1397160_at	4.945421578	4.170618206	4.097820548
1397161_a_at	6.7718392	5.764185581	5.790243937
1397162_x_at	2.704879954	2.620203099	2.603782339
1397163_s_at	4.790151788	4.614462334	5.583568848
1397164_at	10.51146888	8.31333972	10.01607373
1397165_at	5.194737576	5.556762043	6.570254965
1397166_at	5.107990647	3.739793803	7.089375344
1397167_at	5.016546262	3.743816717	7.668214867
1397168_at	5.286960255	4.191021996	7.80125086
1397169_at	5.57890588	5.694666006	5.032290344
1397170_at	4.672123177	4.006113935	3.758798378
1397171_at	3.891979189	3.71383041	3.385511737
1397172_at	3.738485614	4.151532622	3.289416259
1397173_at	3.718589726	7.925017484	5.286088551
1397174_at	7.268443511	7.597903078	7.868398628
1397175_at	5.023691588	4.778784627	4.573164202
1397176_at	7.682683795	7.094108346	7.372182469
1397177_at	3.738485614	7.472886487	3.20050934
1397178_at	3.654481393	3.767937072	4.773924498
1397179_at	4.468145963	8.022493839	7.40533242
1397180_at	5.490792526	4.712168714	6.62063701
1397181_at	3.136274846	2.842711809	2.838319582
1397182_at	5.965732812	5.067889317	5.808649389
1397183_at	3.87890876	5.315919287	3.233503349
1397184_at	4.230229625	8.679305924	6.594786194
1397185_at	3.882598776	8.046752339	7.584976295
1397186_at	3.652469204	3.487043421	3.408019905
1397187_at	5.327891038	4.791470936	4.80183851
1397188_at	4.320729525	4.370275029	4.218713376
1397189_at	3.190064323	5.837935374	3.009235084
1397190_at	3.768638212	5.503178667	3.499475733
1397191_at	5.074303357	4.21345055	4.513483145
1397192_at	3.358941774	3.218810706	3.170751372
1397193_at	5.164996705	5.109786775	5.574583104
1397194_at	4.650710201	7.491840568	5.006941653
1397195_at	5.665820123	4.197760877	4.174939293
1397196_at	4.363789245	4.201732605	4.109513069
1397197_at	5.061726797	6.020662731	6.329074378
1397198_at	2.969763854	2.666255983	2.650148739
1397199_at	3.866604546	3.526593015	3.412604345
1397200_at	6.555926419	6.664061125	7.237339719
1397201_at	4.746456266	6.559791886	5.532076882
1397202_at	3.89916138	3.899920779	3.736459271
1397203_at	7.648180261	7.781880442	8.167526612
1397204_s_at	4.068211828	5.099664873	5.956129579
1397205_at	3.826718912	3.432863568	3.491601014
1397206_at	5.094440523	4.607300231	4.689205503
1397207_at	5.094323511	4.16724894	5.336948784
1397208_at	3.516830091	3.513468235	3.590577702
1397209_at	5.557315858	4.673818142	5.356739569
1397210_at	2.775444624	2.666033307	2.694269727
1397211_at	4.373509342	6.118185511	7.314290006
1397212_at	4.52628176	5.520524271	4.238251471
1397213_at	4.239453742	3.935090204	3.74392417
1397214_at	4.366895053	3.662668205	5.430809686
1397215_at	4.354963159	6.322783448	5.685327641
1397216_at	4.237654902	4.301573833	3.58456862
1397217_at	5.056449206	8.989228728	8.165735667
1397218_at	3.151178451	3.350269227	3.979072446
1397219_at	4.723657235	3.741848336	6.374626506
1397220_at	5.995046469	6.622008812	6.889539819
1397221_s_at	4.746379025	3.191578944	5.265726451
1397222_at	7.233675944	6.616679465	6.574764995
1397223_at	3.996016878	3.544222032	4.932072034
1397224_at	7.059230715	9.556352968	8.398608232
1397225_at	5.87116788	7.131855511	5.444320982
1397226_at	4.687557141	7.387520328	6.755600521
1397227_at	3.786418044	9.971368626	3.817318481
1397228_at	2.993340109	2.653752158	2.593536348
1397229_at	3.111699315	3.083564712	3.327289299
1397230_at	3.333476708	3.165336741	3.110296625
1397231_at	5.232289164	5.655776839	3.60309306
1397232_at	4.574629949	4.939561277	3.742245054
1397233_at	4.354484845	5.174050874	4.181880032
1397234_at	5.309536401	5.690149763	5.3528346
1397235_at	3.231548681	2.842711809	2.755544482
1397236_at	3.91664995	3.989982726	3.185142405
1397237_at	3.345222394	3.875583269	4.019021974
1397238_at	3.83090972	6.832348074	5.792764122
1397239_at	4.617317584	5.49449463	5.961448236
1397240_at	6.002946169	5.991059595	6.587888726
1397241_at	4.169609521	7.101326064	4.426901645
1397242_at	3.633399501	3.211131553	3.874358539
1397243_at	4.293058467	4.791470936	4.129660132
1397244_at	4.131479785	4.124814993	3.833582504
1397245_at	6.582697895	5.726809538	6.137795794
1397246_at	4.502983351	9.567610301	5.732280362
1397247_at	5.232325931	4.886437328	5.62108316
1397248_at	4.624509655	3.754316163	3.524563944
1397249_at	2.97857925	2.69945633	2.697301296
1397250_at	3.558500268	3.200830912	3.011141929
1397251_at	7.517965937	6.393189132	6.840580949
1397252_at	3.542977118	3.783015781	3.82456093
1397253_at	3.83150767	3.257738908	3.255960988
1397254_at	4.301469246	3.574510075	3.735531688
1397255_at	6.290982507	5.38615042	5.890188774
1397256_at	4.918137021	4.719684182	4.267726341
1397257_at	4.037972675	4.48549046	4.559842257
1397258_at	4.103270398	3.650627887	4.182106503
1397259_at	6.78626397	6.036074978	6.362357006
1397260_at	2.968940821	2.857109612	2.691936879
1397261_at	3.641189177	3.390349004	3.275660694
1397262_at	5.132421191	6.592082557	4.516921594
1397263_at	6.523050612	3.672660373	3.6129052
1397264_at	4.42121047	3.711175704	4.13977885
1397265_at	3.619373245	3.742472621	3.352229659
1397266_at	3.91664995	4.457048066	5.509213306
1397267_at	5.419822829	6.606456756	5.089922994
1397268_at	8.961263582	4.25876669	4.00185787
