geneID,B.cells,CD4.T.cells,endothelial.cells,fibroblasts,monocytic.lineage,neutrophils
RP13-991F5.2,0,0,0,0,0,0
RP13-991F5.4,19.95936376,11.75419263,3.880715921,0,14.93360544,34.97816979
FOXK2,391.2035296,427.4251864,1001.224708,831.1374517,798.9478911,433.7293053
RP13-638C3.6,0,0,0,0,1.86670068,0
RP13-638C3.2,1.995936376,2.137125932,1.293571974,0,3.73340136,17.48908489
RP13-638C3.3,0,1.068562966,0,0,0,0
RP13-638C3.4,5.987809127,3.205688898,2.587143947,1.146396485,5.60010204,3.497816979
WDR45B,769.4334728,936.0611583,1253.471242,1256.450548,1312.290578,1727.921587
RP13-638C3.5,3.991872751,3.205688898,3.880715921,2.29279297,1.86670068,0
RAB40B,5.987809127,18.16557042,80.20146236,306.0878615,3.73340136,0
MIR4525,0,0,0,0,0,0
RP11-388C12.1,3.991872751,0,1.293571974,0,0,0
FN3KRP,179.6342738,196.6155858,388.0715921,379.4572366,74.6680272,34.97816979
RP11-388C12.5,0,0,0,0,0,0
FN3K,3.991872751,16.02844449,18.11000763,9.171171881,7.46680272,6.995633957
RP11-388C12.8,3.991872751,1.068562966,2.587143947,0,0,0
TBCD,423.1385116,839.8904913,1288.397686,1140.664503,632.8115305,447.7205733
RP11-567O16.1,0,0,0,0,0,0
ZNF750,0,0,7.761431841,0,0,0
RP11-497H17.1,0,2.137125932,3.880715921,1.146396485,7.46680272,6.995633957
B3GNTL1,25.94717288,95.10210398,76.32074644,80.24775396,434.9412584,3039.602954
RP11-1197K16.2,0,0,0,0,0,0
METRNL,85.82526415,39.53682974,146.173633,2233.180353,3386.195034,3784.637971
AC144831.3,1.995936376,1.068562966,1.293571974,25.22072267,50.40091836,276.3275413
AC144831.1,0,2.137125932,0,35.53829104,184.8033673,62.96070562
AC139099.7,0,0,0,0,0,0
AC139099.4,0,0,3.880715921,20.63513673,1.86670068,3.497816979
AC139099.6,0,0,1.293571974,4.585585941,0,0
AC139099.5,0,0,0,0,0,0
AC139099.3,0,0,0,3.439189455,1.86670068,3.497816979
AP005530.1,0,0,0,0,0,0
AP005530.2,0,0,0,0,0,0
FAM166AP6,0,0,0,0,0,0
RP11-683L23.1,0,0,0,0,0,3.497816979
RP11-683L23.7,0,0,0,0,0,0
IL9RP4,0,0,0,0,0,0
RP11-683L23.6,0,0,0,0,0,0
ROCK1P1,37.92279113,38.46826678,0,6.878378911,22.40040816,0
MIR8078,0,0,0,0,0,0
USP14,717.539127,615.4922685,535.538797,384.0428225,537.6097959,73.45415655
THOC1,1448.05184,1188.242018,593.7495359,333.6013772,449.8748639,199.3755678
RP11-705O1.8,20.95733194,45.94820754,16.81643566,3.439189455,9.3335034,6.995633957
RP11-720L2.4,0,0,0,0,0,0
COLEC12,1.995936376,2.137125932,27.16501144,1029.464044,7.46680272,6.995633957
RP11-720L2.2,0,0,0,0,0,0
RP11-14P20.1,0,0,0,0,0,0
CETN1,0,0,0,0,0,0
RN7SKP146,0,0,0,0,0,0
CLUL1,0,2.137125932,1.293571974,0,0,0
RP11-806L2.3,0,2.137125932,14.22929171,37.83108401,1.86670068,0
RP11-806L2.2,0,0,0,0,0,0
RP11-806L2.5,0,0,1.293571974,2.29279297,0,0
TYMS,1.995936376,3.205688898,640.3181269,191.448213,0,17.48908489
ENOSF1,131.7318008,614.4237055,403.5944557,543.391934,2122.438673,38.47598676
RP11-806L2.6,0,0,0,0,0,0
YES1,7.983745502,419.9452457,3584.487939,1669.153282,59.73442176,10.49345094
RP11-769O8.1,0,0,0,0,0,0
RP11-769O8.2,0,0,0,0,0,0
RP11-769O8.3,0,3.205688898,16.81643566,5.731982426,0,0
RNU1-109P,0,1.068562966,3.880715921,1.146396485,0,0
RP11-672L10.6,1.995936376,8.548503729,3.880715921,2.29279297,0,0
RP11-672L10.4,0,0,0,0,0,0
RP11-672L10.5,0,0,0,0,0,0
RP11-672L10.3,0,0,0,0,0,0
RP11-672L10.2,0,0,0,0,0,0
ADCYAP1,0,0,0,0,1.86670068,0
RP11-672L10.1,0,0,0,0,0,0
RP11-689C9.1,0,0,0,0,0,0
RP11-78F17.1,0,1.068562966,1.293571974,1.146396485,0,0
RP11-78F17.3,0,0,0,0,0,0
COX6CP3,0,0,0,0,0,0
LINC00470,0,0,0,0,0,0
RN7SKP72,0,0,0,0,0,0
RP11-288C17.3,0,0,0,0,0,0
RP11-288C17.1,0,1.068562966,0,0,0,0
RP11-476K15.1,0,0,0,0,0,0
CTD-2015H3.2,0,0,0,0,0,0
CTD-2015H3.1,0,0,0,0,0,0
RP11-161I6.2,0,0,0,0,0,0
CTD-2533G20.1,0,0,0,0,0,0
METTL4,1071.817834,740.5141355,543.3002289,110.0540626,266.9381972,1217.240309
RP11-715F3.2,31.93498201,12.82275559,3.880715921,1.146396485,7.46680272,17.48908489
RP11-715F3.1,0,0,0,0,0,0
NDC80,291.4067108,407.1224901,354.4387208,122.6644239,31.73391156,475.7031091
AP005136.2,0,0,0,0,0,3.497816979
RNU6-340P,0,0,0,0,0,3.497816979
RP11-419P8.1,101.7927552,102.5820447,10.34857579,18.34234376,9.3335034,395.2533186
SMCHD1,50415.35691,29906.94029,2151.210192,1413.506866,8409.486564,258939.8931
RP11-703M24.5,0,0,0,0,3.73340136,0
EMILIN2,1043.874724,146.3931264,125.4764814,1836.527169,11022.86752,528.1703638
LPIN2,638.6996402,3858.58087,772.2624682,1498.340206,1289.89017,27905.58386
RP11-737O24.5,33.93091838,5.34281483,0,2.29279297,287.4719047,20.98690187
RP11-737O24.3,13.97155463,55.56527424,16.81643566,2.29279297,48.53421768,682.0743108
RP11-737O24.2,3.991872751,0,0,3.439189455,9.3335034,10.49345094
RP11-737O24.1,0,0,2.587143947,0,0,0
RP11-737O24.4,0,0,0,0,0,0
RP11-193E15.4,0,0,0,2.29279297,0,0
MYOM1,146.7013236,55.56527424,10.34857579,22.9279297,70.93462584,276.3275413
RNU7-25P,0,0,0,0,0,0
RP13-270P17.2,3.991872751,6.411377796,1.293571974,1.146396485,18.6670068,10.49345094
RP13-270P17.3,135.7236735,43.81108161,10.34857579,37.83108401,59.73442176,146.9083131
MYL12A,3500.872403,5635.601083,11752.10138,6073.608578,6632.387516,11248.9794
RP13-270P17.1,32.9329502,25.64551119,11.64214776,4.585585941,41.06741496,41.97380374
MYL12B,1789.356961,3027.238883,9772.93626,6018.581547,4929.956496,17282.71369
RP11-838N2.5,0,1.068562966,0,0,0,3.497816979
RP11-838N2.3,0,0,0,0,0,0
RPL31P59,0,0,0,0,0,0
IGLJCOR18,0,0,0,0,0,0
RPL21P127,0,0,0,0,0,0
TGIF1,1933.06438,1269.452804,617.0338314,2143.761427,4248.610748,4746.53764
RP11-838N2.8,0,0,0,0,0,0
RP11-838N2.4,1.995936376,4.274251864,19.4035796,184.5698341,11.20020408,3.497816979
DLGAP1,9.979681878,1.068562966,0,6.878378911,16.80030612,3.497816979
RN7SL39P,0,0,0,0,0,0
RP11-710M11.1,0,0,0,0,0,0
RP11-874J12.2,427.1303844,440.247942,111.2471897,82.54054693,741.08017,1790.882293
RP11-874J12.1,108.7785325,99.37635584,143.5864891,20.63513673,582.4106122,961.8996691
RP11-874J12.4,1.995936376,1.068562966,0,0,11.20020408,0
RP11-874J12.3,0,0,2.587143947,0,5.60010204,0
RP11-340P19.1,0,0,0,0,1.86670068,0
MIR6718,0,0,0,0,0,0
RNU6-831P,0,0,0,0,0,0
RP11-502P1.2,0,0,0,0,0,0
GAPDHP66,0,0,0,0,0,0
RP11-138C24.1,0,0,0,0,0,0
RP11-138C24.2,0,0,0,0,0,0
RP11-183C12.1,0,0,0,0,0,0
RP11-172F10.1,0,0,0,0,0,0
PPIAP14,0,0,0,0,0,0
RP11-92G19.2,0,0,0,0,0,0
RP11-190I17.4,0,0,0,0,0,0
C18orf42,0,0,0,0,0,0
RP11-190I17.2,0,1.068562966,0,0,0,0
RP11-835E18.5,2.993904563,4.274251864,0,0,1.86670068,0
LINC00526,13.97155463,40.60539271,5.174287894,24.07432619,9.3335034,0
RP11-835E18.2,1064.832056,1024.751884,485.0894901,444.8018362,537.6097959,73.45415655
RP11-835E18.4,0,0,0,0,0,0
ZBTB14,993.976315,1253.424359,362.2001526,205.2049708,504.0091836,108.4323263
CTD-3096M3.1,0,3.205688898,0,0,0,0
CTD-3096M3.2,0,0,0,0,42.93411564,0
EPB41L3,19.95936376,76.93653356,6.467859868,2639.004709,24851.38615,125.9214112
RP11-286N3.1,0,0,0,0,3.73340136,0
RP11-286N3.2,0,0,0,0,5.60010204,0
RP11-945C19.1,0,0,0,0,0,0
MIR3976,0,0,0,0,0,0
TMEM200C,0,0,0,0,0,0
RP11-945C19.4,0,0,0,0,0,0
L3MBTL4,236.5184605,10.68562966,2.587143947,2.29279297,98.93513604,10.49345094
RP11-793A3.1,0,0,0,0,0,0
RNU5F-3P,0,0,0,0,0,0
RP11-793A3.2,0,0,0,0,0,0
RP11-760N9.1,0,0,0,0,0,0
MIR4317,1.995936376,0,0,0,0,0
RP11-637N19.1,38.92075932,0,1.293571974,0,11.20020408,0
RNU6-349P,0,0,0,0,0,0
RPL6P27,83.82932777,69.45659279,177.2193604,364.5540823,16.80030612,0
CTD-2124B20.2,0,0,0,0,0,0
RP11-865B13.1,0,0,0,0,0,0
CTD-2124B20.3,0,0,0,1.146396485,0,0
RN7SL282P,0,0,0,0,0,0
RP11-91I8.1,0,0,0,0,0,0
RP11-91I8.2,0,0,0,0,0,0
RP11-91I8.3,0,0,0,6.878378911,0,0
ARHGAP28,0,0,609.2723995,372.5788577,0,0
RP11-146G7.2,0,0,0,0,0,0
LINC00668,0,0,0,0,0,0
RP11-146G7.4,0,0,0,0,0,0
RNU6-916P,0,0,0,0,0,0
LAMA1,0,1.068562966,3.880715921,1443.313175,14.93360544,0
RP11-781P6.1,0,0,0,1.146396485,0,0
RP11-76K13.3,0,0,0,0,0,0
MCART4P,0,0,0,1.146396485,1.86670068,0
LRRC30,0,0,0,0,0,0
PTPRM,3.991872751,602.6695129,4671.088396,1598.0767,785.8809863,0
RP11-678G15.2,0,0,1.293571974,0,0,0
RP11-678G15.1,0,0,24.5778675,0,9.3335034,0
RP11-376P6.3,0,0,7.761431841,2.29279297,3.73340136,0
RP11-789C17.3,0,0,0,0,0,0
RP11-789C17.1,0,3.205688898,20.69715158,2.29279297,5.60010204,0
RP11-789C17.5,0,0,0,0,0,0
RFWD2P1,0,0,2.587143947,0,1.86670068,0
RN7SL50P,0,0,0,0,0,0
AP001793.1,0,0,0,0,0,0
AKR1B1P6,0,0,0,0,0,0
RAB12,923.1205737,346.214401,782.611044,492.9504886,862.4157142,220.3624697
RP11-661O13.1,0,0,1.293571974,0,1.86670068,0
RP11-674N23.2,0,0,0,0,0,0
RP11-674N23.1,0,0,0,74.51577153,0,0
MTCL1,91.81307327,5.34281483,320.8058494,810.502315,18.6670068,0
RP11-674N23.4,0,0,10.34857579,0,0,0
RPS4XP19,0,0,0,0,0,0
NDUFV2,1677.584524,1193.584833,1323.324129,1394.018126,1405.625612,1031.856009
RP11-21J18.1,1771.393533,1607.118701,1302.626977,1457.069933,1627.762993,1350.157354
RP11-143J12.3,3.991872751,6.411377796,0,0,0,3.497816979
RP11-143J12.2,91.81307327,112.1991114,16.81643566,19.48874025,50.40091836,83.94760749
ANKRD12,8370.957159,8378.602217,1015.453999,741.7185259,6507.318571,8485.70399
RP11-888D10.4,127.739928,75.86797059,12.93571974,3.439189455,126.9356462,195.8777508
RP11-888D10.3,0,1.068562966,25.87143947,16.04955079,0,0
TWSG1,267.4554743,184.8613931,1964.935828,2336.356037,395.7405442,59.46288864
RP11-61L19.2,0,4.274251864,2.587143947,3.439189455,5.60010204,0
RALBP1,1087.785325,1113.442611,1629.900687,1518.975343,953.8840475,8548.664696
RP11-61L19.1,15.967491,6.411377796,3.880715921,0,3.73340136,132.9170452
RNU2-27P,0,0,0,0,0,0
PPP4R1,929.1083828,525.7329793,2734.611152,1780.353741,3238.72568,19860.6048
RP11-881L2.1,0,0,0,0,0,0
RP11-692N5.1,1.995936376,1.068562966,6.467859868,11.46396485,3.73340136,76.95197353
RNU6-903P,0,0,0,0,0,0
KRT18P8,0,0,0,0,0,0
RAB31,696.5817951,81.21078542,257.4208227,1498.340206,14590.13252,16020.00176
RP11-692N5.2,0,0,0,0,0,0
RP11-474N24.2,9.979681878,0,1.293571974,2.29279297,194.1368707,199.3755678
RN7SL862P,0,0,0,0,0,0
RNA5SP449,0,0,0,0,0,0
RP11-474N24.5,0,0,0,0,0,0
TXNDC2,0,0,0,0,11.20020408,6.995633957
RP11-474N24.6,7.983745502,23.50838525,1.293571974,1.146396485,3.73340136,17.48908489
VAPA,2182.556427,2015.309754,2853.619774,2120.833498,5883.840543,10745.29376
RNA5SP450,2.993904563,2.137125932,0,0,1.86670068,10.49345094
RP11-419J16.1,0,0,0,2.29279297,0,0
RP11-138E9.2,0,0,0,2.29279297,0,0
RP11-243E13.2,0,0,0,0,0,0
RP11-243E13.1,0,0,0,0,0,0
APCDD1,0,0,0,2336.356037,9.3335034,0
NAPG,1058.844247,825.9991728,646.7859868,659.177979,1082.686394,958.4018521
RP11-883A18.3,0,2.137125932,0,0,5.60010204,6.995633957
RP11-856M7.6,0,0,0,0,0,3.497816979
RP11-856M7.7,0,0,0,0,0,0
CCDC58P1,0,0,0,0,0,0
RP11-856M7.4,0,0,0,0,0,0
RP11-856M7.8,0,0,0,0,0,0
PMM2P1,0,0,0,0,0,0
RP11-856M7.1,0,1.068562966,0,0,0,0
PIEZO2,0,1.068562966,49.15573499,2.29279297,3.73340136,0
RP11-856M7.2,0,0,0,0,0,0
RP11-21G15.1,0,0,0,0,0,0
MIR6788,0,0,0,0,0,0
RP11-513M1.1,0,0,0,0,1.86670068,0
RP11-93H10.1,0,0,0,0,0,0
RP11-128P17.2,0,0,0,0,0,0
RP11-128P17.4,0,0,0,0,0,0
RP11-128P17.3,0,0,0,0,0,0
RP11-128P17.1,0,0,0,0,0,0
RP11-712C7.1,0,0,0,0,0,0
RP11-712C7.2,0,0,0,0,0,0
SLC35G4,0,0,0,0,0,0
RP11-677O4.5,0,0,0,0,0,0
RP11-677O4.1,0,0,0,0,0,0
RP11-677O4.6,0,0,0,0,0,0
RP11-677O4.4,0,0,0,0,0,0
MIR7153,0,0,0,0,0,0
RP11-677O4.2,0,0,0,0,0,0
GNAL,3.991872751,8.548503729,0,0,50.40091836,66.45852259
RP11-677O4.7,0,0,0,0,0,0
RP11-78A19.2,0,0,0,0,0,0
CHMP1B,1969.989203,1550.484864,937.8396808,839.1622271,5336.897244,10402.50769
RP11-78A19.3,0,1.068562966,0,2.29279297,24.26710884,0
RP11-78A19.4,0,0,0,0,11.20020408,0
MPPE1,559.8601533,496.8817792,284.5858342,496.3896781,209.0704762,6813.747474
RP11-820I16.4,4.989840939,5.34281483,3.880715921,1.146396485,3.73340136,48.9694377
RP11-820I16.1,0,1.068562966,0,0,0,0
RP11-820I16.2,0,0,0,0,0,0
IMPA2,37.92279113,11.75419263,76.32074644,575.4910355,108.2686394,2095.19237
RP11-820I16.3,0,0,0,0,0,0
RP11-703I16.1,0,0,0,0,0,0
RP11-703I16.3,0,0,0,0,0,0
RP11-703I16.2,0,0,0,0,0,0
AP002414.1,0,0,0,0,0,0
RP11-815J4.7,0,0,1.293571974,2.29279297,1.86670068,0
RP11-815J4.6,0,0,2.587143947,56.17342777,0,3.497816979
RP11-815J4.1,0,0,0,0,0,0
RP11-815J4.5,0,0,0,0,0,0
ANKRD62,3.991872751,0,0,0,0,0
RNU6-324P,0,0,0,0,0,0
RP11-815J4.4,0,0,0,0,0,0
RP11-64C12.7,0,0,0,0,0,0
RP11-64C12.5,0,0,0,0,0,0
RP11-64C12.4,0,0,0,0,0,0
RP11-64C12.3,0,0,0,0,0,0
RP11-64C12.2,0,0,0,0,0,0
RP11-64C12.6,0,0,0,0,0,0
RP11-64C12.9,0,0,0,0,0,0
CIDEA,0,0,0,1.146396485,0,0
RP11-64C12.1,0,0,5.174287894,2.29279297,0,0
RP11-64C12.8,0,0,0,0,0,0
RNU6-170P,0,0,0,0,0,0
TUBB6,101.7927552,16.02844449,6911.555055,4420.504847,1299.223673,6.995633957
AFG3L2,914.13886,868.7416914,1234.067663,1349.308663,588.0107142,192.3799338
RNU7-129P,0,0,0,0,0,0
PRELID3A,3.991872751,2.137125932,34.92644329,106.6148731,5.60010204,0
RP11-861E21.1,0,1.068562966,2.587143947,3.439189455,0,0
RP11-861E21.2,0,0,18.11000763,6.878378911,0,0
SPIRE1,63.86996402,59.8395261,755.4460325,781.8424029,341.6062244,20.98690187
RP11-861E21.3,0,1.068562966,0,0,0,0
PSMG2,689.5960177,646.4805945,851.1703586,1122.322159,522.6761904,272.8297243
CEP76,242.5062696,247.9066081,121.5957655,87.12613287,113.8687415,17.48908489
RP11-973H7.3,28.94107744,17.09700746,11.64214776,4.585585941,1.86670068,0
RP11-973H7.5,0,1.068562966,0,0,0,0
RP11-973H7.4,0,23.50838525,0,1.146396485,7.46680272,6.995633957
PTPN2,1202.551666,978.8036769,384.1908761,356.5293069,1907.768095,912.9302314
RP11-773H22.1,0,1.068562966,0,0,1.86670068,0
RP11-773H22.2,0,4.274251864,2.587143947,3.439189455,0,0
SEH1L,720.5330316,434.9051272,474.7409143,406.9707522,365.8733333,76.95197353
RP11-773H22.4,0,1.068562966,0,0,0,0
CEP192,2339.237432,2114.68611,1109.884753,995.0721491,1523.227755,1745.410672
RP11-807E13.3,0,0,0,0,0,0
RP11-807E13.2,0,0,0,0,0,0
RP11-794M8.2,0,0,0,0,0,0
RP11-794M8.1,0,3.205688898,0,0,0,0
LDLRAD4,1303.346453,1920.20765,125.4764814,2.29279297,668.2788435,654.091775
RP11-756J15.3,0,0,0,0,0,0
RP11-756J15.1,1.995936376,10.68562966,2.587143947,0,1.86670068,0
RP11-756J15.2,0,8.548503729,0,0,0,0
RP11-691H4.3,0,0,0,0,0,0
RP11-691H4.1,0,0,7.761431841,0,0,0
MIR5190,0,11.75419263,0,0,0,0
RP11-691H4.4,0,0,0,0,0,0
RP11-53B2.1,0,0,0,0,0,0
RP11-53B2.2,100.794787,240.4266674,18.11000763,0,132.5357483,304.3100771
RP11-53B2.5,0,0,0,0,0,0
RP11-53B2.3,0,0,0,0,1.86670068,0
RP11-53B2.6,21.95530013,68.38802983,6.467859868,0,26.13380952,62.96070562
RP11-53B2.4,0,0,0,0,3.73340136,0
MIR4526,0,0,0,0,1.86670068,0
RP11-701H16.4,0,0,0,0,0,0
FAM210A,349.2888657,331.2545195,368.6680125,295.7702932,151.2027551,45.47162072
RP11-720L3.1,5.987809127,3.205688898,0,0,1.86670068,0
RN7SL362P,0,2.137125932,1.293571974,0,1.86670068,0
RNMT,1952.025775,1708.632183,887.3903738,730.254561,1015.48517,643.5983241
MC5R,0,0,0,0,0,0
MC2R,0,0,0,0,0,0
RP11-681N23.1,0,1.068562966,0,1.146396485,0,0
RP11-411B10.7,0,0,0,0,0,0
RP11-411B10.8,0,0,0,0,0,0
ZNF519,326.3355974,209.4383413,45.27501907,43.56306644,35.46731292,6.995633957
RP11-411B10.4,10.97765007,12.82275559,0,1.146396485,3.73340136,0
RP11-411B10.2,0,0,0,0,0,0
RP11-411B10.3,0,0,0,0,0,0
RP11-411B10.6,0,0,0,0,0,0
RP11-411B10.5,0,0,0,0,0,0
RP11-681B3.3,0,0,0,0,0,0
ANKRD20A5P,60.87605945,80.14222245,0,12.61036134,18.6670068,0
RNU6-316P,0,2.137125932,0,0,0,0
RHOT1P1,1.995936376,2.137125932,0,1.146396485,3.73340136,3.497816979
RP11-681B3.4,17.96342738,28.85120008,0,1.146396485,7.46680272,0
RP11-757O6.6,0,2.137125932,0,3.439189455,3.73340136,0
RP11-757O6.2,5.987809127,9.617066695,0,1.146396485,1.86670068,0
RP11-757O6.7,0,0,0,0,0,0
RP11-757O6.4,0,0,0,0,1.86670068,0
TERF1P2,0,0,0,0,0,0
FEM1AP2,0,0,1.293571974,0,1.86670068,0
LONRF2P1,0,0,0,0,0,0
CTD-2594A10.3,0,0,0,0,0,0
CTD-2594A10.4,0,0,0,0,0,0
POTEC,0,0,0,0,1.86670068,0
RNU6-1021P,0,0,0,0,0,0
OR4K7P,0,0,0,0,0,0
OR4K8P,0,0,0,0,0,0
SNX19P3,1.995936376,1.068562966,1.293571974,2.29279297,0,0
RP11-1157N2__A.2,0,0,0,0,0,0
RP11-1157N2__A.1,0,0,0,0,0,0
ANKRD30B,0,1.068562966,0,1.146396485,0,0
RNU6-1210P,0,0,0,0,0,0
RP11-1157N2__B.2,0,1.068562966,0,0,0,0
MIR3156-2,0,0,0,0,0,0
RP11-527H14.6,0,0,0,0,0,0
RP11-527H14.5,0,0,0,0,0,0
RP11-527H14.4,0,0,0,0,0,0
RP11-527H14.2,0,2.137125932,0,0,0,0
RP11-527H14.3,0,0,0,0,0,0
RP11-527H14.1,0,0,0,0,0,0
RP11-805F19.3,0,0,0,0,0,0
RP11-805F19.4,0,0,0,1.146396485,0,0
RP11-805F19.5,0,0,0,0,0,0
RP11-805F19.2,0,0,0,0,0,0
RP11-805F19.1,0,0,0,0,0,0
RP11-454P7.3,0,0,0,0,0,0
BNIP3P3,0,0,0,0,0,0
RP11-454P7.1,0,0,0,0,0,0
AP005901.1,0,0,1.293571974,0,0,0
RNU6-721P,0,0,0,0,0,0
ROCK1,4407.027517,3204.620335,1561.341372,1941.995646,16283.23003,17726.93645
RP11-254G11.1,9.979681878,3.205688898,0,0,0,0
RNU6-120P,0,0,0,0,0,0
RP11-699A5.1,0,0,0,0,0,0
RP11-699A5.2,0,0,0,0,0,0
GREB1L,0,0,27.16501144,124.9572169,0,0
RP11-296E23.2,0,0,0,0,0,0
RP11-296E23.1,0,0,0,0,0,0
RF00603,0,0,0,0,0,0
ESCO1,1747.442297,1567.581871,478.6216302,351.9437209,1049.085782,2409.995898
SNRPD1,514.9515849,438.1108161,768.3817523,536.513555,231.4708843,24.48471885
ABHD3,414.1567979,756.54258,106.0729018,95.15090827,797.0811904,5190.760396
RP11-13N13.5,0,2.137125932,0,0,1.86670068,20.98690187
RP11-13N13.6,0,0,0,0,0,0
MIR320C1,0,0,0,0,0,0
MIB1,1845.243179,1789.842968,2540.575356,2011.925831,1584.828877,2102.188004
RN7SL233P,0,0,0,0,0,3.497816979
RP11-268I9.2,0,0,0,0,0,0
MIR133A1,0,0,0,0,0,0
MIR1-2,0,0,0,0,0,0
RP11-268I9.1,0,0,0,0,0,0
RP11-268I9.3,0,0,0,0,0,0
RNU6-1038P,0,0,0,0,1.86670068,0
RP11-268I9.4,0,0,0,0,0,0
RNA5SP451,0,0,0,0,0,0
RP11-595B24.1,0,0,0,0,0,0
RP11-595B24.2,0,0,0,0,0,0
RNU6ATAC20P,0,0,0,0,0,0
RP11-627G18.3,0,0,2.587143947,4.585585941,0,0
GATA6,0,0,9.055003815,16.04955079,0,0
RP11-627G18.2,0,0,0,0,0,0
RNU6-702P,0,0,0,0,0,0
RP11-627G18.1,0,0,0,0,0,0
RP11-627G18.4,0,0,0,0,0,0
RP11-535A5.1,0,13.89131856,1.293571974,0,0,0
CTAGE1,1.995936376,0,0,0,1.86670068,0
RP11-863N1.4,0,0,0,0,0,0
RP11-863N1.1,0,0,0,0,0,0
RNU6-1032P,0,0,0,0,0,0
RP11-739L10.1,2.993904563,2.137125932,6.467859868,6.878378911,7.46680272,0
RP11-370A5.1,3.991872751,1.068562966,0,0,1.86670068,0
RBBP8,696.5817951,65.18234093,521.3095053,528.4887797,828.8151019,395.2533186
RP11-370A5.2,1.995936376,0,0,0,0,0
UBE2CP2,5.987809127,0,2.587143947,2.29279297,1.86670068,0
MIR4741,3.991872751,0,7.761431841,17.19594728,16.80030612,0
RN7SL745P,0,0,0,0,0,0
CABLES1,146.7013236,22.43982229,408.7687436,96.29730475,184.8033673,13.99126791
TMEM241,27.94310926,20.30269636,144.880061,288.8919143,41.06741496,17.48908489
RP11-17J14.2,1.995936376,0,2.587143947,1.146396485,3.73340136,0
RIOK3,1425.098572,1033.300388,1127.994761,1625.590216,3072.589319,2483.450055
RP11-639E23.1,1.995936376,1.068562966,0,0,1.86670068,0
C18orf8,821.3278185,613.3551425,441.108043,413.8491311,1037.885578,1532.043837
NPC1,635.7057356,1836.859739,936.5461088,1034.04963,5206.228197,1175.266505
ANKRD29,0,0,173.3386445,141.0067677,20.53370748,0
RPS10P27,0,0,0,0,0,0
LAMA3,1.995936376,0,688.1802899,442.5090433,11.20020408,0
RPL23AP77,0,0,0,3.439189455,0,0
RP11-403A21.1,3.991872751,4.274251864,0,0,0,0
TTC39C,424.1364798,1606.050138,19.4035796,623.6396879,472.2752721,160.899581
RP11-403A21.2,0,30.98832602,0,19.48874025,1.86670068,0
RP11-403A21.3,0,0,0,0,1.86670068,0
RP11-799B12.2,0,0,0,0,0,0
RNU5A-6P,0,0,0,0,0,0
RP11-799B12.1,0,0,0,0,0,0
CABYR,8.98171369,8.548503729,19.4035796,130.6891993,20.53370748,0
RP11-799B12.4,3.991872751,0,16.81643566,41.27027347,5.60010204,13.99126791
OSBPL1A,19.95936376,26.71407415,316.9251335,769.2320415,140.002551,311.3057111
RNA5SP452,0,0,0,0,0,0
RNU6-435P,0,0,0,0,0,0
MIR320C2,0,0,0,0,0,0
RP11-621L6.2,0,0,0,0,0,0
RP11-621L6.3,0,0,1.293571974,2.29279297,0,0
IMPACT,502.9759666,412.4653049,794.2531918,823.1126763,261.3380952,83.94760749
RP11-178F10.1,1.995936376,0,0,0,0,0
HRH4,0,18.16557042,0,1.146396485,5.60010204,3.497816979
RP11-178F10.2,0,0,0,0,0,0
RP11-178F10.3,0,0,0,0,0,0
RP11-178F10.4,0,0,0,0,0,0
RP11-449D8.1,0,0,0,0,0,0
RP11-449D8.2,0,0,0,0,0,0
RAC1P1,0,0,0,0,0,0
RP11-449D8.3,0,0,0,0,0,0
RP11-449D8.5,0,0,0,0,0,0
RP11-958F21.1,0,0,0,25.22072267,0,0
WBP2P1,0,0,0,0,0,0
RP11-958F21.3,0,0,0,0,0,0
ZNF521,37.92279113,11.75419263,1686.817853,691.2770805,29.86721088,13.99126791
CTD-2576N18.1,0,0,14.22929171,1.146396485,0,0
CTD-2006O16.2,0,0,0,0,0,0
RN7SL97P,0,0,0,1.146396485,0,0
RP11-737G21.1,0,0,0,0,0,0
SS18,2094.735226,1844.339679,1201.728363,1463.948312,2480.845204,426.7336714
RPS24P18,0,0,0,0,0,0
PSMA8,25.94717288,27.78263712,0,0,0,0
DHFRP1,1.995936376,0,7.761431841,5.731982426,0,0
NPM1P2,0,0,0,0,0,0
TAF4B,651.6732266,1832.585487,84.08217828,103.1756837,72.80132652,27.98253583
FAM60BP,0,1.068562966,1.293571974,1.146396485,0,0
RP11-25D3.1,5.987809127,9.617066695,2.587143947,0,1.86670068,0
RP11-107K17.2,3.991872751,7.479940762,2.587143947,0,0,0
RNU6-1289P,0,0,0,0,0,0
RP11-107K17.1,0,0,0,0,0,0
KCTD1,33.93091838,36.33114085,56.91716684,68.78378911,24.26710884,3.497816979
RP11-9E17.1,68.85980496,27.78263712,28.45858342,19.48874025,14.93360544,0
RP11-349H17.2,0,0,0,0,0,0
MIR8057,0,0,0,0,0,0
CIAPIN1P,0,1.068562966,2.587143947,2.29279297,0,0
CHST9-AS1,0,0,0,0,0,0
RP11-17A19.1,0,0,0,0,0,13.99126791
RP11-17A19.2,0,0,0,0,0,0
RP11-552O4.1,0,0,0,0,0,0
RP11-552O4.2,0,0,0,0,0,0
AQP4,0,0,0,0,0,0
CHST9,0,0,0,0,0,0
RP11-526I8.2,0,0,0,0,0,0
RP11-57J16.1,0,0,0,0,0,0
