Gene,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16
SLC22A6,0,0,0,0,0,0,0,0,0,0.108775384,0,0,0,0,0,0,0.216849651
SLC22A7,0,0,0,0,0,0,0,0,0,0.148960599,0,0,0.926634675,0,0.014354671,0,0.061533958
SLC22A8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005655718,0,0.014565398
SLC22A9,0,1.19258956,0,0,1.291089613,1.209407765,1.213849258,0,1.357244755,1.185266,0.764342751,4.157996682,1.349179926,1.284773838,0.938749069,0.604542964,1.426695412
SLC23A1,0,0.907099999,0,2.070645819,1.837420092,0.920459023,0.923549349,1.077197259,1.042586006,0.994324898,0.888322605,0.988509861,3.04860489,1.798168191,0.945236566,0.916039897,1.040751933
SLC23A2,7.226090515,10.54968966,9.181334829,17.67758828,12.81138189,18.8862908,29.47340929,13.16010464,14.738284,16.29149279,13.85054374,12.75759004,14.42890282,14.58045036,12.22847112,14.72307275,12.70532237
SLC23A3,6.556731027,0,1.103428693,1.205157907,0,0.899625286,0,0,2.017618888,0.923558795,0.533069097,0,0,0,0.522250849,0,0.322742735
SLC24A1,9.506341349,10.84493388,7.359246665,8.11001503,8.892566581,8.532838386,5.538101604,6.276025728,6.786432363,10.08028892,9.035736407,7.663129865,6.149354857,7.264129328,8.751157426,8.920092057,9.186882101
SLC24A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031276039,0,0.107668368
SLC24A3,23.25343822,17.28026831,12.64875813,11.43171235,15.40215243,9.040477525,19.73415208,0,2.43997391,18.43846097,19.53383565,20.05751089,4.148355866,19.18431722,18.96085687,16.3912611,18.79077145
SLC24A4,3.154906092,3.66034764,8.682126409,11.88405865,2.615535765,3.666436208,5.604771419,11.25796948,6.009677254,6.344152449,6.180024302,8.16786698,11.67604378,4.595950333,4.090904136,3.395721481,5.471444695
SLC24A5,0,1.591203692,6.784617561,0,13.03431419,0,0,3.04113797,0,2.37810667,0.592704444,0,0,11.73817845,0.44951181,1.670640196,0.791806002
SLC25A1,108.262964,100.6866202,83.99302015,67.43734447,69.41413057,72.66205232,77.00202298,27.00602221,46.74628395,95.14123847,95.54740227,80.92229523,57.33764917,97.8925164,93.54505283,87.38830143,94.63188703
SLC25A10,44.64867942,39.41814341,26.54648811,31.3202313,32.84650032,47.29323046,51.86372608,0,14.91888865,46.91970402,47.70683918,28.88842672,18.06326614,39.76768964,46.61101824,48.49754635,45.29791409
SLC25A11,81.59022622,101.3125816,58.38943395,58.51676611,86.24019806,72.58855296,68.5014545,53.13659647,44.5870488,79.59714235,81.8113649,77.53150829,64.12858545,90.77891771,81.53957688,78.50291504,84.10365837
SLC25A12,4.016291083,14.26915053,2.433305365,15.88119878,9.581861384,4.811191549,9.670322234,3.791439314,10.40140932,11.9367403,10.59298515,5.568615263,13.56597088,6.237336936,9.446389972,5.300574768,11.00942567
SLC25A13,23.64408798,25.24476454,17.38634361,17.76333649,21.0049856,16.44190807,21.76023503,12.10432494,12.49485194,22.80488562,21.80211821,14.86016092,11.68584308,22.44628549,20.66249036,22.22980223,22.86602948
SLC25A14,5.11769374,22.60893151,8.165781991,18.21735518,16.85208237,15.05539094,14.91775477,5.806317348,11.24435576,17.02297578,17.70287035,17.86689937,8.644587632,16.59380629,16.24424017,15.70550951,17.83825017
SLC25A15,27.28545307,18.29828143,14.39561272,14.99549683,22.53226852,19.1049936,13.4924985,1.48307727,7.30702608,18.89968468,18.29836771,10.57494315,9.421146205,19.21755992,17.9944982,14.85728317,18.8963973
SLC25A16,13.05240882,21.65264711,5.618173479,14.72576497,5.038730222,10.09756265,12.07480663,12.72861231,11.088743,10.43474105,13.56326259,9.579641589,6.013178487,11.2782533,10.62693504,11.43463075,10.6886352
SLC25A17,23.11963272,12.26954019,5.911874911,13.99495108,17.20360956,17.23734448,13.45241168,10.07406599,10.83395281,15.8582357,16.59728096,15.4215773,13.74880676,15.43192868,16.18513449,20.0152685,16.50023976
SLC25A18,1.055234132,0,0,5.240658711,2.163482687,4.034473277,1.349963259,1.606044312,0,2.21383209,2.397488986,2.604441158,1.469820223,0,1.759109898,0.539639918,2.498210888
SLC25A19,24.38144508,8.970393386,16.87846056,16.2290316,20.84642019,32.21788718,20.64003492,33.05202692,32.39023426,22.19467139,22.22249406,22.04997211,19.6396252,25.49156559,21.19354904,21.18790292,20.39354199
SLC25A2,0,0,0,0,0,0,0,0,0,0.346280899,0.256021835,0,0,0,0.150025183,0,0.345030129
SLC25A20,8.097364538,11.71417788,10.97104145,19.96965148,16.59337644,10.69195073,11.01316272,15.16037508,13.34126942,12.59772237,13.02074776,15.27417641,22.15518026,10.73872649,13.69633867,7.689673138,14.83862295
SLC25A21,6.435750117,1.086311348,2.263593122,0,1.574115824,3.305647773,1.10580056,0,0,1.727480144,1.397071043,0,0,0,1.426999787,0.548525046,1.53625679
SLC25A22,16.83513546,20.22907217,19.44755121,13.92132844,13.96882999,18.18143419,11.56128769,4.83189973,13.65205685,19.02262505,17.30967775,7.962752401,12.18555682,20.89473331,17.37764207,13.28838331,17.14968044
SLC25A23,18.73087159,35.28190692,12.19062969,15.88469115,36.22092852,12.77029427,19.14672165,5.69777444,11.71673198,15.2417183,14.75606476,16.3071836,39.24647648,26.01553387,15.05072796,13.70810999,17.86782315
SLC25A24,54.20015269,43.10937601,43.37292689,39.30875835,49.7009033,46.77362261,50.52162165,26.75172574,32.94254594,55.30004639,57.84015351,33.58168412,44.03129494,46.7904416,51.58938976,42.93428672,55.51720069
SLC25A25,20.6819671,16.21957163,13.05560341,8.031489323,17.88351151,13.27757492,15.16425449,16.73022318,16.42282441,17.91859757,17.12875924,13.6792784,24.10000692,17.65775617,18.26580021,18.32375352,19.8956518
SLC25A26,16.89374884,17.59199657,11.19773411,16.40053997,5.308336745,13.25379174,28.31511615,20.01963048,22.7865022,16.82710997,14.82929819,14.13251517,9.514258911,8.965047502,16.06267156,13.58799206,15.54948269
SLC25A27,0,0,0,0,0,0.729592013,0.632868954,0,0,0,0.237004802,1.897777955,0.701442448,0,0.173860451,0,0.210653349
SLC25A28,40.3354857,29.5957789,55.79721129,44.9267497,37.51477234,49.19459596,40.93719165,80.32585714,78.67305027,47.46844521,46.76621916,57.55500557,48.86992839,33.69758274,44.55023971,43.14914935,44.25004003
SLC25A29,56.271415,50.86393395,43.58545867,31.0549859,38.15206019,41.74535143,35.27722725,14.91017085,49.24089587,54.28490315,46.70819349,72.70829286,39.13986804,51.9457482,47.50035201,50.14897668,51.03398938
SLC25A3,407.226428,408.8509782,307.652699,335.1355362,375.3334569,380.3392303,330.1837238,249.6756294,262.3672902,399.6387984,379.8130931,318.8664074,310.2304472,393.6554119,369.3805654,359.8136837,388.2537979
SLC25A30,18.17483106,13.15025415,11.73760803,10.61753089,14.0749294,14.5527269,14.35575798,13.13274219,12.19719606,15.1120152,14.63910289,16.59780468,14.67428072,20.41583926,14.49559532,15.29366665,15.17000541
SLC25A31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A32,29.44266742,28.20458498,22.3844084,20.37957832,29.61534769,24.59977422,25.06225651,11.70577739,15.42052458,29.50196608,28.31256078,30.25071859,13.07409893,22.70124794,26.61917212,30.7970898,27.81207881
SLC25A33,10.78830014,12.48057787,9.687478202,12.32479207,12.6096332,23.71237919,7.936386135,18.108337,8.766380124,12.81093402,13.40985317,10.12763074,17.18161648,13.93999854,15.37253746,18.90811411,12.84823154
SLC25A34,4.79423665,0,1.522504316,2.358076322,1.373829244,4.016007267,2.753398258,5.136348245,7.222069804,2.369517083,2.723410922,2.273338653,2.413513147,2.547145036,2.763632466,1.733589639,3.153745969
SLC25A35,13.18131755,11.8434685,12.30028511,11.98408996,15.63694031,14.73068749,9.087659189,6.001832499,13.16752637,12.89362726,13.34575575,9.2279868,10.6541199,22.35409916,11.615408,13.3767026,12.05926635
SLC25A36,21.91002258,29.40136299,35.45895954,23.32376522,19.4770905,23.96980705,28.43386372,44.44999467,35.98916585,27.71823695,26.63392748,29.86483114,30.04928276,25.01249293,24.74959111,26.8086572,25.56913304
SLC25A37,77.50459496,36.03322146,161.3275882,264.0955645,78.09214002,122.4117767,153.5074224,352.8003722,228.4075272,168.9939805,121.9906394,219.2719135,239.8793169,93.80335946,168.7761713,126.5922854,159.3253925
SLC25A38,34.97770608,53.64629913,34.83753767,24.21668809,50.21252891,34.91343399,43.27825055,37.12408136,28.9785937,42.894369,42.26056457,31.95121048,19.22386913,43.15094742,40.92688514,34.24316971,38.01739091
SLC25A39,213.7668902,210.2388631,185.9994176,131.7685055,160.9123755,179.8176018,197.6104762,70.47777809,93.42930423,205.7111769,201.6408369,158.7726404,97.54335588,209.3208046,198.2301083,220.1792005,207.2096518
SLC25A3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A4,22.5175705,33.3068912,16.283998,15.77504661,19.46818194,16.46150415,28.53117051,2.021294383,5.168875545,22.46486504,21.64249852,15.14127769,17.28915663,28.33645102,22.6230755,19.58308015,20.37566816
SLC25A40,20.69784298,32.92595799,34.1066512,28.74564547,18.14944823,18.20094022,18.27392742,24.37411828,23.59859119,21.22519945,22.71832747,13.8013005,23.11406127,18.56220382,21.97076367,20.40632659,24.09592606
SLC25A41,0,0,0,3.298679155,1.518045556,1.474230573,0,0,2.242798515,0.964134604,0.317356993,0,1.624518644,0,0.48209245,0,1.060571777
SLC25A42,12.02741935,8.618452356,9.033429087,21.48383945,19.51294069,9.400635643,17.19948744,16.54092422,22.27989859,10.5195656,12.68642323,22.60387542,23.62898553,17.10974657,12.86968541,9.210660791,12.70119221
SLC25A43,31.55351769,38.34764288,21.29773106,16.48362614,31.77069243,19.18593294,32.6919898,8.672434675,6.203133679,34.38953683,32.28256588,23.77378075,17.88713826,31.35895197,30.42425421,31.86979464,31.03680671
SLC25A44,21.94899778,13.55412722,16.72625983,25.75588286,16.58816271,16.60522748,25.83405732,23.48130595,28.66184316,21.8814905,20.22014705,25.6549313,20.46854209,15.08248817,22.05458398,19.53127648,23.99884979
SLC25A45,7.66587619,15.12825069,15.41754061,28.39819445,21.3373949,11.72511761,19.40216754,34.91578299,33.27902357,13.7641162,14.21948925,30.60218607,24.81086082,11.17978023,15.32887825,14.53157013,14.8166564
SLC25A46,33.4359129,28.27129646,34.41620048,29.24917489,29.90506108,24.14954843,25.11670211,34.64472418,46.27864852,28.40022781,30.1679198,22.94106203,28.04934615,33.56958703,28.75277842,32.35333679,30.44750039
SLC25A47,0,0,0,0,0,0,0,0,0,0,0.068349919,0,0,0,0.039974282,0.619585823,0
SLC25A48,0,1.985828282,4.085960674,2.224939731,4.006332301,2.010404462,0,6.814829464,2.1998879,1.04948704,5.755211987,0,10.8159016,1.97376838,0.645709342,3.373675117,1.385008258
SLC25A5,869.3207743,792.3070739,495.8276823,525.9344548,713.3108315,671.4295951,692.8893402,268.1911408,365.2063964,733.6388996,726.3114108,617.0251085,456.2744678,794.4010395,699.627443,703.6919921,701.1996021
SLC25A5-AS1,1.151825582,2.159135325,0,1.32535815,1.180207172,4.380235426,1.187249276,0,3.70026539,1.909441356,2.036551151,1.174233327,2.501812819,2.140988209,1.997747837,3.363155801,1.617017594
SLC25A51,8.802387301,16.23946267,8.349790405,18.50326688,12.27679319,8.191465553,7.173468292,17.21746535,20.47425285,12.00230962,13.14996553,16.79761059,15.74406952,12.92434359,10.94790908,9.888068551,10.52829651
SLC25A52,0,0,0,0,0,0,0,0,0,0,0.213904435,0,0,0,0.178346223,0,0.112090857
SLC25A53,0.94779749,0,1.533649437,0.895303153,1.953652715,0.657272245,0.97651151,1.302618855,2.725329495,0.799477739,1.103192708,2.47834032,1.125231482,0,1.174332678,1.168686715,0.897937367
SLC25A6,611.0860493,672.8403785,568.5234221,575.2228765,621.7067252,642.7896072,676.0087128,581.6614643,625.3592967,647.3748418,638.7635669,658.1287699,698.2667578,639.2955741,618.0436691,544.3315244,642.8718863
SLC26A1,1.137579827,2.726398257,2.198219636,9.571472106,4.317628264,5.087472604,2.177367657,4.87325571,7.526049943,3.946857068,2.992629545,5.405216676,2.323350044,10.64613991,3.354057207,2.908237262,3.931030225
SLC26A10,24.12397551,1.89040797,6.124085644,5.479150186,16.57765591,17.18131388,12.18081022,0,1.012406297,14.99296197,13.88809234,8.44709065,4.231357109,19.12033067,12.57498604,17.22031437,13.38880068
SLC26A11,12.16620461,20.38096829,20.87992932,33.20832765,13.21589935,15.11521649,15.9620164,22.05671553,29.86748371,17.00419202,18.81014117,9.408244152,7.047393729,17.36846297,18.57648379,20.18433903,18.42026672
SLC26A2,52.73316962,45.75244725,29.88149436,25.7598418,41.03455027,35.84934085,44.20137978,4.774274915,14.81247443,46.00441515,45.24660041,33.19352467,15.38497746,52.31756554,44.21020458,40.3796438,46.62329689
SLC26A3,0,0,0,0,0,0,0,0,0,0,0.039460723,0,0,0,0.023002516,0,0
SLC26A4,1.231240266,0.60958834,0.668164024,0,1.296121996,0,0.691146583,0,0.523923997,0.584903838,0.460776632,0,0,0.651815861,0.443032325,0.429063942,0.446498803
SLC26A4-AS1,0,0,0,0,0,0,0,0.630379009,0,0,0.028981952,0,0,0,0.033748253,0,0.028998142
SLC26A5,0,1.634703295,0.989646325,1.842542602,0,0,0,0,0,0.874089865,0.689230229,1.767235829,0,1.623295338,0.447274145,0,0.487182285
SLC26A6,9.542222916,19.33470084,9.162580049,16.2722426,11.11663621,16.93214768,9.526711771,22.40780211,27.78305007,15.96069728,16.41405773,12.39960981,30.16926794,19.2158209,14.98974019,12.78418717,17.02850587
SLC26A7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029474221,0,0.04339494
SLC26A8,0,0,1.522863474,4.476123855,2.383162076,0.66753064,3.945097851,2.553006186,2.571303979,2.559519341,0.991192818,0,1.117061573,0,2.075579679,1.525284005,2.213991394
SLC26A9,0,0,0.90817594,0,0,0,0,0,0,0.095384334,0.027512038,0,0,0,0.028219229,0,0
SLC27A1,4.099150671,9.493147995,11.05485995,16.90520289,11.45675277,8.903721442,14.44349599,11.64269257,15.66012756,13.54025388,10.50440657,15.29318784,18.61294451,8.386183669,11.06713503,12.63434793,13.84662203
SLC27A2,7.883928336,11.70361467,6.653199414,4.844303352,6.461704541,9.004583274,7.802389714,0,2.198247861,8.883453986,7.666872112,6.770470679,3.978435686,12.31246306,7.48166249,6.288241065,7.787292047
SLC27A3,34.68551461,41.28450079,41.18924694,54.33806711,47.15580957,42.80717743,30.40789042,59.79191795,49.54218006,47.64583027,53.6050144,44.04680738,62.04236257,35.69282319,38.57384519,41.97413058,43.80413834
SLC27A4,36.19501893,33.14538278,27.33315631,26.06458715,29.30626417,19.32976883,35.9080511,4.217409246,12.2642767,36.89744584,35.3848824,20.79633716,17.47415264,32.83496858,33.6828594,35.25045077,34.65138674
SLC27A5,7.698358331,8.850083775,3.811317062,6.716592819,6.003326982,6.606658221,13.81426882,10.40670588,8.97348562,9.740999678,8.596969882,1.956885598,5.195741971,11.7663556,8.999436402,14.15458203,9.118779436
SLC27A6,3.96583405,7.231735334,2.52160323,1.837523029,1.628247944,5.708772934,4.090927809,0,0,3.712512571,3.557327933,2.629944571,0.902644689,5.573421411,2.95410017,3.245669669,2.996067151
SLC28A1,0,0,0,2.524339849,0,1.08832179,1.092176704,0,1.226097786,0.853209737,0.34986608,0,0,0,0.580558435,0.508670187,0.515793434
SLC28A2,0.329026919,0,2.710385639,0,1.287474004,1.666803397,0.879565955,1.072442078,0,0.638652752,0.686902913,0,1.114256324,0,0.443802278,0.452308111,0.463090204
SLC28A3,1.912649088,4.777600617,9.650310089,7.534874218,0,4.913899858,3.240487079,11.47792474,2.22190529,2.781093276,3.610729394,1.05487292,10.83599537,4.743744665,4.428981558,6.126857904,4.272335064
SLC29A1,40.01019815,21.14608868,32.03628507,40.27751347,32.10078956,34.00691563,23.65011338,25.09737533,20.82209472,35.66703855,37.38333976,28.22303298,28.16862816,35.74871389,36.59734574,38.04049334,38.13319032
SLC29A2,29.72584302,31.15739636,18.6212185,15.20953263,28.06294029,18.04754165,16.77207589,7.79447357,16.19024215,25.54333757,25.44471265,18.40700971,11.01881349,19.88742185,23.88009718,27.51635199,24.59849704
SLC29A3,4.649006122,9.047250996,8.197606381,18.70425488,7.629745587,11.79366449,13.15367429,13.10514189,23.45380719,7.78210702,8.458743251,7.012520841,12.65145938,6.631935706,8.148985671,6.735264212,9.471811007
SLC29A4,5.524249174,4.194667401,7.898040946,0,5.654098872,10.62150165,4.268531667,0,1.668696059,4.929027058,5.15974684,4.501111057,3.81924707,5.550468315,4.405906658,3.170079726,4.601068956
SLC2A1,56.0530104,41.20765678,56.11742307,58.1909992,44.04865304,50.32826449,52.7464401,42.18287741,45.35505893,50.60086466,44.71412986,42.03463229,38.40912258,35.29176244,52.01357059,46.3894767,51.62288292
SLC2A10,12.27579346,6.421881078,4.022681529,4.401626431,5.339154424,3.40179349,8.285333966,0,2.233070611,7.05648597,6.459821533,3.751188355,2.710786464,5.684603545,6.666713539,7.971792813,6.793336934
SLC2A11,15.69356955,10.02592293,10.94412705,14.12147352,19.43321289,14.97211222,10.95897757,7.207816917,13.54981276,20.60198247,19.00871409,24.44348616,13.77564689,19.22195836,17.4113919,19.98918672,17.68309778
SLC2A12,0,0,0.753182327,0,0.361975687,0,0.364650767,0.434637007,0.419055847,0.159580021,0.377957592,0,0,0.35300695,0.347347934,0.180271368,0.239088756
SLC2A13,5.408304872,1.413895774,0.298007961,1.305133875,3.581311281,6.580578892,1.490094548,16.66345757,9.83254713,5.138738077,4.282188504,5.622771778,7.406508249,8.163954956,3.612785507,7.325067986,3.223556288
SLC2A14,8.167729246,8.433890726,7.950769826,2.155496691,3.998987742,3.011200109,4.941438748,4.522013443,7.985294613,5.938539461,3.606811365,2.971289229,0.88602199,4.028223805,5.289214409,2.695220262,5.864687844
SLC2A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC2A3,74.74699975,156.1089227,335.8182039,295.0029952,107.9143546,230.9595256,136.5462363,535.8137064,385.33945,188.6487301,204.2443523,156.5861969,340.0634108,75.01939014,180.2624789,170.9518815,160.8700971
SLC2A4,2.858735365,3.394147773,0.715434825,2.326184639,1.408137856,0,0.754473565,2.013621453,6.656312473,2.080479799,2.885241099,0.732119031,3.086121841,2.865532088,2.366487351,2.404506756,2.493041554
SLC2A4RG,96.26128481,101.1771525,76.06438344,56.15139063,87.86359496,73.36721846,69.22370801,33.88003331,52.17559996,86.73161911,87.07155638,89.41068306,58.13106652,78.0099894,89.13214794,67.04143771,86.1874201
SLC2A5,2.755697766,3.360021317,4.665383497,5.094520338,2.266873224,1.135975939,3.600443694,8.418542679,12.77826419,1.950048213,0.860839132,2.974540886,4.990907104,2.221415192,3.835846367,11.7434283,2.982181988
SLC2A6,17.30546035,15.25653938,12.3409822,35.98356642,22.22409414,21.23170264,19.37654142,38.80985742,16.33763224,26.15009888,26.67376627,34.11456043,61.09549733,14.01326817,18.05168372,15.71180751,26.19610503
SLC2A7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015185733,0,0
SLC2A8,9.881824437,5.093295755,10.62329797,11.98539258,11.31799954,9.300685518,10.37008635,3.90755632,6.127220085,13.28030527,13.15966354,7.761070369,9.847546287,7.24959978,12.06460863,12.63322323,13.222734
SLC2A9,5.710090405,3.540276056,4.911424991,2.549662303,4.775847971,5.983815867,2.402265072,12.4918635,6.459384185,4.039224729,4.017501704,3.846438107,7.875565178,3.51140905,2.812471293,5.303474244,4.644799642
SLC30A1,10.58785907,21.44627901,29.05329853,12.20396298,26.04881621,20.66660174,31.65545111,27.85195717,18.38146929,14.02537327,17.08469815,24.49505942,20.33350841,13.82263146,21.24568461,16.78513094,16.19298614
SLC30A10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC30A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC30A3,1.056351736,2.13826957,2.15012165,1.215421643,1.082244582,3.25172198,0,0,0,0.841150259,2.532561667,0,1.214653703,5.111381796,1.711099765,1.852774067,1.722687326
SLC30A4,0.471821002,1.965166537,1.490741283,0.543732041,2.398157218,0,0,5.078634468,2.758793034,1.614970879,2.260536197,1.554756484,4.822289138,0.93618568,1.255353019,2.049821456,1.032846687
SLC30A5,54.99715323,48.97009634,60.76664446,45.68864675,49.86975335,31.6702663,32.46321434,31.13555972,27.70823732,48.81791362,48.3483311,47.11607231,36.59975923,53.2489152,47.21247386,46.25236455,47.88662959
SLC30A6,21.5872647,12.74739652,12.22225804,15.86173811,10.3181421,13.1434414,16.19258355,10.10891137,10.0310076,13.54125752,14.68725117,11.18226654,8.059326382,9.553104089,13.81459274,14.08104917,14.40872347
SLC30A7,3.751499672,5.205824884,5.048601347,6.870896961,5.1470398,4.687728383,5.259274395,12.06433674,11.81749329,5.349349288,5.419301403,5.437145851,8.126353758,4.590907392,5.425871121,5.899668562,5.910433723
