,endothelial.cells,CD4.T.cells,fibroblasts,CD8.T.cells,NK.cells,B.cells
BOD1,59.09999999999982,23.95000000000007,0.0,0.0,0.0,0.0
UMPS,0.5800000000000005,18.050000000000036,0.0,0.0,0.0,0.0
BCRP2,0.0,0.4699999999999993,0.0,0.0,0.0,0.0
KIAA1161,0.0,0.30999999999999917,0.0,3.1699999999999973,0.0,0.0
CCDC77,0.0,6.930000000000005,0.0,0.0,0.0,0.0
MIR1197,0.0,0.0,0.0,0.0,0.0,0.0
C12orf65,10.220000000000034,39.6899999999999,55.48000000000017,13.149999999999974,24.53000000000001,0.0
COG4,49.40999999999978,41.990000000000045,0.0,0.0,0.0,96.7
USP17L24,0.0,0.0,0.0,0.0,0.0,0.0
LOC401320,0.0,0.20000000000000018,0.0,6.859999999999998,0.0,0.0
GDF2,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC11,52.639999999999844,6.690000000000005,0.0,0.0,0.0,0.0
TIMM17A,16.789999999999964,2.6000000000000023,55.7899999999999,361.2399999999999,0.0,0.0
HNRNPA0,2.610000000000001,25.42000000000007,0.0,0.0,94.17000000000036,0.0
OR2H1,0.0,0.0,0.0,0.0,0.0,0.0
PCBP1,13.590000000000071,157.57000000000045,26.36,0.0,290.4999999999993,0.0
MIR5583-2,0.0,0.0,0.0,0.0,0.0,0.0
COL23A1,0.0,0.0,0.0,0.0,0.0,0.0
LRRC2,0.8199999999999985,1.4800000000000013,0.0,12.809999999999992,26.21999999999998,0.0
NSD1,0.0,8.82,3.600000000000003,0.0,0.0,6.800000000000004
ANO9,0.0,0.0,0.0,46.46999999999991,0.0,0.0
WDR91,44.74000000000004,84.83000000000017,19.379999999999946,0.0,0.0,20.409999999999986
TMEM179,0.0,0.0,0.0,0.0,0.0,0.0
LINC00639,0.0,0.0,0.0,0.0,0.0,0.0
TMED11P,0.0,0.0,0.0,0.0,0.0,0.0
LOC550112,1.7100000000000004,0.16999999999999904,19.869999999999926,0.0,0.0,311.3300000000005
MIR7-1,0.0,0.0,0.0,0.0,0.0,0.0
DSCR10,0.0,0.0,0.0,0.0,0.0,0.0
FYN,0.0,28.100000000000072,0.0,119.99999999999977,683.730000000001,0.0
CNDP2,0.0,22.14000000000007,17.98000000000007,179.69000000000062,0.0,0.0
BEX2,0.0,0.0,0.0,0.0,0.0,0.0
YPEL5,98.69000000000025,83.16000000000004,40.31999999999993,410.9899999999992,335.5700000000008,157.83000000000047
KCND3,0.0,0.0,0.0,0.0,0.0,0.0
TRIL,0.0,0.0,26.380000000000017,0.0,0.0,0.0
LRRC42,0.0,4.6800000000000015,0.0,0.0,0.0,0.0
KRTAP6-2,0.0,0.0,0.0,0.0,0.0,0.0
RASA4CP,0.0,0.0,0.0,0.0,0.0,58.720000000000155
LINC00629,3.029999999999997,2.7300000000000013,0.0,10.330000000000066,0.0,0.0
DSTYK,1.5799999999999947,1.9700000000000006,8.449999999999992,2.3,13.640000000000075,13.22999999999999
ZNF649,0.0,0.0,41.77999999999986,0.0,0.0,0.0
COL5A2,59.03000000000005,0.0,0.0,0.0,0.0,0.0
CNGA2,0.0,0.0,0.0,0.0,0.0,0.0
MIR614,0.0,0.0,0.0,0.0,0.0,0.0
RAB9B,0.0,0.0,0.0,0.0,0.0,0.0
NAIP,1.2399999999999989,6.369999999999996,0.0,0.0,23.919999999999956,0.0
MYOZ2,0.0,0.0,0.0,0.0,0.0,0.0
SPATA12,0.0,0.0,0.0,0.0,0.0,0.0
XRCC4,0.0,0.0,0.0,0.0,0.0,0.0
LOC100507266,0.0,5.910000000000004,0.0,0.0,0.0,0.0
UBALD1,0.0,3.3599999999999985,0.0,0.0,0.0,0.0
CYB561,15.590000000000014,52.41999999999986,29.479999999999983,0.0,0.0,0.0
CHST10,0.0,0.0,31.62000000000007,0.0,0.0,0.0
LOC285000,0.0,0.0,0.0,0.0,0.0,0.0
BAI1,0.0,0.0,0.0,0.0,0.0,0.0
BRSK1,0.0,0.0,14.609999999999953,0.0,0.0,0.0
C17orf89,57.100000000000065,124.83999999999969,93.65,0.0,0.0,0.0
ZNF518B,0.0,1.299999999999999,0.0,0.0,0.0,0.0
PDE6H,0.0,0.0,0.0,0.0,0.0,0.0
MIR210,0.0,0.0,0.0,0.0,0.0,0.0
MAP7,2.6500000000000057,0.0,0.0,0.0,0.0,0.0
SCN4B,0.0,0.0,0.0,0.0,0.0,0.0
SPAG9,11.029999999999962,14.600000000000083,5.5600000000000005,51.259999999999984,0.0,0.0
SERTAD1,122.01999999999963,47.24999999999994,157.33999999999986,0.0,0.0,0.0
GATSL2,0.0,0.0,0.0,0.0,0.0,0.0
ANTXR1,88.88000000000017,0.0,0.0,0.0,0.0,0.0
TMPRSS13,0.0,0.0,0.0,0.0,0.0,0.0
ETV7,0.0,24.259999999999955,0.0,613.7900000000018,436.21000000000026,0.0
DGAT1,0.0,0.0,0.0,0.0,0.0,0.0
MIR4717,0.0,0.0,0.0,0.0,0.0,0.0
TAC3,0.0,0.0,0.0,0.0,0.0,0.0
NKIRAS1,13.810000000000052,0.18999999999999906,0.0,214.24000000000052,0.0,0.0
TEX9,0.0,0.0,0.0,0.0,0.0,0.0
CORO1C,195.39000000000016,61.099999999999966,81.4099999999997,0.0,0.0,0.0
RAD54B,0.7000000000000006,0.2299999999999991,0.0,2.5100000000000033,0.0,122.50000000000013
FLJ37201,0.0,0.0,0.0,0.0,0.0,0.0
KANK3,4.170000000000007,0.0,16.200000000000077,0.0,0.0,0.0
HRCT1,0.0,0.0,0.0,0.0,0.0,0.0
RHPN1-AS1,0.0,0.0,0.0,0.0,0.0,0.0
MIR1911,0.0,0.0,0.0,0.0,0.0,0.0
LRR1,0.0,0.0,0.0,0.0,0.0,0.0
MIR3687,0.0,0.0,0.0,0.0,0.0,0.0
GPATCH11,0.0,0.0,0.0,0.0,0.0,0.0
TTTY23B,0.0,0.0,0.0,0.0,0.0,0.0
LINC00842,0.0,0.0,0.0,0.0,0.0,0.0
USP17L18,0.0,0.0,0.0,0.0,0.0,0.0
BARD1,1.4999999999999947,0.0,0.0,0.0,0.0,0.0
ZNF177,0.0,0.0,0.0,0.0,0.0,0.0
DGCR5,0.0,0.0,0.0,0.0,0.0,0.0
ZNF442,0.0,0.0,15.979999999999928,0.0,0.0,0.0
MIP,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0
GRIA1,0.0,0.0,0.0,0.0,0.0,0.0
WNT5A,8.850000000000005,0.0,0.0,0.0,0.0,0.0
SPDL1,0.0,0.0,0.0,0.0,0.0,0.0
LENG9,0.0,0.0,0.0,0.0,0.0,0.0
FOXR1,0.0,0.0,0.0,0.0,0.0,0.0
LOC728989,0.0,0.0,0.0,33.16000000000001,0.0,0.0
MIR4288,0.0,0.0,0.0,0.0,0.0,0.0
TREML3P,0.0,0.0,0.0,0.0,0.0,0.0
LINC00229,0.0,0.0,0.0,0.0,0.0,0.0
C1QTNF7,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A4,0.0,0.0,0.0,0.0,0.0,0.0
RASAL3,0.0,3.1300000000000017,0.0,24.279999999999934,0.0,0.0
C17orf80,59.63999999999979,54.49000000000016,0.0,0.0,0.0,0.0
KLK4,0.0,0.0,0.0,0.0,0.0,0.0
TMEM176A,0.0,0.0,0.0,0.0,0.0,0.0
IL31,0.0,0.0,0.0,0.0,0.0,0.0
LOC284379,0.0,7.880000000000003,0.0,3.4999999999999987,0.0,103.23000000000005
CTNNB1,165.06000000000012,318.32000000000073,82.80000000000017,155.44000000000037,239.9299999999999,0.0
SNORD115-23,0.0,0.0,0.0,0.0,0.0,0.0
TMEM185B,7.039999999999997,14.210000000000012,0.0,0.0,0.0,0.0
LOC285847,0.0,0.0,0.0,0.0,0.0,0.0
USP17L19,0.0,0.0,0.0,0.0,0.0,0.0
DND1,25.3499999999999,20.2799999999999,0.0,0.0,0.0,0.0
ANO10,0.0,28.780000000000125,16.509999999999962,0.0,0.0,0.0
TMEM229A,0.0,0.0,0.0,0.0,0.0,0.0
ESRP2,0.0,3.400000000000003,0.0,0.0,0.0,0.0
UPK2,0.0,0.0,0.0,0.0,0.0,0.0
GAS8,0.0,20.51000000000002,0.0,0.0,0.0,0.0
SLC7A5P2,0.0,4.509999999999996,0.0,0.0,0.0,258.76000000000084
IMPACT,0.0,0.0,11.910000000000064,0.0,0.0,0.0
WNK4,0.0,0.0,0.0,0.0,0.0,0.0
INCA1,0.0,0.0,0.0,0.0,0.0,59.85000000000008
HNRPLL,0.0,8.559999999999999,0.0,139.54000000000008,0.0,0.0
GAD2,0.0,0.0,0.0,0.0,0.0,0.0
BMP15,0.0,0.0,0.0,0.0,0.0,0.0
ITGA6,3.3499999999999974,23.849999999999948,15.620000000000008,0.0,0.0,91.35999999999987
CYP2A7,0.0,0.0,0.0,0.0,0.0,0.0
SLC7A6OS,0.0,77.60999999999979,0.0,0.0,20.820000000000036,0.0
C11orf44,0.0,0.2200000000000002,0.0,0.0,0.0,0.0
THAP5,67.27000000000012,19.309999999999906,40.76000000000003,0.0,5.259999999999996,0.0
RIC8A,126.48999999999967,32.99000000000015,16.74999999999992,0.0,0.0,0.0
CCND1,0.0,264.69000000000085,41.60000000000001,0.0,0.0,0.0
USP35,0.0,0.0,0.0,0.0,0.0,0.0
LOC201617,0.0,0.0,0.0,0.0,0.0,0.0
TMEM72,0.0,0.0,0.0,0.0,0.0,0.0
EIF4E1B,0.0,0.0,0.0,0.0,0.0,0.0
CCL4,0.0,0.0,0.0,0.0,789.4500000000014,0.0
ZCCHC10,0.0,35.44999999999992,0.0,12.720000000000082,0.0,0.0
TRPM2,0.0,0.0,22.640000000000033,0.0,0.0,0.0
AGAP4,0.0,0.0,0.0,0.0,0.0,0.0
NOL11,0.0,40.51000000000016,18.489999999999917,0.0,468.3100000000018,0.0
PSMD2,0.0,0.0,61.72000000000012,0.0,0.0,0.0
CHTF18,0.0,0.0,29.130000000000074,0.0,0.0,0.0
USP18,0.0,51.89999999999999,0.0,398.1899999999997,0.0,0.0
RRAS,12.720000000000082,0.0,0.0,0.0,0.0,0.0
RASSF9,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R32,0.0,0.0,0.0,0.0,0.0,0.0
LAMC3,0.0,0.0,0.0,0.0,0.0,0.0
TOX,0.0,10.199999999999996,0.0,0.0,6.730000000000005,21.460000000000008
IPO5,3.7999999999999967,0.0,0.0,0.0,0.0,0.0
C19orf81,0.0,0.0,0.0,0.0,0.0,0.0
PCDH15,0.0,0.0,0.0,0.0,0.0,0.0
GABRG3,0.0,0.0,0.0,0.0,0.0,0.0
FAM90A25P,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHO2,39.18999999999996,13.250000000000014,0.0,0.0,0.0,0.0
LOC100132831,0.0,0.0,0.0,0.0,0.0,0.0
LOC649352,0.0,0.0,0.0,0.0,0.0,0.0
NUDCD2,48.569999999999986,0.0,0.0,357.0899999999999,0.0,0.0
SGCZ,0.0,0.0,0.0,0.0,0.0,0.0
MIR601,0.0,0.0,0.0,0.0,0.0,0.0
KCTD17,0.0,0.0,0.0,0.0,0.0,0.0
SPSB2,0.0,0.0,39.340000000000146,0.0,0.0,224.52000000000055
TPPP3,0.0,0.0,0.0,0.0,0.0,0.0
GIGYF2,0.4800000000000004,30.470000000000095,5.709999999999997,0.0,0.0,0.0
CHMP3,125.63000000000004,9.740000000000004,30.55000000000005,0.0,615.2200000000023,85.11000000000021
CILP2,0.0,0.0,0.0,0.0,0.0,0.0
CALB2,0.0,0.0,0.0,0.0,0.0,0.0
CEBPZ,5.870000000000002,38.88999999999997,67.49000000000001,0.0,0.0,26.680000000000064
ZNF479,0.0,0.0,0.0,0.0,0.0,0.0
FMOD,0.0,0.0,0.0,0.0,0.0,0.0
NAP1L6,4.229999999999996,2.250000000000001,22.800000000000026,6.779999999999998,0.0,0.0
CLN6,0.0,78.29999999999993,0.0,0.0,0.0,0.0
MIR3975,0.0,0.0,0.0,0.0,0.0,0.0
ANAPC1,0.0,0.0,0.0,0.0,0.0,0.0
SH2D3C,0.0,0.0,0.0,0.0,380.560000000001,29.11000000000005
PTPN14,7.279999999999993,17.230000000000018,3.3199999999999985,4.500000000000002,2.3099999999999965,0.0
TRIM42,0.0,0.0,0.0,0.0,0.0,0.0
SNRPG,360.2900000000006,100.40999999999961,0.0,0.0,0.0,0.0
APTX,145.57000000000025,5.520000000000005,25.83000000000002,60.97000000000004,0.0,0.0
BMS1,0.0,9.25,10.970000000000066,13.790000000000045,0.0,0.0
CLRN2,0.0,0.0,0.0,0.0,0.0,0.0
LOC285577,0.0,0.0,0.0,0.0,0.0,0.0
MAGEA3,379.0099999999992,0.0,98.21000000000004,0.0,0.0,0.0
NFATC3,13.179999999999925,0.0,0.0,4.159999999999997,0.0,0.0
AQP12A,0.0,0.0,0.0,0.0,0.0,0.0
LRRC45,0.0,43.349999999999994,0.0,0.0,0.0,0.0
LOC100507443,0.0,0.0,0.0,0.0,0.0,0.0
EPSTI1,0.0,0.0,0.0,12.749999999999941,0.0,0.0
LRIG1,0.0,0.0,0.0,0.0,0.0,0.0
PRSS27,0.0,0.0,0.0,0.0,0.0,0.0
C7orf72,0.0,0.0,0.0,0.0,0.0,0.0
OTOL1,5.610000000000001,0.0,0.0,0.0,0.0,0.0
ERC2,0.0,0.0,0.0,0.0,0.0,0.0
SAYSD1,0.0,0.0,0.0,148.03999999999962,0.0,0.0
PRKACB,0.0,6.149999999999998,0.0,368.380000000001,303.91999999999973,126.61000000000033
ZNF705A,0.0,0.0,0.0,0.0,0.0,0.0
PRDM13,0.0,0.0,0.0,0.0,0.0,0.0
HCG27,0.0,0.0,0.0,0.0,0.0,0.0
KLK12,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B7,0.0,21.059999999999913,0.0,270.66000000000054,0.0,57.80999999999993
ZNF354A,0.0,0.0,0.0,0.0,0.0,0.0
PCDH11X,3.040000000000005,3.4299999999999975,0.0,5.070000000000001,14.190000000000037,0.0
TMC6,0.0,100.59999999999981,0.0,0.0,842.3199999999983,31.879999999999953
GDPGP1,0.0,0.0,34.72999999999995,0.0,0.0,0.0
DMGDH,0.0,0.0,0.0,0.0,0.0,0.0
PCBD2,8.059999999999999,4.590000000000001,20.070000000000086,30.040000000000102,57.87000000000007,19.189999999999987
RIMS1,0.0,0.0,0.0,0.0,0.0,0.0
SPRYD7,31.339999999999986,2.8900000000000015,0.0,9.170000000000007,0.0,30.780000000000022
SF3B2,132.36000000000016,20.79,15.590000000000014,147.70000000000044,9.659999999999991,0.0
RCN1,94.32999999999976,71.99999999999991,144.14999999999998,0.0,0.0,141.5299999999998
CPB1,0.0,0.0,0.0,0.0,0.0,0.0
MIR4798,0.0,0.0,0.0,0.0,0.0,0.0
BCAR3,0.0,0.129999999999999,0.0,0.0,0.0,0.0
FCRLB,0.0,52.61999999999987,0.0,0.0,0.0,0.0
PAK1IP1,115.27999999999972,61.239999999999895,31.159999999999954,0.0,0.0,0.0
KIF9,1.220000000000001,0.0,0.0,0.0,0.0,0.0
OR10H1,0.0,0.0,0.0,0.0,0.0,0.0
PITPNM2,0.0,0.0,6.570000000000002,0.0,0.0,13.119999999999973
L3MBTL4,0.0,0.20999999999999908,0.0,0.0,0.0,0.0
MIR299,0.0,0.0,0.0,0.0,0.0,0.0
ZXDC,0.3499999999999992,6.0399999999999965,3.210000000000004,1.659999999999997,7.099999999999998,15.169999999999956
TGFB1,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A16,0.0,0.0,0.0,0.0,0.0,0.0
GPR182,0.0,0.0,0.0,0.0,0.0,0.0
MIR1229,0.0,0.0,0.0,0.0,0.0,0.0
LRRC8E,3.3400000000000007,0.1200000000000001,0.0,0.0,7.439999999999998,0.0
EOMES,0.0,0.0,0.0,0.0,0.0,0.0
LOC100128505,0.0,0.0,0.0,0.0,0.0,0.0
PAX2,0.0,0.0,0.0,0.0,0.0,0.0
SCARF2,0.0,0.10999999999999899,0.0,0.0,0.0,0.0
PSEN2,0.0,36.14000000000013,0.0,0.0,0.0,0.0
MIR5187,0.0,0.0,0.0,0.0,0.0,0.0
PCDHB13,0.0,0.0,0.0,0.0,0.0,0.0
DHRS7B,75.15000000000012,0.0,24.98999999999995,0.0,0.0,0.0
C1orf131,0.0,0.5499999999999994,0.0,0.0,316.74999999999983,0.0
ASB1,0.0,8.759999999999994,0.0,0.0,0.0,0.0
ZNF223,0.0,0.16000000000000014,0.0,0.0,0.0,0.0
KRT31,0.0,0.0,0.0,0.0,0.0,0.0
LCMT2,0.0,0.0,0.0,0.0,0.0,0.0
SNORD7,0.0,0.0,0.0,0.0,0.0,0.0
MEP1A,0.0,0.0,0.0,0.0,0.0,0.0
TMEM53,0.0,20.249999999999954,0.0,0.0,0.0,0.0
EGFEM1P,0.0,0.6299999999999994,11.730000000000057,0.0,0.0,0.0
LOC151171,0.0,0.0,0.0,0.0,0.0,0.0
PCDHA7,0.0,0.0,0.0,0.0,0.0,0.0
LOC283710,0.0,0.0,0.0,0.0,0.0,0.0
RSPH3,21.590000000000092,0.0,0.0,0.0,0.0,0.0
PTPN9,4.859999999999998,0.0,0.0,0.0,0.0,0.0
ABCA12,0.0,0.0,0.0,0.0,0.0,0.0
SP9,0.0,0.0,0.0,0.0,0.0,0.0
MIR4252,0.0,0.0,0.0,0.0,0.0,0.0
RUNDC1,1.6500000000000048,10.009999999999941,0.0,28.990000000000027,11.250000000000009,110.7800000000001
CCDC37,0.0,0.0,0.0,0.0,0.0,0.0
YES1,0.0,2.8200000000000003,9.800000000000002,0.0,0.0,0.0
FAM120AOS,33.64,0.0,16.340000000000046,0.0,0.0,0.0
OR5M3,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R3F,0.0,0.0,0.0,0.0,0.0,0.0
KRT78,0.0,0.0,0.0,0.0,0.0,0.0
IL13,0.0,0.0,0.0,0.0,0.0,0.0
LOC728228,0.0,0.0,0.0,0.0,0.0,0.0
MDFI,0.0,0.0,0.0,0.0,0.0,0.0
C1orf220,0.0,1.0099999999999998,17.92000000000009,0.0,0.0,42.80999999999995
PRNT,0.0,0.0,0.0,0.0,0.0,0.0
SNORD115-33,0.0,0.0,0.0,0.0,0.0,0.0
RPL23AP64,7.039999999999997,0.0,0.0,0.0,0.0,0.0
ZDBF2,0.0,0.040000000000000036,0.0,0.0,0.0,0.0
LOC100287010,0.0,0.0,0.0,0.0,0.0,0.0
ZNF33BP1,0.0,0.0,0.0,0.0,0.0,0.0
FAM228B,11.900000000000016,1.7599999999999971,0.0,0.0,0.0,0.0
SNORD86,0.0,0.0,0.0,0.0,0.0,0.0
LOC375196,0.0,0.0,0.0,0.0,0.0,0.0
OR10C1,0.0,0.0,0.0,0.0,0.0,0.0
CLIC1,796.3900000000003,239.50000000000034,452.8399999999997,1050.0499999999997,661.6899999999985,71.96999999999987
LILRA5,0.0,0.3400000000000003,0.0,0.0,0.0,0.0
CSAG1,65.22000000000006,0.0,0.0,0.0,0.0,0.0
MIR4426,0.0,0.0,0.0,0.0,0.0,2756.6000000000026
MIR320E,0.0,0.0,0.0,0.0,0.0,0.0
TREML2,0.0,0.10000000000000009,0.0,0.0,0.0,0.0
ZNF74,0.0,0.0,0.0,0.0,0.0,0.0
PRAMEF21,0.0,0.0,0.0,0.0,0.0,0.0
FAM104A,0.0,0.28000000000000025,0.0,0.0,0.0,94.41999999999993
SNX29,0.0,0.40999999999999925,10.81000000000003,0.0,0.0,10.819999999999999
FAM217A,0.0,0.0,0.0,0.0,0.0,0.0
LRRC39,0.0,0.0,0.0,0.0,0.0,0.0
ARGLU1,49.81999999999977,126.20000000000032,52.68999999999981,124.16000000000004,548.4099999999999,0.0
SAMD5,0.0,0.4499999999999993,0.0,2.090000000000005,0.0,16.759999999999934
SNORD111B,0.0,0.0,0.0,0.0,0.0,0.0
HIST2H2AC,0.0,0.0,0.0,0.0,0.0,0.0
HYAL2,0.0,0.0,342.61000000000126,0.0,0.0,0.0
IGFBP5,53.51000000000006,0.0,21.299999999999923,0.0,0.0,0.0
C12orf71,0.0,0.0,0.0,0.0,0.0,0.0
KIAA0556,0.0,0.0,0.0,0.0,0.0,0.0
NRTN,0.0,0.0,0.0,0.0,0.0,0.0
EPHB1,0.0,0.0,0.0,0.0,0.0,0.0
POLD4,23.09999999999993,74.10999999999984,83.69999999999985,467.82999999999936,0.0,260.59999999999957
ANAPC10,63.38999999999983,0.0,0.0,0.0,0.0,0.0
LRRC36,0.0,0.0,0.0,0.0,0.0,0.0
MEGF6,0.0,0.14999999999999902,0.0,0.0,0.0,0.0
LPHN3,0.0,0.0,0.0,0.0,0.0,0.0
BMP10,0.0,0.0,0.0,0.0,0.0,0.0
MIR3661,0.0,0.0,0.0,0.0,0.0,0.0
PRR20E,0.0,0.0,0.0,0.0,0.0,0.0
CREM,0.0,33.55,23.519999999999897,155.1200000000003,0.0,0.0
PTGER4,0.0,31.480000000000032,13.13999999999995,124.63000000000036,0.0,51.96999999999988
MIR548F1,0.0,0.0,0.0,0.0,0.0,0.0
METAP1,48.97000000000006,84.21999999999971,48.919999999999895,395.8800000000009,0.0,0.0
KCNQ1,2.5499999999999967,0.0,0.0,0.0,0.0,0.0
SSFA2,38.59000000000005,26.520000000000124,17.179999999999925,0.0,0.0,0.0
NR2F2,0.0,0.0,0.0,0.0,0.0,0.0
CTTNBP2,0.0,0.0,0.0,0.0,0.0,0.0
BCL2A1,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB24,1.9500000000000006,15.650000000000013,0.0,3.380000000000001,6.759999999999993,0.0
GREB1L,0.0,0.0,0.0,0.0,0.0,0.0
SLCO6A1,0.0,0.0,0.0,0.0,0.0,0.0
PRDM1,0.0,0.0,0.0,50.079999999999814,111.03999999999998,18.63000000000008
OR7D2,0.0,6.260000000000003,0.0,25.219999999999978,12.319999999999993,80.11999999999989
CCDC47,96.7699999999997,8.81,39.37000000000001,0.0,0.0,0.0
SLC26A6,139.57000000000048,41.69000000000008,17.509999999999938,0.0,625.5999999999981,0.0
BIN1,0.0,29.290000000000013,21.58,0.0,0.0,168.54999999999984
SRRM1,75.9700000000003,30.43000000000007,0.0,6.740000000000004,183.9500000000006,22.539999999999978
ALS2,5.350000000000003,0.26999999999999913,49.97000000000014,0.0,0.0,0.0
PCSK1N,0.0,0.0,0.0,0.0,0.0,0.0
MIRLET7A1,0.0,0.0,0.0,0.0,0.0,0.0
ECT2,0.0,1.0099999999999998,0.0,2.859999999999998,3.8800000000000012,42.17000000000013
CACNA2D2,0.0,0.0,0.0,0.0,0.0,0.0
DOCK6,0.0,0.0,0.0,0.0,0.0,0.0
LINC00379,0.0,0.0,0.0,0.0,0.0,0.0
SNORA70F,0.0,0.0,0.0,0.0,0.0,0.0
FATE1,0.0,0.0,0.0,0.0,0.0,0.0
CCDC74A,0.0,28.67,34.92999999999998,0.0,0.0,0.0
VWC2L,0.0,0.0,0.0,0.0,0.0,0.0
DUSP23,0.0,169.6400000000005,147.7699999999996,0.0,472.7899999999989,0.0
TRIP6,31.679999999999957,78.58000000000004,0.0,0.0,0.0,0.0
NUP35,0.0,51.45000000000013,0.0,0.0,0.0,0.0
WDR45B,67.59999999999981,88.15000000000025,0.0,0.0,0.0,0.0
LOC100506655,2.980000000000005,0.0,0.0,0.0,0.0,0.0
CDH3,0.0,57.21999999999979,0.0,0.0,0.0,0.0
KLHDC8A,0.0,0.0,0.0,0.0,0.0,0.0
C9orf116,0.0,0.0,0.0,0.0,0.0,0.0
PNISR,5.980000000000003,151.18000000000046,14.320000000000025,0.0,0.0,84.83999999999996
EI24,0.0,0.3600000000000003,0.0,0.0,0.0,0.0
RWDD2B,0.0,32.16000000000007,0.0,0.0,0.0,0.0
DOCK1,0.5600000000000005,0.0,0.0,0.0,0.0,0.0
NPAS2,12.430000000000074,0.0,0.0,0.0,0.0,0.0
NR3C2,0.0,16.670000000000016,0.0,0.0,0.0,0.0
FAM63A,0.0,0.0,44.579999999999856,0.0,0.0,0.0
FAM111A,0.0,42.7,0.0,0.0,0.0,24.970000000000013
INPP5F,0.0,69.47999999999985,0.0,54.71999999999997,0.0,0.0
IQGAP3,0.6299999999999994,0.0,0.0,0.0,0.0,0.0
MYBL1,0.0,0.0,0.0,0.0,0.0,0.0
CRADD,92.86000000000001,0.0,0.0,0.0,0.0,0.0
DUSP12,84.6600000000002,6.080000000000005,0.0,254.65000000000003,0.0,0.0
CGREF1,0.0,3.109999999999997,0.0,0.0,0.0,0.0
VASH2,0.0,0.0,0.0,0.0,0.0,0.0
PDZK1IP1,0.0,0.0,0.0,0.0,0.0,0.0
CTR9,0.0,8.630000000000004,41.41000000000001,0.0,0.0,0.0
VIL1,0.0,0.0,0.0,0.0,0.0,0.0
OR8U1,0.0,0.0,0.0,0.0,0.0,0.0
CCDC107,94.5100000000001,0.0,0.0,200.49000000000007,468.46999999999855,164.87
MIR4730,0.0,0.0,0.0,0.0,0.0,0.0
PTTG1IP,279.56000000000006,704.8800000000011,191.67999999999975,66.20999999999994,0.0,0.0
MIR526A2,0.0,0.0,0.0,0.0,0.0,0.0
OR4X2,0.0,0.0,0.0,0.0,0.0,0.0
TTTY2,0.0,0.0,0.0,0.0,0.0,0.0
COL9A1,0.0,0.0,11.829999999999941,0.0,0.0,0.0
MIR129-1,0.0,0.0,0.0,0.0,0.0,0.0
MIR1296,0.0,0.0,0.0,0.0,0.0,0.0
TMEM178B,29.62000000000001,0.0,8.339999999999996,0.0,0.0,0.0
PSMD9,139.37999999999982,0.30999999999999917,77.30999999999986,0.0,0.0,0.0
SIKE1,24.37999999999991,3.3599999999999985,0.0,0.0,5.160000000000005,0.0
ZFP62,54.29999999999989,42.7,0.0,0.0,0.0,89.75999999999979
PARP15,0.0,0.0,0.0,29.830000000000034,0.0,0.0
TTC19,10.990000000000038,0.0,0.0,0.0,0.0,202.90000000000018
GFPT1,28.9300000000001,4.520000000000004,5.259999999999996,0.0,0.0,15.459999999999985
C1orf114,0.0,0.0,24.629999999999967,0.0,0.0,0.0
TTC40,0.0,0.0,0.0,0.0,0.0,0.0
FAM207A,19.17999999999992,0.0,0.0,0.0,0.0,0.0
ARHGAP32,3.600000000000003,12.91000000000003,4.670000000000001,0.0,0.0,0.0
SLC27A6,0.0,0.0,0.0,0.0,0.0,0.0
MIR1179,0.0,0.0,0.0,0.0,0.0,0.0
CALML5,0.0,0.0,0.0,0.0,0.0,0.0
MRPS10,71.65,80.31000000000031,21.850000000000097,0.0,25.75000000000007,0.0
TRPM7,15.529999999999964,2.200000000000004,8.630000000000004,0.0,7.600000000000007,0.0
TAS2R31,0.0,0.0,0.0,0.0,0.0,0.0
CGNL1,0.0,0.16999999999999904,12.250000000000071,0.0,0.0,22.700000000000053
CECR1,0.0,2.060000000000002,58.03000000000014,8.490000000000002,253.58999999999952,57.93999999999982
TMEM102,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB8,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R4,1.539999999999997,7.950000000000006,0.0,26.52999999999997,0.0,0.0
LOC100271702,0.0,0.0,0.0,0.0,0.0,0.0
PDIA2,0.0,0.0,0.0,0.0,0.0,0.0
NUCKS1,10.559999999999988,98.76999999999987,6.850000000000005,0.0,8.570000000000004,13.679999999999954
IP6K2,0.0,121.78000000000038,0.0,105.55000000000034,0.0,38.64000000000005
MIR302C,0.0,0.0,0.0,0.0,0.0,0.0
HOTAIR,0.0,0.0,0.0,0.0,0.0,0.0
EBI3,0.0,0.0,0.0,0.0,0.0,0.0
ANKUB1,0.0,0.0,0.0,0.0,0.0,0.0
LOC643401,0.0,27.55000000000008,0.0,0.0,0.0,0.0
VSTM2B,0.0,0.0,0.0,0.0,0.0,0.0
