gene,B.cells,monocytic.lineage,CD4.T.cells,CD8.T.cells
SEL1L2,7.0015,5.8171,4.08,4.0275
SEL1L3,2385.3937,733.6507,8.23,10.0315
SELE,10.2971,11.5078,4.37,4.33094
SELENBP1,38.6618,41.7979,6.0,5.66606
SELK,335.6662,396.4059,8.95,8.8494
SELL,3323.6266,1718.1204,10.47,12.2793
SELM,110.16799999999999,251.1618,6.52,7.43267
SELO,466.7057,428.2956,6.31,8.643469999999999
SELP,17.7438,17.916,4.98,4.942740000000001
SELPLG,477.1447,2265.8203,7.87,11.6963
SELT,3956.0073,3619.69275,9.850000000000001,11.472100000000001
SELV,40.2454,40.9563,6.61,5.36596
SEMA3A,14.9487,55.1092,4.01,4.46791
SEMA3B,17.8607,16.6273,4.92,5.07683
SEMA3C,10.0342,200.132,4.9,4.17092
SEMA3D,9.0459,4.6563,4.08,4.23244
SEMA3E,6.0368,6.2891,3.82,3.87545
SEMA3F,40.2385,44.9134,6.16,6.02107
SEMA3G,27.0501,29.9419,6.49,5.43313
SEMA4A,349.0058,1081.8263,5.61,6.24948
SEMA4B,199.8214,234.3943,6.12,6.83483
SEMA4C,47.48,73.4509,5.59,6.22282
SEMA4D,689.2398,507.08245,8.625,8.62539
SEMA4F,79.9452,58.6941,5.86,6.93443
SEMA4G,43.2313,45.8419,5.63,6.19957
SEMA5A,30.0725,23.3836,5.65,4.72895
SEMA5B,41.8479,41.8479,5.4,6.5625800000000005
SEMA6A,32.7233,18.5344,5.44,3.9359699999999997
SEMA6B,62.1093,275.8475,6.2,6.16032
SEMA6C,35.4648,41.6784,6.57,6.06261
SEMA6D,13.3533,16.1611,4.81,4.89975
SEMA7A,1306.5152,581.9612,5.61,7.982889999999999
SEMG1,8.3786,6.4651,4.12,3.58417
SEMG2,13.5811,8.7207,3.82,3.4394
SENP1,1274.9408,933.4762,7.75,9.91215
SENP2,328.6219,201.512,7.6,7.3520199999999996
SENP3,330.3831,282.1467,6.8,8.31219
SENP5,354.5792,405.7225,8.32,8.861289999999999
SENP6,370.8929,320.8392,9.0,9.02454
SENP7,141.7756,117.1048,9.48,8.36808
SENP8,103.8633,76.4969,4.77,5.5465
SEP15,2526.5429,2729.6301,9.95,11.0296
SEPHS1,715.5081,478.004,7.0,9.711689999999999
SEPHS2,530.013,404.0989,7.29,8.3373
SEPN1,262.7514,1429.1898,7.48,8.26037
SEPP1,6.7897,6.5699,3.89,3.3550400000000002
SEPSECS,265.2308,164.8198,7.53,7.61268
SEPT1,1249.8973,644.1326,7.55,10.5762
SEPT10,22.5171,211.9978,4.12,4.08933
SEPT11,838.1964,715.6637,8.34,9.704939999999999
SEPT12,13.4291,16.7326,4.44,4.66257
SEPT14,91.8642,79.74895,6.984999999999999,6.434375
SEPT2,1583.0472,1343.7383,8.77,10.6594
SEPT3,80.6846,107.8811,5.1,4.54289
SEPT4,39.278,63.8891,5.62,5.26826
SEPT5,47.7275,52.611999999999995,6.44,5.55401
SEPT5-GP1BB,81.41013333333332,106.87513333333334,6.906666666666666,6.876383333333333
SEPT6,2683.5338,1570.8582,9.62,10.9227
SEPT7,764.5406,515.1944,9.04,9.90542
SEPT7P9,339.3263,236.7096,9.36,7.657960000000001
SEPT8,246.3847,253.7223,6.42,7.56613
SEPT9,736.6388,648.544,7.16,10.3457
SEPW1,349.0757,485.0945,7.14,9.67947
SERAC1,55.5927,105.5577,5.04,7.18357
SERBP1,438.82099999999997,245.9643,8.68,8.69334
SERF1B,148.8848,118.30919999999999,7.88,7.899679999999999
SERF2,185.8354,183.9451,7.97,7.211289999999999
SERGEF,238.6574,172.7608,7.17,8.40359
SERHL2,56.55395,28.42815,5.195,4.55653
SERINC1,648.9540000000001,1198.1217,9.91,9.43635
SERINC2,233.2367,159.5678,6.28,6.0441
SERINC3,2024.8665,2488.0716,9.31,11.3807
SERINC4,30.6673,35.163000000000004,7.14,4.22495
SERINC5,125.5637,817.3766,9.5,10.6057
SERP1,1440.0235,1207.2963,10.28,8.73576
SERP2,28.57,22.1991,4.37,4.6429599999999995
SERPINA1,154.2248,2703.7935,5.22,4.20109
SERPINA10,31.4571,25.9538,5.23,4.09704
SERPINA11,49.8134,52.7317,6.28,5.03423
SERPINA12,18.4992,18.4645,4.94,4.45034
SERPINA13P,27.601,26.1236,5.47,5.548369999999999
SERPINA2,8.5833,16.2396,4.86,4.02891
SERPINA3,24.3855,19.0888,4.4,4.22812
SERPINA4,26.9908,31.6943,5.14,4.87434
SERPINA5,7.561,8.9271,4.84,4.21394
SERPINA6,12.6368,10.9035,4.67,4.73474
SERPINA7,4.5762,4.4846,3.44,3.53865
SERPINA9,16.0758,16.7557,5.12,4.645969999999999
SERPINB1,1519.3411,1189.0654,8.42,10.6333
SERPINB10,10.2941,9.8305,4.46,3.5022900000000003
SERPINB11,9.6181,9.2128,4.05,3.8867599999999998
SERPINB12,4.5396,4.3068,3.72,3.29512
SERPINB13,18.7518,17.3103,4.08,4.874630000000001
SERPINB2,23.241999999999997,606.8665,4.84,4.00439
SERPINB3,7.6291,8.106,4.21,3.9535199999999997
SERPINB4,5.0984,4.1988,3.36,3.25506
SERPINB5,10.8572,9.0291,3.8,3.8494599999999997
SERPINB6,403.0233,440.6607,7.59,8.70577
SERPINB7,5.7596,4.6045,3.64,3.87679
SERPINB8,209.5464,476.8379,7.11,7.46461
SERPINB9,1767.5002,1100.4289999999999,7.46,10.5392
SERPINB9P1,218.4131,402.0512,6.19,7.41522
SERPINC1,14.7881,12.4373,4.64,4.4337800000000005
SERPIND1,16.5414,13.5814,5.59,4.30958
SERPINE1,65.3161,3060.2331,4.88,4.86485
SERPINE2,113.5533,39.2587,4.51,4.56239
SERPINF1,92.0097,41.9413,4.77,6.75444
SERPINF2,25.5609,36.8274,6.14,5.14633
SERPING1,79.6288,2966.8742,5.55,4.60346
SERPINH1,124.9467,455.2689,6.51,7.035889999999999
SERPINI1,93.8467,28.4529,4.66,5.63797
SERPINI2,10.2237,10.1706,3.73,3.4542599999999997
SERTAD1,101.1141,236.1454,7.6,7.22002
SERTAD2,334.1194,447.158,6.74,8.39455
SERTAD3,132.2646,114.1142,6.01,6.85496
SERTAD4,12.5028,9.5308,4.04,4.52502
SERTM1,56.7074,49.3628,5.61,5.79306
SESN1,206.2616,124.4876,8.37,9.695839999999999
SESN2,398.3187,305.4235,5.13,7.48265
SESN3,339.3032,75.6552,9.08,9.16654
SESTD1,326.9584,255.9662,6.88,6.0372
SET,2442.5078,1754.55585,9.4,10.48851
SETBP1,474.0066,137.0215,6.5,7.10315
SETD1A,267.0792,269.4642,6.37,8.08054
SETD1B,190.6824,247.4153,7.44,8.15973
SETD2,1030.7274,748.78,10.23,10.3366
SETD3,601.5652,971.2125,7.67,9.250580000000001
SETD4,129.3724,93.4948,5.87,6.16032
SETD5,1214.1118,1029.1805,9.7,10.0846
SETD6,139.3256,127.4586,6.59,7.250319999999999
SETD7,217.7689,379.6372,6.46,6.20571
SETD8,802.4564333333333,587.2456999999999,8.35,7.927130000000001
SETD9,79.0489,62.6213,4.17,3.9707
SETDB1,427.9693,308.1228,7.16,8.6096
SETDB2,244.0156,118.1124,7.93,7.560960000000001
SETMAR,166.0743,144.3482,6.07,7.57644
SETX,848.2131,738.9472,9.83,10.0719
SEZ6,20.7777,25.1407,5.06,4.9227300000000005
SEZ6L,25.2824,35.7781,5.21,5.03655
SEZ6L2,49.9915,55.3423,5.71,5.496169999999999
SF1,1173.0732,1061.2052,9.78,10.1508
SF3A1,972.3610000000001,1003.5274,7.49,9.1904
SF3A2,1334.4535,971.6787,7.34,9.816
SF3A3,2109.4695,1503.2818,9.2,10.5006
SF3B1,1859.786,1542.6878,11.27,11.7131
SF3B2,876.8539,811.1066,9.1,9.451260000000001
SF3B3,1949.2795,1616.8433,8.92,10.2833
SF3B4,366.8872,356.3667,6.63,8.637310000000001
SF3B5,1065.0676,893.8756,7.14,9.42618
SF3B6,1159.5052,911.9666,9.03,9.84737
SFI1,208.2907,200.7267,7.51,8.7331
SFMBT1,188.3529,201.0071,6.78,7.98499
SFMBT2,448.4216,719.1446,7.88,10.0551
SFN,67.4505,56.1232,6.45,6.56252
SFPQ,1580.1365,1057.3295,11.74,10.3381
SFR1,217.2896,104.7696,5.15,6.863630000000001
SFRP1,38.9978,43.5519,5.36,5.37855
SFRP2,10.3427,9.2909,4.56,4.54915
SFRP4,7.8997,8.2895,3.87,3.6228599999999997
SFRP5,39.8242,40.3006,5.81,7.08675
SFSWAP,567.7976,529.6106,8.62,9.855310000000001
SFT2D1,677.5947,498.2091,8.28,7.8705
SFT2D2,1212.2961,1639.2527,9.69,9.62594
SFT2D3,149.9406,155.689,7.21,7.82033
SFTA2,30.661300000000004,20.10315,5.6850000000000005,5.32601
SFTPA1,17.9154,16.5418,5.51,4.595435
SFTPA2,31.1699,32.3275,5.64,5.53057
SFTPB,29.302,29.8642,5.59,5.25349
SFTPC,29.9915,38.9906,5.65,5.37971
SFTPD,60.7849,67.3069,6.42,5.67403
SFXN1,1269.7111,920.8673,8.13,10.7295
SFXN2,335.3165,253.8087,5.74,7.922689999999999
SFXN3,120.2645,732.4223,6.52,8.03515
SFXN4,256.7131,268.8344,6.5,7.3117399999999995
SFXN5,101.7598,191.3193,5.21,7.266430000000001
SGCA,30.6554,32.2595,6.22,5.6041099999999995
SGCB,274.8927,101.5278,6.89,7.22558
SGCD,9.4272,8.9073,4.69,4.40479
SGCE,317.1241,42.1507,4.76,4.96013
SGCG,8.0299,11.02,3.94,3.8592199999999997
SGCZ,9.55,8.6423,3.57,3.53251
SGIP1,13.2786,13.0016,4.51,3.8732900000000003
SGK1,155.8515,809.0060000000001,6.56,10.3188
SGK2,21.3226,19.9944,5.12,5.1292
SGK223,422.3823,306.2838,7.16,7.913889999999999
SGK3,126.4455,800.1015,7.04,6.6710199999999995
SGK494,129.9146,138.1868,5.64,7.16162
SGMS1,193.2051,534.7049,7.57,8.48627
SGMS2,22.9636,258.6789,4.06,4.593430000000001
SGOL1,915.3167,315.4027,4.28,6.984389999999999
SGOL2,474.3238,205.2298,5.63,7.71104
SGPL1,305.6331,1002.4334,7.96,8.17983
SGPP1,279.20599999999996,211.7097,6.52,7.503080000000001
SGPP2,121.6015,233.9403,7.33,4.8125800000000005
SGSH,222.2873,375.25199999999995,5.9,8.212
SGSM1,33.2382,37.6523,5.53,5.19836
SGSM2,156.1448,156.7874,6.45,8.364519999999999
SGSM3,135.3944,74.7362,6.29,7.4124
SGTA,823.3717,755.2743,7.01,8.24311
SGTB,259.2193,499.806,8.82,8.83985
SH2B1,73.8252,69.9526,5.34,7.10177
SH2B2,580.1333,473.3203,5.36,4.80302
SH2B3,342.0504,374.0439,6.39,8.235380000000001
SH2D1A,104.1947,293.6211,6.47,9.74329
SH2D1B,41.4066,57.7694,3.76,4.04127
SH2D2A,462.445,1025.6862,6.43,8.84291
SH2D3A,97.8976,66.7234,5.92,7.4189300000000005
SH2D3C,920.9817,497.2191,6.87,9.779689999999999
SH2D4A,28.8597,30.2573,4.91,4.61475
SH2D4B,18.5995,27.4684,5.05,5.18745
SH2D5,35.2949,36.5017,5.64,5.5826199999999995
SH2D6,25.3974,22.0881,6.07,4.9143300000000005
SH2D7,14.4281,15.2392,4.81,4.75
SH3BGR,22.2021,20.5549,5.24,4.60575
SH3BGRL,2954.1517,2744.84,8.39,11.6937
SH3BGRL2,17.398,16.3574,4.69,6.22471
SH3BGRL3,323.5051,469.6849,8.79,7.30606
SH3BP1,222.5265,326.5012,6.46,9.1216
SH3BP2,195.1804,608.45,6.08,7.41746
SH3BP4,34.8381,28.3115,5.51,4.91715
SH3BP5,497.3134,341.2123,7.18,8.04091
SH3BP5L,196.7547,170.8106,5.54,6.93297
SH3D19,7.5942,8.334,4.46,3.48409
SH3D21,54.6002,46.9364,5.88,5.89656
SH3GL1,452.5872,446.3184,5.72,8.85946
SH3GL2,59.0371,53.7252,5.25,5.45746
SH3GL3,11.3417,11.9112,4.44,3.8491400000000002
SH3GLB1,777.1904,997.0032,8.85,8.97154
SH3GLB2,440.1283,338.704,6.77,8.7331
SH3KBP1,1158.3324,818.2616,9.6,10.3371
SH3PXD2A,45.7469,85.6115,5.77,6.665489999999999
SH3PXD2B,36.7189,275.7605,5.4,4.9322099999999995
SH3RF1,52.1552,63.2342,4.44,4.17347
SH3RF2,25.1624,21.7235,5.86,4.85564
SH3RF3,86.8767,107.4421,6.8,6.5204
SH3TC1,105.9278,179.2173,6.25,5.63486
SH3TC2,16.7407,18.7461,5.12,4.08933
SH3YL1,53.853,48.4803,7.39,6.98465
SHANK1,26.1688,32.0717,5.66,5.65644
SHANK2,23.2173,23.6858,4.92,4.77418
SHANK2-AS3,110.834,91.0066,7.28,5.79332
SHANK3,23.5235,30.1981,5.65,5.32873
SHARPIN,529.2413,633.5882,7.58,8.756910000000001
SHB,79.2032,108.1654,5.9,5.790690000000001
SHBG,24.6138,26.019000000000002,5.73,4.84144
SHC1,265.3704,349.4978,7.89,9.62423
SHC2,27.8734,29.0699,5.78,6.1664
SHC3,44.0099,36.5585,6.05,5.0042599999999995
SHC4,13.718,16.2522,4.21,3.9842199999999997
SHCBP1,913.2310000000001,326.2885,5.06,7.09315
SHCBP1L,5.1741,5.0109,3.43,3.19233
SHD,23.7295,25.5094,5.88,4.85605
SHE,32.5659,33.3715,6.26,5.88084
SHF,47.7671,43.2758,6.01,5.57784
SHFM1,650.778,529.2389,11.72,8.02416
SHH,57.0423,60.9537,6.15,5.6917800000000005
SHISA2,42.236999999999995,48.2291,6.1,6.41809
SHISA3,40.2027,28.6237,5.19,4.80448
SHISA4,63.1886,80.8825,6.0,5.31174
SHISA5,1536.5477,1860.7193,8.45,11.7704
SHISA6,17.69715,17.2026,4.955,4.713725
SHISA7,61.90925,73.90780000000001,6.0649999999999995,5.882715
SHISA9,61.7594,65.5712,6.7,6.43067
SHKBP1,1094.4535,1274.9181,6.43,9.69236
SHMT1,202.0982,99.0538,5.03,6.555389999999999
SHMT2,3399.5604,2014.2653,6.36,10.3637
SHOC2,1096.5724,839.2315,9.74,9.92353
SHOX,23.6631,33.8678,5.19,5.24048
SHOX2,32.9627,49.1429,5.48,5.72941
SHPK,220.7561,318.6187,5.4,6.742319999999999
SHPRH,261.8012,165.6338,7.52,8.108239999999999
SHQ1,447.2685,355.5121,7.14,7.8544
SHROOM1,96.2342,89.9152,6.53,6.71886
SHROOM2,30.8496,28.6555,5.53,5.16985
SHROOM3,15.855,15.7976,4.22,4.022480000000001
SHROOM4,21.7853,28.9422,5.63,4.11421
SI,5.3725,5.5131,3.47,3.4237
SIAE,150.7984,207.8192,4.67,8.44093
SIAH1,89.8086,122.3129,8.01,6.884519999999999
SIAH2,436.5498,341.5082,6.91,6.84158
SIAH3,34.385999999999996,37.6594,5.02,5.37336
SIDT1,481.0318,137.2908,8.62,8.82503
SIDT2,717.9073,1324.2723,6.46,8.38693
SIGIRR,198.8959,256.8971,6.8,9.2138
SIGLEC1,50.1296,745.5163,6.29,5.63621
SIGLEC10,409.7457,641.9626,5.45,4.91244
SIGLEC11,27.5014,34.7085,5.27,4.81754
SIGLEC12,66.006,345.2409,5.59,5.87401
SIGLEC14,175.1529,300.7001,5.09,7.00787
SIGLEC15,51.644,55.4257,5.95,6.5693
SIGLEC16,36.0506,81.8177,4.87,5.20061
SIGLEC17P,29.8534,97.6247,4.27,6.61295
SIGLEC5,157.7448,219.7408,5.12,5.7034199999999995
SIGLEC6,428.4839,100.5163,6.14,5.4989
SIGLEC7,62.2087,1032.9039,6.08,5.07543
SIGLEC8,22.7412,31.6052,6.27,4.7882
SIGLEC9,43.1297,965.5077,5.04,5.3964099999999995
SIGLECL1,11.1719,14.818,4.18,3.61639
SIGMAR1,469.00199999999995,501.8048,6.89,9.79163
SIK1,255.3648,179.7917,7.73,6.953139999999999
SIK2,267.1915,266.0778,6.4,7.67652
SIK3,789.2863,859.9028,6.76,8.90173
SIKE1,539.3646,331.3174,7.18,8.2223
SIL1,133.8409,339.1007,5.88,6.4938199999999995
SIM1,11.4487,12.0827,4.53,4.423030000000001
SIM2,42.983999999999995,48.7856,6.01,5.52268
SIMC1,261.4439,226.2685,5.31,6.52842
SIN3A,957.5569,766.9784,8.76,10.0449
SIN3B,179.4758,194.4914,5.85,7.73822
SIPA1L1,1368.691,842.6736,6.62,9.6143
SIPA1L2,22.735,268.3,5.65,5.23197
SIPA1L3,701.8872,323.0948,6.42,7.4370199999999995
SIRPA,237.9566,1259.421,5.99,5.23912
SIRPB1,40.1149,141.1361,6.31,5.28998
SIRPB2,32.6508,246.2994,4.7,4.69722
SIRPD,22.0256,99.5724,5.36,4.51387
SIRPG,149.4073,638.8038,7.04,7.19557
SIRT1,335.8966,261.1799,10.02,8.18228
SIRT2,429.8127,513.9209,7.51,9.00709
SIRT3,329.845,263.5523,6.96,8.34499
SIRT4,26.2562,23.7305,4.73,4.60421
SIRT5,115.6653,73.7161,6.59,6.75931
SIRT6,196.3567,227.9088,6.33,7.365060000000001
SIRT7,151.181,174.9225,6.42,6.9809399999999995
SIT1,1026.8110000000001,474.4562,6.68,9.81813
SIVA1,287.5953,194.3457,7.73,7.84894
SIX1,14.9804,19.0447,4.89,4.87293
SIX2,62.1814,69.1579,6.79,7.155880000000001
SIX3,27.9312,29.2727,5.87,5.67855
SIX4,27.8328,24.7986,5.52,4.54241
SIX5,82.6703,80.4296,6.76,6.54132
SIX6,27.6939,32.031,7.07,6.645410000000001
SKA1,542.3776,189.7218,3.55,5.75975
SKA2,1582.0051,797.25995,7.68,9.508115
SKA3,766.9145,346.1284,4.62,7.87668
SKAP1,330.4115,326.6623,8.73,9.64103
SKAP2,1420.4194,1107.3972,6.51,7.84748
SKCG-1,17.1561,17.0751,4.21,4.54704
SKI,252.5413,475.7422,6.91,8.61234
SKIDA1,31.5585,31.6657,5.31,4.55356
SKIL,265.6503,205.3456,9.22,5.78661
SKIV2L,433.61276666666663,366.99690000000004,5.886666666666667,8.427653333333334
SKIV2L2,1105.6241,882.5732,9.16,9.77051
SKOR1,64.4472,67.2521,7.14,6.70356
SKOR2,45.6415,50.9847,5.67,4.61483
SKP1,153.1632,212.3828,9.15,9.515410000000001
SKP2,742.7676,410.5252,7.93,8.89604
SLA,419.8821,879.4812,8.55,9.38607
SLA2,104.0386,383.6743,5.98,9.90982
SLAIN1,559.5929,343.9548,8.41,9.68861
SLAIN2,1094.5642,1403.7381,8.62,10.7072
SLAMF1,897.7128,1006.5157,8.32,8.14108
SLAMF6,2472.6331,669.0053,8.84,10.7906
SLAMF7,380.3446,2616.8539,3.95,8.57276
SLAMF8,130.8979,4161.7318,5.78,5.42762
SLAMF9,17.7491,26.0763,5.57,4.59911
SLBP,804.0717,521.3949,7.23,9.646230000000001
SLC10A1,16.9294,17.2522,6.95,4.837359999999999
SLC10A2,21.9901,21.8202,5.35,5.23776
SLC10A3,296.8275,275.9533,6.67,8.497010000000001
SLC10A4,40.2844,47.1428,5.91,6.653560000000001
SLC10A5,12.4006,7.8778,3.18,4.13971
SLC10A6,16.977999999999998,18.1004,5.51,4.86498
SLC10A7,497.7344,412.0548,5.81,8.92638
SLC11A1,35.694,957.6171,5.06,4.82035
SLC11A2,155.3803,493.6778,7.24,8.70543
SLC12A1,7.752000000000001,7.3078,4.03,3.7368900000000003
SLC12A2,317.2235,131.1878,7.34,8.55321
SLC12A3,47.9068,36.7085,5.8,5.74023
SLC12A4,232.1009,194.6853,5.44,7.649960000000001
SLC12A5,14.2927,11.5084,4.19,4.7223
SLC12A6,567.2116,797.6185,8.2,9.1698
SLC12A7,122.4,321.5177,5.07,8.68774
SLC12A8,60.1125,227.13299999999998,5.85,5.55361
SLC12A9,299.3121,408.082,5.25,8.760769999999999
SLC13A1,4.3026,5.3582,3.68,3.44366
SLC13A2,22.3697,21.1814,5.48,5.25681
SLC13A3,15.0928,19.4578,5.15,5.03716
SLC13A4,32.0758,36.9449,5.85,5.24909
SLC13A5,52.5154,56.7169,6.61,6.12333
SLC14A1,41.8112,15.562999999999999,3.87,5.49711
SLC14A2,43.8505,32.4527,4.98,4.33137
SLC15A1,11.4046,10.7109,4.33,4.746519999999999
SLC15A2,223.1801,45.2141,4.17,4.92163
SLC15A3,441.6738,1876.4818,5.96,5.36954
SLC15A4,971.2818,1163.7608,6.76,9.17253
SLC15A5,7.9001,9.7618,4.1,3.7627300000000004
SLC16A1,189.2884,162.7227,6.07,7.23383
SLC16A10,82.1705,122.8995,7.75,6.806830000000001
SLC16A11,46.8382,42.3546,5.54,6.0210300000000005
SLC16A12,9.1108,11.4554,4.17,4.02372
SLC16A13,554.6041,384.6535,6.07,6.600289999999999
SLC16A14,36.8519,28.254,4.81,5.63649
SLC16A2,50.3822,52.6872,5.34,6.09053
SLC16A3,212.4387,504.8789,6.72,7.250839999999999
SLC16A4,52.4548,26.1039,5.56,5.072030000000001
SLC16A5,58.1324,119.6545,7.53,6.47617
SLC16A6,65.7705,837.4885,8.58,7.27337
SLC16A7,243.7627,134.2037,7.96,9.19727
SLC16A8,73.6663,77.4733,6.6,6.73703
SLC16A9,20.9993,18.7698,5.06,4.0789
SLC17A1,8.3349,8.1142,3.98,3.88404
SLC17A2,20.7187,24.2775,5.05,4.5974699999999995
SLC17A3,10.5763,9.3835,4.14,4.13181
SLC17A4,9.6531,8.5186,3.96,4.21905
SLC17A5,184.4934,460.9477,6.44,7.71668
SLC17A6,7.9853,7.0311,3.79,4.32885
SLC17A7,27.7271,27.5161,5.72,5.25654
SLC17A8,16.5264,17.5086,4.41,4.0551900000000005
SLC17A9,374.9762,443.3886,6.2,8.21739
SLC18A1,14.8523,15.4566,5.2,4.66841
SLC18A2,18.4938,18.1611,4.72,4.2167
SLC18A3,44.3809,47.1413,5.61,8.258460000000001
SLC18B1,110.7016,40.6996,5.78,6.989339999999999
SLC19A1,213.6039,244.9138,6.45,7.97888
SLC19A2,67.8243,85.3196,5.82,6.39784
SLC19A3,13.17,11.7825,4.62,3.94565
SLC1A1,56.8835,14.7815,4.83,4.7399
SLC1A2,11.1031,51.9816,3.87,4.26731
SLC1A3,24.7947,604.8392,4.89,4.37489
SLC1A4,1052.5339,853.1272,5.7,6.863980000000001
SLC1A5,571.07345,763.3888000000001,5.99,7.24362
SLC1A6,29.6567,28.7373,5.36,4.84236
SLC1A7,26.3501,30.3315,5.41,4.99332
SLC20A1,660.5566,1933.5215,8.34,10.1257
SLC20A2,124.057,168.4558,6.64,7.22992
SLC22A1,41.3503,64.7301,5.61,5.30459
SLC22A10,7.7938,9.2287,4.2,4.288069999999999
SLC22A11,37.1587,41.0596,6.39,5.26715
SLC22A12,48.3446,39.6852,5.84,6.21209
SLC22A13,22.9773,22.5076,5.35,5.22154
SLC22A14,27.4233,25.2995,5.48,4.62611
SLC22A15,32.2815,95.1144,4.8,5.02579
SLC22A16,14.7196,24.1276,4.07,4.41383
SLC22A17,165.2808,197.146,7.45,6.45148
SLC22A18,140.3592,476.6712,6.38,6.54269
SLC22A18AS,17.8822,35.367,4.87,4.86966
SLC22A2,11.3895,12.0535,4.32,4.80195
SLC22A20,30.1365,31.3026,5.91,4.6499
SLC22A23,39.9576,52.2015,5.64,4.98308
SLC22A24,7.1407,6.4267,3.91,3.25878
SLC22A25,16.4052,14.8493,4.65,4.99907
SLC22A3,11.7272,9.5919,4.26,4.18944
SLC22A31,27.1358,28.6993,7.49,4.01926
SLC22A4,18.5282,195.2386,4.1,4.47122
SLC22A5,115.4099,152.7577,5.67,7.05128
SLC22A6,69.1958,76.8787,6.41,6.0408599999999995
SLC22A7,17.1072,16.849,5.14,4.71011
SLC22A8,37.3581,37.2957,5.32,5.509469999999999
SLC22A9,23.5829,21.0111,5.19,4.84679
SLC23A1,115.7672,72.6613,6.15,6.05921
SLC23A2,278.0442,513.9087,6.45,7.89847
SLC23A3,34.564,35.785,5.49,4.839519999999999
SLC24A1,61.3059,87.1143,7.15,5.47729
SLC24A2,15.262,18.3269,4.68,4.6264199999999995
SLC24A3,21.1448,21.1385,4.91,4.6906300000000005
SLC24A4,16.2581,19.1139,4.66,4.42836
SLC24A5,16.5464,15.4173,5.79,3.8327699999999996
SLC25A1,1426.3631,766.4189,6.19,9.088239999999999
SLC25A10,164.4966,117.16,6.04,7.023439999999999
SLC25A11,1162.8358,1489.9016,5.55,9.61266
SLC25A12,415.8053,279.4658,6.35,9.56148
SLC25A13,263.9824,434.3811,6.42,6.5691
SLC25A14,106.3032,54.8407,5.7,6.0244
SLC25A15,124.6864,87.2873,5.85,7.437589999999999
SLC25A16,159.2433,137.4413,5.73,7.709230000000001
SLC25A17,514.4787,295.8318,7.95,7.927560000000001
SLC25A18,30.8343,26.6918,4.91,5.3520900000000005
SLC25A19,748.3237,588.9384,5.49,7.05682
SLC25A2,31.079,22.7352,5.72,5.98841
SLC25A20,326.7499,333.2971,5.23,9.486310000000001
SLC25A21,7.0293,6.824,3.78,3.2946699999999995
SLC25A22,189.3587,195.1353,5.98,7.59243
SLC25A23,291.7448,155.7209,6.06,7.6340699999999995
SLC25A24,195.4508,349.4343,6.54,7.02895
SLC25A25,58.2938,187.2425,5.72,5.9397
SLC25A26,166.8936,144.2631,8.68,7.81657
SLC25A27,14.4789,19.9607,4.46,3.93258
SLC25A28,587.4372,608.5373,7.5,8.63071
SLC25A29,268.1004,270.38599999999997,6.31,6.31292
SLC25A3,2520.236,1950.464,10.04,9.857000000000001
SLC25A30,125.7567,199.7429,8.23,7.84633
SLC25A31,8.3492,7.9443,3.92,3.6931300000000005
SLC25A32,1146.9309,828.4491,8.6,9.58468
SLC25A33,162.63575,135.25565,6.715,6.95439
SLC25A34,63.7864,72.643,6.32,6.31457
SLC25A35,105.3337,126.6827,5.53,6.42663
SLC25A36,311.3195,187.5329,8.48,7.609719999999999
SLC25A37,234.5578,155.43835,6.47,5.92337
SLC25A38,784.3748,401.8443,8.26,9.87139
SLC25A39,1333.8115,970.8652,6.3,9.577760000000001
SLC25A4,285.7549,96.1824,6.44,6.946860000000001
SLC25A40,1115.515,1476.2569,7.6,9.39921
SLC25A41,22.333000000000002,28.976,5.84,5.12784
SLC25A42,356.3196,168.02599999999998,7.11,8.141680000000001
SLC25A43,183.4112,265.8787,4.62,7.18457
SLC25A44,315.9908,394.651,5.75,8.359760000000001
SLC25A45,300.3665,130.293,5.3,7.81378
SLC25A46,1038.9299,835.3157,7.77,9.99642
SLC25A47,46.9362,50.9802,6.76,5.646669999999999
SLC25A48,26.6863,28.8628,6.31,5.62824
SLC25A5,4417.0564,3395.1228,9.47,11.6562
SLC25A5-AS1,66.4889,77.7932,6.13,6.42267
SLC25A51,47.6283,38.1068,4.75,6.72491
SLC25A51P1,16.3764,16.4097,4.67,4.10283
SLC25A52,4.9625,5.3032,3.33,2.60501
SLC25A53,97.1432,95.9436,6.69,6.36981
SLC25A6,5832.2628,4640.2075,9.67,12.1538
SLC25A6P2,3147.5784,2371.3714,6.83,11.7134
SLC26A1,79.0199,79.19,6.01,6.39771
SLC26A10,14.9221,22.7394,5.4,4.20977
SLC26A11,62.1659,242.6791,6.1,7.495830000000001
SLC26A2,131.4951,146.6482,5.5,6.46289
SLC26A3,6.5312,7.4603,3.8,3.9666300000000003
SLC26A4,20.6461,14.5767,3.68,3.72401
SLC26A5,15.2381,15.7262,4.52,4.796119999999999
SLC26A6,269.7219,365.7193,6.04,8.0436
SLC26A7,6.7407,7.0888,3.43,3.96673
SLC26A8,13.1183,14.0987,4.14,3.81722
SLC26A9,22.1117,30.0283,4.78,3.99134
SLC27A1,43.7231,70.7368,5.16,6.66635
SLC27A2,146.4308,208.8206,4.32,7.223669999999999
SLC27A3,97.3868,931.3380000000001,5.57,7.41931
SLC27A4,199.0722,327.4741,5.74,7.99102
