,GSM480959,GSM480960,GSM480961,GSM480962,GSM480963,GSM480964,GSM480965,GSM480966,GSM480967,GSM480968
1393263_at,7.523877215,7.382642582,8.594720909,8.328249437,8.817316994,9.202201819,8.408364767,8.350799507,8.596646371,8.461442436
1393264_at,5.962244372,6.069164065,6.021285414,6.074861037,6.045443585,6.142135408,5.827200235,5.962838829,6.08842123,5.67902187
1393265_at,4.237511687,4.112701654,4.374472986,4.360988164,4.622367538,4.22868152,4.644627663,4.84380593,4.505985243,4.621379509
1393266_at,4.100262634,4.276109346,4.108968347,4.378056469,4.043811629,4.061254356,3.70197689,4.085475022,3.8851174,3.970607124
1393267_at,9.078215513,8.403311633,8.924799611,8.588714745,8.949357219,8.666636517,9.043031462,8.951042409,9.060823482,8.835565551
1393268_at,9.011207887,9.429776803,9.49177335,9.475786815,9.739373123,9.32478708,9.287753167,9.229323306,9.363488493,9.324600114
1393269_at,4.835980709,4.612798484,4.62542562,4.318111266,4.418042591,4.339201497,4.340174268,4.255477658,4.260930445,3.915081253
1393270_at,5.001479012,5.077142443,4.779172875,4.795635607,4.796373706,4.530961416,4.62692611,4.552476624,4.43924012,4.555821871
1393271_at,4.234588628,4.204798662,4.183305712,4.253785176,4.241433094,4.022732192,4.27786378,4.196322265,3.944231817,4.188889286
1393272_at,3.213811755,3.48204983,3.34849212,3.371896743,3.131963991,3.220270829,3.130449414,3.276187406,3.065940119,3.353281836
1393273_at,8.52531968,8.686746692,8.989308298,9.196585906,9.358579748,9.336757729,8.930641829,9.065305657,9.060574136,9.221370951
1393274_at,5.979044399,5.530450824,6.184733564,6.012311596,6.256570175,6.464551921,6.057351916,6.013832574,6.149456015,5.897707211
1393275_at,5.302632465,5.236836147,5.589798371,5.451010665,5.141867605,5.474455158,5.220531037,5.13604562,5.535801277,5.070047038
1393276_at,9.821356023,9.045675342,9.472137234,8.702606424,9.021615383,8.479208202,8.998965375,8.527042061,8.942876724,8.39667418
1393277_at,5.274633023,5.082955675,5.289925836,5.506487442,5.447693653,5.454521655,5.678273607,5.706440377,5.679602013,5.627656286
1393278_at,4.571921593,4.552342081,4.459041051,4.317438331,4.612615774,4.658970721,4.38250043,4.382353025,4.335119734,4.405350406
1393279_at,3.398289291,3.751692094,3.53267439,4.006206262,3.549380473,3.697850244,3.645631248,3.676336513,3.542629752,3.761452284
1393280_at,3.770177988,4.235795354,4.066991813,4.19049521,3.939733453,3.841089526,7.663350538,6.141462012,7.767708835,6.206500673
1393281_at,9.883896159,11.35069447,9.298043211,10.58281137,8.70068447,9.032711633,8.743776447,9.968179277,8.35830283,9.590413954
1393282_at,5.488722541,5.403988577,5.719942858,5.714399201,6.254582675,5.844612472,5.812802084,6.28714957,5.944925943,6.242532364
1393283_at,4.998441258,4.828826215,5.269971127,5.665685985,6.000288914,6.214785891,5.252451585,5.148732048,5.420331101,5.19868069
1393284_at,4.020609575,3.996064596,3.971422093,4.11417842,4.171561758,4.305292574,4.260387756,4.264628999,4.358219086,4.311462271
1393285_at,4.473785511,4.671397581,4.517875838,4.642595445,4.526610024,4.617944259,4.661804052,4.866015255,4.442769954,4.705731688
1393286_at,3.633087251,3.772279457,3.729100645,3.860496659,3.730971253,4.011911016,3.734719316,3.658832443,3.607075428,3.98419215
1393287_at,4.073811551,4.245751449,4.07861695,4.088044488,3.88151568,3.981441027,4.191616674,4.128691602,4.157523679,4.119177745
1393288_at,6.533948917,6.943173441,6.486324575,6.581761616,7.275199626,5.916136011,6.718802111,7.122019141,6.137159283,6.710387093
1393289_at,3.399965736,3.36859712,3.335539903,3.238507909,3.324581028,3.409742544,3.285660871,3.256887475,3.382688941,3.335273734
1393290_at,7.014389032,7.411094134,7.941407701,8.261159359,8.308893651,8.115909573,7.667746938,7.833931608,7.483652847,7.934010677
1393291_at,7.715351603,7.687314476,8.661332261,8.405635812,8.980893848,8.926089756,8.499853774,8.491655195,8.581659836,8.43096989
1393292_at,4.801925674,5.242685452,5.017142873,4.833332531,5.197661071,5.078711169,5.034561643,4.888988754,4.960348361,4.981682516
1393293_at,5.059807337,5.628136959,5.176638431,5.665896715,6.143905907,5.506078677,6.212418373,6.597748587,5.593718741,5.821740584
1393294_at,7.831918027,7.509104252,7.94089585,8.068211325,8.191880706,8.001825313,7.930015885,7.917295908,8.044958592,7.909804313
1393295_at,6.476346036,7.074564155,6.368115667,7.01243274,6.120303266,6.23987699,6.000338519,6.610718688,6.194344463,6.389923662
1393296_at,3.949282367,4.241755694,4.181869396,4.202062494,4.535944946,4.387562243,4.676184107,4.346846053,4.320167707,4.464982664
1393297_at,3.304249729,3.181579028,3.157334817,3.261745053,3.209836335,3.308738177,3.054600965,3.032699783,2.933733321,3.029449855
1393298_at,4.40339247,4.782344922,4.778560449,5.008040669,5.749096532,4.999450717,5.186124185,5.660308439,5.256502838,5.565143363
1393299_at,6.869622713,6.970937904,7.651558301,7.891014559,8.116136971,8.290201819,7.798984895,8.072102519,7.815928449,8.211095259
1393300_at,4.201695531,4.435313154,4.440095786,4.345739223,4.53741469,4.447142002,4.383443608,4.293275198,4.277850858,4.19896421
1393301_at,3.8925876,3.97950923,4.837519541,4.711388993,5.425589705,5.468902173,4.483291984,4.379841857,4.955576086,4.784486841
1393302_at,4.830230292,4.24326245,4.645574618,4.040741004,4.21340099,4.249381935,4.589896357,4.585318527,5.874504859,5.523282832
1393303_at,3.893871648,3.936713896,3.681743493,3.749462569,3.654373924,3.602293726,3.656048324,3.799372508,3.546722749,3.658248692
1393304_at,6.878229946,6.915941048,6.834660324,7.033046983,6.888660791,6.968814358,6.993687593,6.745352533,7.073018479,6.915115622
1393305_at,5.826626695,5.795948434,5.749617299,5.448018073,5.514232291,5.443077311,5.669379928,5.727124444,5.661273955,5.717151986
1393306_at,5.249786951,5.644967946,4.875942078,5.498300691,5.364543407,5.152230654,5.381157922,5.403960337,5.096714651,5.404027404
1393307_at,7.90282199,7.938021913,8.677414656,8.719813228,9.277878165,9.190560371,8.873801218,8.82101904,8.983836385,8.704977749
1393308_at,4.959323495,4.412508287,5.19715251,5.074733333,5.342068746,5.092856076,4.995427636,5.067993826,5.305114177,5.250694753
1393309_at,7.18377882,7.054138997,7.380773889,7.471566847,7.756241684,7.815217727,7.467195839,7.417472138,7.602722207,7.33917125
1393310_at,7.350995121,7.500471762,7.099616994,7.430794314,7.192037948,6.838653312,7.337491049,7.349871678,7.298566353,7.179815328
1393311_at,4.473595557,3.949854112,3.979367485,4.212163298,3.836034383,4.22868152,4.197308411,4.055483999,4.322405761,4.09991521
1393312_at,3.610597396,3.808270151,3.740089816,3.820335873,4.016750963,3.950081802,3.742510322,3.807111147,3.795342674,3.818703981
1393313_at,5.673300682,5.799514008,5.852778,6.012311596,5.8626812,5.975455667,5.755669975,5.815218914,5.814259736,5.935130167
1393314_at,7.09847322,9.438863341,6.167718902,8.918893503,5.430949274,7.892290367,5.381707264,7.581420997,5.305651159,7.591836599
1393315_at,3.627064512,3.586646706,3.34026665,3.523731402,3.514240952,3.55933434,3.688918286,3.672801643,3.856454438,3.66925844
1393316_at,4.291837978,3.724445907,4.090574012,3.995139729,4.142580422,4.411753529,4.907905097,4.61770307,5.067695507,4.763197718
1393317_at,8.673119649,8.915065739,8.437326618,8.705502746,8.412782828,8.253349849,8.463109231,8.469989817,8.441077217,8.443000494
1393318_at,4.644165416,4.330124948,4.67000906,4.615476848,4.881045159,4.572003313,4.622818656,4.682589201,4.5075866,4.4835821
1393319_a_at,3.162699173,3.242285291,3.156788762,3.164661649,3.281095456,3.34059186,3.06582818,3.145008973,3.216227516,3.317210417
1393320_at,7.32290515,7.1877986,7.282365757,7.429575595,7.644923434,7.715047834,7.576332121,7.667633076,7.754843298,7.479422254
1393321_at,5.467063409,5.12093731,5.417497449,5.784841831,5.885247507,5.535591868,5.539735233,5.282485657,5.411422572,5.344453726
1393322_at,5.676897136,5.428010858,5.430987075,5.237230592,5.496873936,5.565952534,5.54800037,5.523717562,5.518862762,5.301541768
1393323_at,3.961760336,4.031007672,4.145706084,3.71742347,4.22373508,4.108444082,3.800804278,4.002030134,4.064532256,4.040518936
1393324_at,6.894783494,6.147109161,6.00470227,5.60062161,5.84719244,5.265812879,5.853606297,5.597013313,4.974518519,5.076008811
1393325_at,5.625512557,5.824478674,5.600616857,5.6092367,5.789680769,5.936354762,5.68017918,5.618088741,5.756538277,5.849620061
1393326_s_at,5.835444037,5.781519222,6.171707329,5.980624881,6.333601075,6.315087888,6.275770037,6.320281902,6.106276334,6.243045502
1393327_at,4.728280066,4.642300661,4.906518275,4.891244818,4.995427636,5.121933589,5.060447369,4.981903662,5.232564527,5.025334394
1393328_x_at,5.428997105,5.693814759,5.728295083,5.846371078,5.711200264,5.752447461,5.629124608,5.747328753,5.404376375,5.881311143
1393329_at,4.425858708,4.395283,4.31584121,4.422266594,4.262130629,4.32915233,5.091170574,4.502924444,5.382733086,4.527718164
1393330_at,4.747539621,6.630823135,4.631708772,6.173891505,4.766915866,5.805452399,4.767313829,5.668326777,4.628824634,5.26583751
1393331_at,6.56786283,6.716825991,6.512911489,6.76279607,6.983831657,6.225986591,6.877969842,6.885283345,6.830426017,6.84969598
1393332_at,4.34826927,3.959077614,4.142409206,4.224936706,4.458241548,4.576039404,4.342911834,4.147308239,4.195976277,4.021572704
1393333_at,3.195482683,3.547563463,3.306648193,3.655202935,3.530478015,3.3232965,3.289723795,3.242476192,3.314534735,3.344257314
1393334_at,5.882027702,6.584433967,6.657426458,6.965565026,6.800877514,7.26275551,6.8838551,6.886115334,7.053124034,7.032668556
1393335_at,3.458045731,3.538319362,3.309895687,3.536345175,3.389345992,3.31787397,3.365999411,3.283416726,3.332740401,3.206612812
1393336_at,7.596604055,7.51481263,7.336943028,7.107375955,6.56541258,6.700170501,7.316667591,7.453681618,7.737527631,7.677201587
1393337_at,3.827193587,4.070316355,3.930263664,3.898130491,3.838880564,3.847608606,3.529940313,3.88683829,3.954396007,3.571949001
1393338_at,6.615200411,10.26869466,6.004498437,9.354862315,5.604921104,8.425738454,5.621848334,8.43071207,5.651454297,7.603400798
1393339_at,3.432130459,3.258349897,3.347696763,3.382082657,3.508376581,3.325132233,3.442989033,3.16051027,3.329498536,3.472051549
1393340_at,5.087491717,5.160063123,4.910191009,5.1118999,5.301482692,5.319671838,5.111111399,5.091652575,4.919819931,5.19167635
1393341_at,8.127185192,8.039571765,8.113022214,8.398151749,8.472471592,8.734252408,8.477555981,8.504130595,8.581117235,8.557073554
1393342_at,5.065940627,5.814526609,5.010153451,5.337226515,4.869040255,5.310953855,5.167537025,5.414526538,5.293819098,5.195674005
1393343_at,8.266140753,7.920256732,8.522490923,8.428729905,8.754680944,8.699145567,8.55046534,8.465143533,8.485319036,8.536192118
1393344_at,6.763313056,6.18742565,7.109687356,7.026773348,7.147579676,7.430453861,7.100727504,6.813770285,7.107085539,6.936955192
1393345_at,8.288042318,8.389604619,7.840022548,8.18969684,7.252817877,7.91562131,7.267858692,7.514407352,7.312674396,7.527249448
1393346_at,3.365240546,3.209010047,3.486178617,3.013460389,3.350275416,3.527012943,3.880154351,4.178564586,4.237345024,4.641337902
1393347_at,4.656495638,4.426478325,4.655551852,4.442235328,4.932540489,4.444711161,8.37797343,8.055327022,8.521897193,8.40573025
1393348_at,6.132177097,4.932540489,5.941272789,5.122435796,5.958219591,5.747359696,6.365535766,5.987708408,6.346487044,5.882204617
1393349_x_at,6.180492345,5.999571088,6.299678471,6.108411314,6.280098257,6.434012497,5.998731271,6.031981113,6.319506781,6.268107543
1393350_at,4.94233988,5.541209528,4.764782479,5.47049739,5.35012971,5.12475136,4.7137866,4.511853468,4.772881241,4.534383389
1393351_at,7.160545058,4.914106376,6.599975117,5.226529246,6.0098838,5.004195522,6.072308266,5.04645961,6.148793575,5.034596146
1393352_at,7.546332998,7.167689869,7.527374941,7.286763179,7.529228688,7.585727266,8.323918601,7.800569796,8.235246156,7.853868032
1393353_at,4.389609199,4.699705121,4.875584691,4.793695768,4.891793899,4.522473786,4.937601925,4.569991126,4.811109577,4.74530629
1393354_at,7.7540755,7.56101703,7.715607886,7.616879197,7.664326501,7.668353326,7.464902187,7.352569839,7.71755047,7.348144356
1393355_at,3.302557557,3.361065647,3.187116616,3.207941822,3.185482619,3.37421728,3.21939816,3.271677516,3.133727632,3.333204085
1393356_at,4.968393777,5.512649327,5.045146527,5.321734088,4.712607699,4.736645252,4.394604136,4.452005316,4.638833609,4.601698293
1393357_at,5.814443467,5.869817845,5.682559834,5.777190322,5.621948033,5.635345954,5.679033664,5.773480001,5.59761693,5.747675166
1393358_at,4.796768728,4.716760457,4.883378467,4.801561901,4.838247452,4.809264316,4.638955739,4.805749353,4.572876934,4.617640404
1393359_at,8.108288799,7.806410147,8.75647943,8.60234306,9.025234511,9.179945414,8.618875184,8.452654908,8.71902358,8.526039076
1393360_at,8.74268679,8.757560269,8.487190698,8.661710369,8.401495296,8.548500045,8.546122924,8.681347954,8.551385759,8.654548311
1393361_at,6.910908148,6.964054211,6.900783879,6.411517971,6.556898859,6.589434317,6.578479475,6.751606628,6.779868846,6.820723077
1393362_at,3.667921583,3.352884512,3.44307874,3.461177201,3.241122108,3.380984538,3.441071304,3.264543908,3.398181342,3.336280382
1393363_at,7.170442657,7.601577534,7.408426814,7.472400275,7.726669721,7.273914689,7.438502063,7.723721335,7.391254208,7.7019936
1393364_at,4.861790645,5.054085468,4.704031253,4.704780032,4.683877577,4.671611491,4.868412648,4.766457354,4.70385466,4.711062766
1393365_at,5.809131462,5.481901553,5.708648017,5.55291519,5.112949721,5.362803864,5.739298325,5.572451353,5.578561984,5.413916276
1393366_at,5.627678652,5.595515185,5.807409567,5.918281219,5.813108907,6.168369187,5.716981974,5.82276783,5.930826008,5.856073359
1393367_at,7.272990053,7.076938203,7.189718765,7.019393638,6.902184945,7.240142027,7.184046903,7.110211857,7.108310091,7.240111263
1393368_at,9.890939164,8.919550445,9.306962678,8.510194308,8.626421819,8.380895909,8.714002972,8.030229651,8.42459813,7.9671983
1393369_at,5.657526559,5.393449619,5.456782464,5.295533039,5.120117271,5.086256098,5.077072735,5.128967944,5.280465822,4.731458989
1393370_at,8.978112572,7.879459882,8.896640759,8.355230629,8.970453811,8.542785087,8.986575882,8.779939084,9.026194249,8.818683924
1393371_at,4.503008722,4.396854351,4.351566865,4.373749242,4.378141733,4.243769461,4.380786569,4.406428664,4.467437427,4.231764146
1393372_at,4.347288953,4.316009363,4.255905155,4.384811205,4.331214361,4.108407436,4.278497701,4.191785292,4.197125577,4.442532571
1393373_at,5.629688803,5.216206927,6.090491704,5.883203994,6.31318453,6.306602975,6.22630931,6.048189167,6.53189906,5.893413294
1393374_at,3.530290714,3.50819269,3.680911921,3.435022992,3.742605579,3.604712937,3.753328307,3.299588447,3.562714924,3.393876167
1393375_at,3.051610366,2.988427657,3.451618778,3.318422191,3.101847653,3.2797843,3.130406801,3.086121225,3.214418388,3.137414448
1393376_at,4.752073991,5.118503847,4.273057291,4.587775641,4.077907138,4.172128458,4.337031134,4.894527568,4.300626064,4.555572921
1393377_at,5.677113787,5.02180142,5.522057012,5.152973413,5.311072159,5.277522492,5.43483175,5.210771799,5.262257149,5.030644401
1393378_at,5.835741878,5.572841746,5.657988876,5.848541464,5.842975552,5.935757221,5.656465764,5.648142027,5.819949624,5.424541324
1393379_a_at,3.978187999,4.015821738,4.101934589,4.127984925,4.043966582,4.035642715,3.873821146,3.901545015,3.856454438,3.997545
1393380_at,6.256570175,6.23862487,6.836417306,6.837529395,7.192599457,6.781627667,6.651847896,6.667257714,6.951039694,6.605362429
1393381_at,3.7555669,3.749443412,3.737140472,3.829196579,3.65653629,3.672311343,3.815663776,3.620015746,3.61511725,3.744120818
1393382_at,4.408791596,3.674895313,4.413218506,4.144819368,4.842204265,4.832769387,4.341844825,3.972219399,4.445306386,4.030254005
1393383_at,9.657792085,9.300701848,10.20651894,10.04314128,10.47828173,10.6501247,10.19586471,9.941973391,10.2394168,10.09845823
1393384_at,3.764250713,4.090376405,4.058827118,3.92238331,3.774932701,3.567401929,3.711626064,3.564741138,3.637445465,3.902969354
1393385_at,4.531814319,4.571880506,4.443234919,4.549306715,4.508429023,4.450711855,4.505191702,4.583379832,4.542500553,4.522062738
1393386_at,8.610574566,3.701100847,7.949733554,3.621696626,6.992463832,4.070868067,6.898317768,3.614870707,6.606935924,3.634468781
1393387_at,3.3888017,3.205576337,3.313183105,3.090376251,3.112140832,3.247480658,3.042021525,3.078764219,3.142748865,3.080699855
1393388_at,9.129403583,8.91505953,9.074018999,9.02876305,9.093487341,9.110059826,8.98616717,8.994009193,9.170916692,8.98709369
1393389_at,6.206790329,5.712397215,6.806414354,6.195078335,7.126364324,6.71169299,6.581481298,6.000883944,6.61137334,6.124483954
1393390_at,6.488765473,5.560105605,6.10504024,5.68221607,5.942665857,5.905219498,5.775808289,5.471058208,5.898488337,5.503188916
1393391_at,7.32654995,6.952961408,7.261133844,7.140109191,7.135708946,7.30582604,7.191658424,7.056287359,7.327640204,7.2022475
1393392_at,5.343170788,4.432316559,5.265924025,4.470773353,4.498391834,4.701133894,4.489325952,4.34550693,4.575690366,3.976973237
1393394_at,3.431176537,3.485072836,3.191339035,3.463624789,3.509429592,3.716213769,3.418598584,3.248622185,3.329269508,3.490647579
1393395_at,6.029400921,5.43320478,6.013691539,5.858128734,5.862597462,6.056172363,6.00259154,5.67811179,5.870475048,5.657664459
1393396_at,3.873688677,3.752168141,3.879735233,3.674613306,3.553568444,3.520360567,3.949601494,3.998646567,4.091435252,3.766793048
1393397_at,4.548353442,4.671168285,4.268730853,4.151463777,4.117164582,4.352728237,4.343798488,4.18742751,4.655117383,4.376718623
1393398_at,5.446044358,5.438511039,5.398141019,5.248065981,5.289047173,5.373347285,8.591087443,6.672825994,8.535359907,6.052933464
1393399_at,3.641671688,3.83106143,3.483719712,3.510270027,3.487424101,3.591012402,3.515800779,3.667678889,3.544471199,3.835237701
