	Neuronal	Astrocytic	Oligodendrocytic	Microglial
1395780_at	4.309560984	4.222395931	4.313967821	4.207810039
1395781_at	7.828442213	7.566434213	8.83672082	7.24565725
1395782_at	4.321047906	4.79594286	4.788276517	4.846380049
1395783_at	6.525407184	5.910767473	5.481424544	5.908953093
1395784_at	4.342052695	4.387791088	4.310758975	5.042137969
1395785_at	4.964474834	4.835135868	4.844806021	6.049204321
1395786_at	5.946107262	5.339571955	5.567223905	5.870099379
1395787_at	4.000305427	4.271573244	4.233947686	4.1045919
1395788_at	3.066380299	3.238957079	3.49963195	3.45791614
1395789_at	6.548053091	3.949601088	3.863443497	3.521494398
1395790_at	4.251713384	4.490016657	4.419351741	4.472569091
1395791_at	5.06078537	6.024330414	4.969733406	5.259689705
1395792_at	7.730729558	3.809841695	5.879417919	5.411760882
1395793_at	3.791997377	3.937299966	3.782181515	4.096054137
1395794_at	5.955909383	10.94179049	6.531365502	5.366600788
1395795_at	3.690038446	3.818672052	3.629865992	3.982250733
1395796_at	3.85943322	3.696971324	4.011972211	3.770901401
1395797_at	3.949966862	3.741998278	3.62279041	3.887143558
1395798_at	3.158211898	3.217582121	3.250420638	3.223686165
1395799_at	3.81477884	3.741998278	4.057539821	4.335460073
1395800_at	3.167343602	3.174964361	3.251056725	3.413183477
1395801_at	3.419435842	3.499150868	3.472929148	3.671718194
1395802_at	7.127628834	7.642621807	7.633970093	7.120867424
1395803_at	5.393681	5.228562362	5.359980465	5.320429213
1395804_at	4.271188339	4.208351021	4.652641768	4.805043691
1395805_at	4.301425759	4.105906913	5.829928627	4.326497522
1395806_at	4.076985942	4.248691739	4.534126893	4.604389287
1395807_at	3.180286621	3.145633424	3.295383343	3.114641336
1395808_at	6.028196715	5.338913151	5.540668304	5.934476227
1395809_at	5.255693156	5.708945352	4.899898784	4.571784439
1395810_at	3.886386409	3.949966862	3.70010307	3.435197899
1395811_at	3.871789829	3.699288967	3.589718861	3.850666236
1395812_at	3.476893278	3.634434916	3.663391267	3.831048401
1395813_at	4.61934175	8.396231482	7.597638803	7.806360185
1395814_at	8.23155507	4.656770912	7.318065998	5.100793397
1395815_at	3.311897318	3.708586407	3.593659248	3.626003225
1395816_at	6.804926131	4.598899344	6.583410439	4.405785701
1395817_at	5.205150391	5.697944069	5.549853367	5.517890413
1395818_at	4.283251936	4.636329797	4.718488483	4.635202627
1395819_at	3.314863743	4.431653917	11.17702455	7.57430873
1395820_at	4.50439685	3.772949017	4.41884834	5.3542017
1395821_at	3.959356943	5.939323196	6.751418957	5.666056792
1395822_at	3.916370641	3.591384167	3.702270754	3.636257157
1395823_at	3.603378162	3.42171463	3.556883304	3.6124793
1395824_at	3.757297143	6.193474991	3.635524184	3.908818329
1395825_at	3.887060623	3.81891875	3.832199543	3.828071823
1395826_at	8.504449751	8.045983482	7.858925555	7.063687756
1395827_at	6.067365609	5.312539904	4.268517561	4.38660044
1395828_at	4.146291125	4.684024216	4.507428508	4.080422518
1395829_at	3.704648618	3.868869827	3.791111717	4.047640316
1395830_at	3.242311154	3.337139894	3.129489374	3.051315721
1395831_at	3.011893105	2.898567366	3.075174117	3.08509324
1395832_at	4.421068492	4.153737127	4.647946664	4.413672011
1395833_at	4.172258138	3.806033879	4.305292288	4.241131756
1395834_at	3.239798274	3.244467845	3.564996216	3.540336418
1395835_at	4.053477262	4.263407643	4.142499604	4.395375374
1395836_at	7.59489701	4.043274991	4.243374497	3.857033576
1395837_at	3.445889623	3.68842055	3.94858554	4.429859681
1395838_at	3.902022356	3.949966862	3.819118243	4.031041239
1395839_at	6.920164277	5.625373308	5.968645244	5.914373394
1395840_at	6.209339095	7.164678919	6.138785356	5.920260654
1395841_at	4.185463041	3.991740967	4.282240709	4.18089679
1395842_at	3.317683052	3.238410822	3.122351767	3.400155277
1395843_at	3.655455798	3.775192368	4.061470829	4.118125952
1395844_at	4.044628518	3.726889599	3.811769098	3.814072194
1395845_at	3.662339353	3.56616381	3.781489358	4.011077625
1395846_at	3.150915375	2.955544888	2.942719785	3.043779539
1395847_at	6.161840868	8.85701981	5.89287905	5.533639982
1395848_at	4.597411569	4.614277199	4.901772843	6.062343326
1395849_at	4.25546512	4.429380772	4.070645214	4.295830419
1395850_at	4.898713165	5.528640078	5.815261046	4.898727743
1395851_at	5.454981998	5.681359211	6.810746403	6.105654939
1395852_at	7.925458107	7.824814856	6.738671708	7.667028533
1395853_at	3.136846425	3.167707109	3.87122961	3.329892273
1395854_at	3.512816794	3.143721547	3.206433577	3.152895924
1395855_at	5.079556182	6.361033509	6.025836374	5.285931039
1395856_at	3.647151573	6.538702532	3.952349088	4.472569091
1395857_at	5.511926429	5.297035077	5.481864693	5.8201601
1395858_at	5.489955866	4.569011114	4.557014934	4.562131469
1395859_at	3.123234744	3.056502494	3.296610317	3.983401625
1395860_at	3.929821094	4.121713887	4.254856204	4.135501345
1395861_at	3.960038947	4.015477976	4.638779069	4.563390823
1395862_at	5.462091201	5.153689207	5.746689764	5.897491677
1395863_at	3.598404125	3.560354289	3.383271151	3.56190128
1395864_at	4.468665251	4.02224133	3.933641224	4.266037864
1395865_at	5.339081477	3.76062875	4.01155491	4.376964205
1395866_at	5.546237848	4.621654925	4.188285408	4.054576739
1395867_at	3.987872687	4.322917726	4.252829738	4.321576847
1395868_at	5.418447935	5.243044414	5.190574618	5.516384897
1395869_at	4.098182055	3.961622342	4.044303559	4.673952353
1395870_at	4.006718897	3.902158123	3.979475666	3.93769351
1395871_at	8.848120681	7.611839324	8.273381989	7.408745922
1395872_at	5.42441558	5.800771891	5.435788366	5.373726902
1395873_at	4.154940414	3.466448918	3.566650899	3.339732233
1395874_at	3.171136392	3.618404552	3.388675008	3.270714877
1395875_at	7.751529151	6.967843487	7.471322992	7.450162382
1395876_at	3.039786713	3.21733924	3.037699307	3.029118046
1395877_at	3.108028283	3.118008969	3.218935968	3.183488232
1395878_at	5.853024754	5.29070838	6.533142576	5.609882884
1395879_at	3.56773964	4.183113305	4.08617364	3.702166249
1395880_at	3.193495098	3.412775196	3.269364505	3.386012992
1395881_at	4.296315138	4.608106085	4.519610529	5.065511388
1395882_at	3.446840455	3.387815697	3.275570169	3.401021484
1395883_at	3.923926398	4.096594654	3.845891824	4.418510617
1395884_at	4.521656568	4.206928988	4.195443674	4.512502101
1395885_at	3.039554072	2.86860482	3.128268448	3.209927551
1395886_at	7.942788109	8.469433936	8.840422863	8.10669834
1395887_at	3.07781935	3.253027071	3.235901192	3.320512295
1395888_at	3.34118358	3.320734136	3.366706532	3.595900939
1395889_at	3.322963518	3.266820265	3.531335785	3.392639376
1395890_at	4.121484312	4.32512547	4.549996163	4.201951908
1395891_at	3.566249713	3.877898287	3.921948061	4.143441861
1395892_at	3.165750666	3.193019423	3.366876993	3.356913469
1395893_at	4.032235003	3.785706099	3.833076077	4.3569564
1395894_at	5.734792878	7.282525349	7.219002417	5.645143242
1395895_at	4.146433067	3.977034333	3.863791572	4.469075065
1395896_at	5.667363923	4.879058256	4.877811357	5.491598609
1395897_at	3.551436924	3.97525937	3.49963195	3.655884901
1395898_at	4.273979727	4.07412315	3.899278487	4.416308563
1395899_at	6.752831554	6.721609218	6.891008333	7.316920108
1395900_at	4.189904258	5.306348152	4.445590399	4.240270871
1395901_at	8.246018414	8.074714035	8.882360017	8.377781504
1395902_at	3.770201474	3.561765116	3.466359479	3.529940313
1395903_at	2.965882232	3.07781935	2.948288206	3.057742706
1395904_at	3.154464573	3.157733142	3.14095914	3.190431092
1395905_at	3.795520151	4.043274991	3.989673041	4.205910855
1395906_at	4.087809336	4.455955735	4.489709869	4.513861904
1395907_at	3.98450965	4.071233766	3.938169141	3.787933458
1395908_at	4.97549983	5.073493877	5.179069438	5.03038539
1395909_at	6.562285973	4.249185201	3.926664754	4.019965591
1395910_at	3.883096794	3.786164395	3.558907268	3.94700482
1395911_at	4.489025826	4.527480626	4.749884673	4.882512059
1395912_at	5.250295596	4.597325539	4.627621812	5.114573756
1395913_at	4.276559516	4.650291592	4.654695141	4.571069542
1395914_at	7.635596035	8.094032085	7.798969821	7.157890426
1395915_at	3.193008644	3.281471298	3.236701386	3.38004218
1395916_at	5.23551692	5.417593012	5.274785422	5.567765031
1395917_at	4.446836409	4.491992106	4.489178798	4.652144115
1395918_at	3.973400965	4.078078075	3.995833282	4.199333116
1395919_at	5.968885657	7.050052982	6.891663459	6.535071189
1395920_at	4.463519499	4.78165805	4.681706098	4.381811505
1395921_at	7.600024849	6.873198885	6.142515891	6.367975742
1395922_at	3.836902	3.81210503	3.830388145	4.292100053
1395923_at	5.178392943	5.545867966	5.792010955	5.518344452
1395924_at	4.868089761	8.140293738	4.667139018	4.496902802
1395925_s_at	5.414959353	4.004838072	4.269796385	4.371361968
1395926_at	4.151463777	4.11403515	4.099617969	4.026343639
1395927_at	4.631578754	4.706685881	4.809263583	4.584680002
1395928_at	9.391115322	7.531083291	8.582697912	7.037618131
1395929_at	4.002531816	4.553595022	4.274455627	3.963499062
1395930_at	3.610801361	3.453418899	3.686670768	3.816615663
1395931_at	4.720915523	4.297454779	4.840586616	4.3208127
1395932_at	3.352696326	3.176321329	3.162324856	3.071007674
1395933_at	3.355589933	3.113403513	3.205926754	3.289106917
1395934_at	5.233437395	4.49727218	4.288845785	4.190271023
1395935_at	3.967432701	4.011713432	3.962508827	4.418510617
1395936_at	3.374536747	3.468885669	3.254850601	3.353742951
1395937_at	4.66258428	5.074416642	4.913377574	4.804665518
1395938_at	3.798834461	3.734868316	3.831936399	3.914027152
1395939_at	3.353053084	3.389967767	3.358096097	3.619529252
1395940_at	4.617050368	4.45617375	5.085732888	4.936390977
1395941_at	3.592121128	3.513675889	3.697223345	3.352277378
1395942_at	3.946397135	3.193195694	3.266794205	3.32900715
1395943_at	3.767344238	4.185261768	3.904911411	3.801616957
1395944_at	4.683024554	6.183971058	7.20968621	7.228073976
1395945_at	5.247182772	3.192469029	3.217912654	3.266979624
1395946_at	4.125084196	4.488506101	4.512189286	4.457042433
1395947_at	4.402392682	4.34287229	4.399837099	4.390116486
1395948_at	3.099519421	3.146676608	3.153907575	3.395347775
1395949_at	4.104642346	5.536537975	3.507529846	3.777598099
1395950_at	4.190723685	3.892887898	4.466656401	3.764903232
1395951_at	3.722769577	3.870698499	4.081093404	4.033358308
1395952_at	4.449832784	4.263742763	4.071147013	4.234719444
1395953_at	5.466546918	5.356974511	5.361500631	5.651118236
1395954_at	3.140159957	3.071567457	3.469407218	3.301137175
1395955_at	5.034307535	5.284590889	5.273457291	5.680115061
1395956_at	3.355354716	3.476122921	3.295001127	3.534242898
1395957_at	3.245343967	3.512224296	3.380468832	3.381593092
1395958_at	6.908342322	7.079258407	6.479801625	7.196042622
1395959_at	3.193152024	3.100390242	3.169980389	3.478262813
1395960_at	2.939169562	3.008486639	2.935549643	3.357064075
1395961_at	3.299142234	3.342330701	3.594091901	3.562257436
1395962_at	5.53188211	6.510457647	5.074347087	5.259689705
1395963_at	3.414872838	3.693466199	4.03807576	4.011077012
1395964_at	3.22686387	3.608754884	3.456802817	3.730366243
1395965_at	8.224029385	6.583465561	6.505315475	5.732985608
1395966_at	3.777234809	5.357433706	4.841573575	4.539939523
1395967_at	3.908083202	4.353515814	4.648334602	4.780296419
1395968_at	4.939507066	4.893789508	4.964505422	4.741135592
1395969_at	4.49226332	4.266703156	4.260296569	4.47315862
1395970_at	3.933191185	3.855828154	4.504502962	4.805537532
1395971_at	3.023931245	3.012322529	2.903522577	3.074460635
1395972_at	4.230960578	4.017311671	4.147877362	4.092084551
1395973_at	5.53498465	8.015450645	6.786201718	7.240515792
1395974_at	7.231282929	7.492310076	7.829606169	9.577547848
1395975_at	2.88872279	2.899279943	2.819761765	3.004050582
1395976_at	3.352696326	3.662726635	3.876860569	3.751897514
1395977_at	4.382261185	4.190077147	4.057296972	3.972905012
1395978_at	4.386238321	4.309468462	4.605869283	4.42009589
1395979_at	3.257290386	3.146994758	3.128268448	3.361788026
1395980_at	4.877964882	6.742957741	5.690056156	5.774547889
1395981_at	3.331842779	3.367797012	3.251987059	3.313755338
1395982_at	4.643848601	4.469284155	4.736814709	4.907076774
1395983_at	4.324831745	4.57878728	4.485229562	4.581865465
1395984_at	5.726507095	7.767976287	5.946651823	5.259689705
1395985_at	4.386238321	4.870156003	4.719147963	4.307156702
1395986_at	5.440469545	4.961500868	4.378055598	4.690692736
1395987_at	4.069055184	4.035774776	4.049680116	4.292133162
1395988_at	5.034715646	4.090104002	4.624366477	4.546559954
1395989_at	5.990253835	6.587661529	6.074742501	5.981241891
1395990_at	5.428222941	5.541422265	5.391884471	5.399296546
1395991_at	9.185138947	4.291468239	6.150991252	4.823185965
1395992_at	4.846970914	3.772949017	3.733519385	3.759627987
1395993_at	3.888964213	4.492267866	4.275279175	4.149394487
1395994_at	6.392514486	5.876406775	5.739289648	5.981201561
1395995_at	3.344044329	3.290798133	3.473112341	3.422365775
1395996_at	3.125812248	2.935521849	3.059776683	2.980398954
1395997_at	4.580766318	3.982919312	3.997017656	4.337466165
1395998_at	7.325883909	6.683495177	7.258017989	6.613294849
1395999_at	4.180497736	3.411886414	3.37811637	3.306375042
1396000_at	3.117076944	3.328475274	3.59950671	5.233892475
1396001_at	3.569120749	3.738269069	3.38331438	3.539645629
1396002_at	3.688239409	3.243025746	3.492478529	3.452446186
1396003_at	5.802045971	6.149172057	6.099096717	6.238661381
1396004_at	6.397552603	6.576641064	6.511829629	6.930039668
1396005_at	7.42811974	5.264993977	5.3924054	5.560575823
1396006_at	3.300155497	3.220373186	3.178358586	3.197104783
1396007_at	3.637238637	3.502597566	3.663580195	3.573883996
1396008_at	3.839838711	3.52508751	3.611072927	3.392612885
1396009_at	3.361625143	6.822916284	3.652920305	3.117325482
1396010_at	3.21513045	3.127136162	3.325425896	3.796392424
1396011_at	3.843147511	3.768709647	4.023450756	3.872884609
1396012_at	3.540985662	3.498255536	3.422516983	3.722769577
1396013_at	8.019434139	7.552566755	7.490824294	6.701155188
1396014_at	3.29301742	3.335845157	3.378203206	3.569682051
1396015_at	4.213597794	4.220677919	4.558150177	4.216872671
1396016_at	3.478303887	3.510743174	3.587695481	3.824128586
1396017_at	3.352696326	3.124383503	3.267274754	3.294324443
1396018_at	4.443788097	4.277399553	4.49377184	3.894056258
1396019_at	3.603592768	3.543494463	3.320548942	3.400554725
1396020_at	6.184672895	6.506392074	6.20773213	6.579257431
1396021_at	3.883620014	3.378129143	3.788363085	3.586058941
1396022_at	6.1727264	6.581591886	5.223174911	5.433305994
1396023_at	7.011693106	3.316718486	6.533154188	4.337547537
1396024_at	4.766880907	7.333744741	6.892778504	5.918953641
1396025_at	5.721055658	3.755476047	3.532192238	3.761139574
1396026_at	3.351621786	3.289726222	3.172623144	3.320193693
1396027_at	3.687705269	3.840398176	3.852654231	3.97182001
1396028_at	3.784723437	4.768807459	3.801415459	4.307156702
1396029_at	4.101694383	4.179867725	4.195155485	4.377927668
1396030_at	3.811563538	3.960969796	3.951472443	4.096698712
1396031_at	3.522655682	3.439817564	3.836304738	3.616572581
1396032_at	4.083184845	4.044098116	3.825607357	4.211746121
1396033_at	3.027318193	3.209887898	3.303397404	3.357110912
1396034_at	4.300444368	3.492540299	3.758707365	3.850699823
1396035_at	3.467837695	3.387810928	3.285561468	3.570969024
1396036_at	5.597749094	4.457953733	4.285158083	5.152953142
1396037_at	3.60301708	3.547824805	3.570174563	3.738357991
1396038_at	6.324671794	4.821658887	4.643358647	4.484262747
1396039_at	2.95078545	2.943178278	2.954916763	3.095314332
1396040_at	10.6590067	4.682079778	4.829880278	4.783454928
1396041_at	6.016001639	5.05069384	5.084029889	4.787655508
1396042_at	4.005184898	4.619927827	3.953869287	4.259083129
1396043_at	3.44448716	3.594072676	3.588656235	3.662750256
1396044_at	3.608096208	3.482441811	3.57614283	3.574768743
1396045_at	4.852729573	4.396179147	4.940081184	5.158476521
1396046_at	4.166003252	4.347076217	4.896733803	4.063838839
1396047_at	3.469507944	3.451939923	3.904770025	3.853091316
1396048_at	4.049439241	5.67745124	4.411136027	4.170009531
1396049_x_at	5.454785076	5.953169575	6.078933777	6.558570579
1396050_at	2.973154836	2.967463679	3.14414681	2.937000734
1396051_at	2.971594062	2.874035235	2.826328425	3.064836473
1396052_at	7.416933887	6.90264803	7.221934069	7.226888131
1396053_at	4.676432904	7.069027156	5.21098833	5.578798327
1396054_at	6.600763271	6.547172993	6.260253068	6.715587235
1396055_at	4.217461426	4.312908837	4.154875072	4.460661909
1396056_at	4.580693185	4.230358451	4.550886822	5.197932424
1396057_at	7.453374461	8.477575825	7.799270633	6.995132099
1396058_at	7.690748904	7.044502457	5.976196377	6.303471684
1396059_at	7.320895109	9.010301216	8.245947567	7.61408948
1396060_at	5.181025306	4.031147305	3.59950671	3.954170957
1396061_at	3.642690113	3.666110292	3.851779394	4.155892934
1396062_at	6.594734288	5.067917238	6.111304013	5.646434813
1396063_at	5.963657536	7.029511303	6.655598904	6.896500899
1396064_at	3.321562193	3.106834503	3.304085372	3.263339888
1396065_at	3.165361222	3.144915332	3.204934307	3.200875927
1396066_at	3.241060361	3.493586692	3.935370091	3.723864395
1396067_at	3.266576724	3.197911267	3.116649312	3.306375042
1396068_at	4.365045183	4.747653824	4.93943779	4.446886785
1396069_at	3.56870852	3.500258755	3.561714482	3.687563949
1396070_at	4.204563049	4.365094081	4.149792291	4.327898885
1396071_at	2.989829413	3.127136162	2.995690282	3.171825742
1396072_at	5.745434246	4.978659918	5.297376366	4.070262619
1396073_at	7.62832993	5.073655089	4.951251096	4.702265468
1396074_at	4.328883398	4.464073437	4.661659002	4.561516595
1396075_at	3.723591634	3.415924922	3.6224881	3.720912903
1396076_at	7.473609173	7.073453547	5.347666058	4.724675331
1396077_at	7.669456642	6.02790227	5.675012883	4.803176611
1396078_at	4.974468871	5.164732799	5.091424447	5.207532277
1396079_at	5.839701551	5.799991532	5.897571823	6.239612483
1396080_at	3.824054185	3.998572055	3.983034437	3.985603635
1396081_at	7.610390319	7.542267859	6.314249182	6.089671151
1396082_at	5.700952589	5.729597196	5.76631332	5.946726417
1396083_at	3.805493047	3.416758431	3.74371266	3.910234554
