"","Gene","BaseGeneMean","OutlierFactor","GeneMean","DEFacGroup1","DEFacGroup2","DEFacGroup3","Length"
"Gene8222","Gene8222",3.24302909665383,1,3.24302909665383,1,1,1,6352
"Gene8223","Gene8223",2.71672902750945,1,2.71672902750945,1,1,3.09513851617742,6243
"Gene8224","Gene8224",1.36180085502391,1,1.36180085502391,1,1,1,2088
"Gene8225","Gene8225",6.79510795872779,1,6.79510795872779,1,1,1,1119
"Gene8226","Gene8226",0.263281555936187,1,0.263281555936187,1,1,1,4465
"Gene8227","Gene8227",2.36908784719657,1,2.36908784719657,1,1.46141591770404,1,12188
"Gene8228","Gene8228",1.58595644738344,1,1.58595644738344,1,1,1,2764
"Gene8229","Gene8229",7.33775895400724,1,7.33775895400724,1,1,1,449
"Gene8230","Gene8230",0.851365896027708,1,0.851365896027708,1,1,1,6889
"Gene8231","Gene8231",0.135087155915225,1,0.135087155915225,1.27691496827821,1,1.344470597542,4751
"Gene8232","Gene8232",0.0183675577248702,1,0.0183675577248702,1,1,1,1906
"Gene8233","Gene8233",2.32936220244219,1,2.32936220244219,0.554632341650213,1,1,2834
"Gene8234","Gene8234",1.16466003067436,1,1.16466003067436,1,1,1,2888
"Gene8235","Gene8235",0.724117715322615,1,0.724117715322615,1,1,1,21286
"Gene8236","Gene8236",3.52775303329465,1,3.52775303329465,1.77172710641565,1,1,2768
"Gene8237","Gene8237",0.701160174184837,1,0.701160174184837,1.24518272443166,1,1,1084
"Gene8238","Gene8238",0.0281952417493957,1,0.0281952417493957,1,1,1,3885
"Gene8239","Gene8239",0.561982225163481,1,0.561982225163481,1,1,1,3512
"Gene8240","Gene8240",12.2385902731335,1,12.2385902731335,1,1,1,1354
"Gene8241","Gene8241",1.21619566403705,1,1.21619566403705,1,1,1,5379
"Gene8242","Gene8242",1.00927216365076,1,1.00927216365076,1,1,1,9664
"Gene8243","Gene8243",0.737020386709685,1,0.737020386709685,0.884388794993731,1,1,1503
"Gene8244","Gene8244",3.05660671245332,1,3.05660671245332,0.474010888023607,1,1,810
"Gene8245","Gene8245",0.235283866823394,1,0.235283866823394,1,1,1,4651
"Gene8246","Gene8246",1.88844958581793,1,1.88844958581793,1,1,1,4331
"Gene8247","Gene8247",0.294781867749509,1,0.294781867749509,1,1,1,2452
"Gene8248","Gene8248",1.09365735522292,1,1.09365735522292,1,1,1,3802
"Gene8249","Gene8249",0.206261661831559,1,0.206261661831559,1,1,1,1439
"Gene8250","Gene8250",1.4949707734857,1,1.4949707734857,1,1,1,6898
"Gene8251","Gene8251",1.2381380906243,1,1.2381380906243,1,1,0.567075179057216,4622
"Gene8252","Gene8252",0.305451245389828,1,0.305451245389828,1,1,1,2990
"Gene8253","Gene8253",0.0361439051536111,1,0.0361439051536111,1,1,0.648935846438906,3876
"Gene8254","Gene8254",5.4079760482506,1,5.4079760482506,0.954062375662924,1,1,7281
"Gene8255","Gene8255",0.0856729061272547,1,0.0856729061272547,1,1,0.978643775647654,2027
"Gene8256","Gene8256",2.48903745974426,1,2.48903745974426,1,1,2.02839335276419,770
"Gene8257","Gene8257",0.233101024237352,1,0.233101024237352,1,1,1,5460
"Gene8258","Gene8258",0.26897553708012,1,0.26897553708012,1,1,1,6475
"Gene8259","Gene8259",0.59487334946265,1,0.59487334946265,1,1,1,1268
"Gene8260","Gene8260",1.80637926113988,1,1.80637926113988,1,1,1.6005331134747,3282
"Gene8261","Gene8261",1.05577041788131,1,1.05577041788131,1,1,1,1933
"Gene8262","Gene8262",2.32460906333162,1,2.32460906333162,1,1,1,1474
"Gene8263","Gene8263",3.60139906778724,1,3.60139906778724,1,1,1,1351
"Gene8264","Gene8264",2.58146540385549,1,2.58146540385549,1,1,1,2264
"Gene8265","Gene8265",0.184142973998068,1,0.184142973998068,1,1,1,1316
"Gene8266","Gene8266",0.294034732510135,1,0.294034732510135,1,1,0.934309653832907,2449
"Gene8267","Gene8267",0.97753254324463,1,0.97753254324463,0.56358957275464,1,1,1276
"Gene8268","Gene8268",0.368847182952006,1,0.368847182952006,1,1,1,2833
"Gene8269","Gene8269",1.45679626561391,47.665958927187,48.4229137550825,1,1,1.02750829136466,5035
"Gene8270","Gene8270",2.08732302422562,1,2.08732302422562,1,1,1,3104
"Gene8271","Gene8271",0.494493045519172,1,0.494493045519172,1.05283633756373,1,1,3227
"Gene8272","Gene8272",0.0557451068730343,1,0.0557451068730343,1,1,1,4868
"Gene8273","Gene8273",1.15496020922807,1,1.15496020922807,1,1,2.08352778028131,2307
"Gene8274","Gene8274",0.726129301284949,1,0.726129301284949,1,1,1,2251
"Gene8275","Gene8275",0.00266439350731095,1,0.00266439350731095,1,1,1,843
"Gene8276","Gene8276",0.232006626538105,1,0.232006626538105,1,1.11373844761124,1,7381
"Gene8277","Gene8277",0.700516057122762,1,0.700516057122762,1,1,1,2292
"Gene8278","Gene8278",2.74838287901361,1,2.74838287901361,1,1,1.38683756478606,2579
"Gene8279","Gene8279",7.01300538232457,1,7.01300538232457,1,1,1.19365944692776,1954
"Gene8280","Gene8280",3.37297016664125,1,3.37297016664125,1,1.14919524266724,1,1028
"Gene8281","Gene8281",4.44801951489569,1,4.44801951489569,1,1,0.969318431949927,941
"Gene8282","Gene8282",4.69865131843776,1,4.69865131843776,1,1,1,1719
"Gene8283","Gene8283",0.00250660090712674,1,0.00250660090712674,1,1,1,1037
"Gene8284","Gene8284",0.537092357208866,1,0.537092357208866,1,1,1,1353
"Gene8285","Gene8285",3.59723002787576,1,3.59723002787576,1,1,1,4420
"Gene8286","Gene8286",0.125599873404931,1,0.125599873404931,1,1,1,3918
"Gene8287","Gene8287",4.30585680244039,1,4.30585680244039,1,1,1,2044
"Gene8288","Gene8288",3.33139163028321,1,3.33139163028321,1,1,0.892763385803414,8556
"Gene8289","Gene8289",1.18462812434474,1,1.18462812434474,2.05680940369378,1,1,4172
"Gene8290","Gene8290",0.00447734315971484,1,0.00447734315971484,1,1,1,5644
"Gene8291","Gene8291",3.15368639871138,1,3.15368639871138,1,1,1,3230
"Gene8292","Gene8292",1.09125187977923,1,1.09125187977923,1,1,1,4602
"Gene8293","Gene8293",2.86223222274538,1,2.86223222274538,1,1,1,10318
"Gene8294","Gene8294",0.104102662454403,1,0.104102662454403,1,1,1,1861
"Gene8295","Gene8295",0.141771829898798,1,0.141771829898798,1,1,1,8800
"Gene8296","Gene8296",5.76520684492554,1,5.76520684492554,1,1,1,1243
"Gene8297","Gene8297",3.02870576195606,1,3.02870576195606,1,1,2.00614476523785,5392
"Gene8298","Gene8298",0.164956936582284,1,0.164956936582284,1,1,1,1343
"Gene8299","Gene8299",2.03430153759705,1,2.03430153759705,1,1,1,1301
"Gene8300","Gene8300",0.0683266516683849,1,0.0683266516683849,1,1,1,2349
"Gene8301","Gene8301",6.00852621620811,1,6.00852621620811,1,1,1,687
"Gene8302","Gene8302",4.13323620004,1,4.13323620004,1,1,1,1780
"Gene8303","Gene8303",0.836778633164306,1,0.836778633164306,1,1,1,1425
"Gene8304","Gene8304",10.4385768745202,1,10.4385768745202,1,1.07948743717656,1.1835149979777,2264
"Gene8305","Gene8305",3.19392150170882,1,3.19392150170882,1,1,1,1614
"Gene8306","Gene8306",1.85687662091833,1,1.85687662091833,1,1,1,4528
"Gene8307","Gene8307",6.90909682763317,1,6.90909682763317,1,1.13102333700511,1,1715
"Gene8308","Gene8308",8.2145064370407,1,8.2145064370407,1,1,1,777
"Gene8309","Gene8309",0.888356545448559,1,0.888356545448559,1,1,1,3393
"Gene8310","Gene8310",0.0763618025600807,1,0.0763618025600807,1,1,1,833
"Gene8311","Gene8311",0.537437044840332,1,0.537437044840332,1,1,1,5145
"Gene8312","Gene8312",0.0406453821863338,24.8523854612513,25.247051457342,1,1,0.607252426468911,3568
"Gene8313","Gene8313",0.179737475330369,1,0.179737475330369,1,1,1,4737
"Gene8314","Gene8314",0.125661469299451,1,0.125661469299451,1,1,1,6873
"Gene8315","Gene8315",4.29405040167576,1,4.29405040167576,1,1,1,2994
"Gene8316","Gene8316",0.0200507168120275,1,0.0200507168120275,1,1,1,2592
"Gene8317","Gene8317",1.14460518874991,1,1.14460518874991,1,1,1,1851
"Gene8318","Gene8318",0.826663811533155,1,0.826663811533155,1,1,0.966298209536353,4573
"Gene8319","Gene8319",1.8444459403507,1,1.8444459403507,1,1,1,2946
"Gene8320","Gene8320",0.0269427599352171,1,0.0269427599352171,1,1,1,2253
"Gene8321","Gene8321",2.80012230481931,1,2.80012230481931,1,1,1,966
"Gene8322","Gene8322",7.22555823022269,1,7.22555823022269,1,1,1,1926
"Gene8323","Gene8323",3.90984844097757,1,3.90984844097757,1,1,1,1506
"Gene8324","Gene8324",10.9938790681861,1,10.9938790681861,1,1,1,6387
"Gene8325","Gene8325",0.537033187949969,1,0.537033187949969,1,1,1,2754
"Gene8326","Gene8326",1.71981033516548,1,1.71981033516548,0.877744971651593,1,0.540805654813209,10539
"Gene8327","Gene8327",0.0640937660464939,1,0.0640937660464939,1,1,1,2467
"Gene8328","Gene8328",7.71542534195406,1,7.71542534195406,1,1,1,831
"Gene8329","Gene8329",0.278003173126028,1,0.278003173126028,0.924765784016064,1,1,1335
"Gene8330","Gene8330",0.0185080095141991,1,0.0185080095141991,1,1,1,410
"Gene8331","Gene8331",0.666511051007803,1,0.666511051007803,1,1,1,4469
"Gene8332","Gene8332",0.135955643033899,1,0.135955643033899,1,1,0.645814630477534,1124
"Gene8333","Gene8333",0.795465063270507,1,0.795465063270507,1,1,1.57585518664501,2334
"Gene8334","Gene8334",0.153025706053892,1,0.153025706053892,1,1,1,1009
"Gene8335","Gene8335",0.00318680299477369,1,0.00318680299477369,1,1,1,582
"Gene8336","Gene8336",0.568588380809256,1,0.568588380809256,1,1,0.782361892094038,8563
"Gene8337","Gene8337",1.21539073639674,1,1.21539073639674,1,1,1,2239
"Gene8338","Gene8338",0.657926869327005,1,0.657926869327005,1,0.520000017004294,1,6814
"Gene8339","Gene8339",9.08050980683288,1,9.08050980683288,1,1,1,2920
"Gene8340","Gene8340",0.754503647519181,1,0.754503647519181,1,1,1,1736
"Gene8341","Gene8341",0.933088698937197,1,0.933088698937197,1,1,1,2319
"Gene8342","Gene8342",4.03140772360679,1,4.03140772360679,1.22513438213776,1,1,3645
"Gene8343","Gene8343",0.641158240560586,1,0.641158240560586,1,1,1,7771
"Gene8344","Gene8344",0.185660958088788,1,0.185660958088788,1,1,1,2860
"Gene8345","Gene8345",2.99508791579554,1,2.99508791579554,1,1,1,8173
"Gene8346","Gene8346",1.59042955147485,1,1.59042955147485,1,1,1,5441
"Gene8347","Gene8347",0.272025026258789,1,0.272025026258789,1,1,1,5228
"Gene8348","Gene8348",0.57477866486698,1,0.57477866486698,1,1,1,3528
"Gene8349","Gene8349",0.435543272151428,1,0.435543272151428,1,1,1,9597
"Gene8350","Gene8350",2.14658905997568,1,2.14658905997568,1,1,1,1485
"Gene8351","Gene8351",1.48876964905241,1,1.48876964905241,1,1.33523184146496,1,2664
"Gene8352","Gene8352",5.70212411842633,1,5.70212411842633,1,1,1,5261
"Gene8353","Gene8353",2.07304581610607,1,2.07304581610607,1,1.07109218277828,1,1484
"Gene8354","Gene8354",0.0948208611366507,1,0.0948208611366507,1,1,1,6441
"Gene8355","Gene8355",1.93441948735959,1,1.93441948735959,1,1,1,7456
"Gene8356","Gene8356",0.00975299186291835,1,0.00975299186291835,1,1,1,8402
"Gene8357","Gene8357",2.51884644816243,47.7844003854697,48.5432361119287,1,1,0.550395286876179,1942
"Gene8358","Gene8358",0.382564096603649,1,0.382564096603649,1,1,1,3297
"Gene8359","Gene8359",7.0975555552409,1,7.0975555552409,1,1,1,4100
"Gene8360","Gene8360",1.58503204357806,1,1.58503204357806,1,1,1,980
"Gene8361","Gene8361",1.54229282515608,1,1.54229282515608,1,1,1,927
"Gene8362","Gene8362",2.22008475342395,1,2.22008475342395,1,1.10119119176633,0.750252576447275,17945
"Gene8363","Gene8363",0.316817025429475,1,0.316817025429475,1,1,1,1727
"Gene8364","Gene8364",0.538621973507097,1,0.538621973507097,1,1,1,9255
"Gene8365","Gene8365",1.83169053992774,1,1.83169053992774,1,1,1,1996
"Gene8366","Gene8366",4.61665004360733,1,4.61665004360733,1,1,1,783
"Gene8367","Gene8367",3.42178705483751,1,3.42178705483751,1,0.568638825259312,1,2778
"Gene8368","Gene8368",0.199172854028289,1,0.199172854028289,1,1,1,1159
"Gene8369","Gene8369",0.163953451682254,1,0.163953451682254,1,1,1.4860235620988,15383
"Gene8370","Gene8370",1.21122841242263,1,1.21122841242263,1,1,1,6278
"Gene8371","Gene8371",0.435832594308846,1,0.435832594308846,1,1,1,951
"Gene8372","Gene8372",0.358878470968269,1,0.358878470968269,1,1,1,2248
"Gene8373","Gene8373",1.08751317182493,25.23307464821,25.6337861435307,1,1,1,4803
"Gene8374","Gene8374",0.167624634247813,1,0.167624634247813,1.35054783130579,1,1,2638
"Gene8375","Gene8375",1.75963994260188,1,1.75963994260188,1,1,1.11129709711262,3285
"Gene8376","Gene8376",3.15825049612193,1,3.15825049612193,1,1,1,1838
"Gene8377","Gene8377",0.760753977940614,1,0.760753977940614,1,1,1,8808
"Gene8378","Gene8378",0.944338403764246,1,0.944338403764246,1,1,1,6467
"Gene8379","Gene8379",0.0885708647165962,1,0.0885708647165962,0.930713063268576,1,1,4449
"Gene8380","Gene8380",0.370315860249402,65.0152800052525,66.0477491130729,1.19668441494856,1,1,2905
"Gene8381","Gene8381",0.573707146545786,1,0.573707146545786,1,1,1,1686
"Gene8382","Gene8382",2.10855063028253,1,2.10855063028253,1,1,1,4451
"Gene8383","Gene8383",0.0568812841798036,1,0.0568812841798036,1,1,1.61575757682333,6722
"Gene8384","Gene8384",0.154790213672068,1,0.154790213672068,1,1,1,5244
"Gene8385","Gene8385",0.313187737298168,1,0.313187737298168,1,1,1,3701
"Gene8386","Gene8386",0.850447775284268,84.8985042025239,86.2467270031053,0.577206550832357,1,1,1632
"Gene8387","Gene8387",0.322746360881631,1,0.322746360881631,1,1,1.1097933567664,1224
"Gene8388","Gene8388",12.5256000020494,1,12.5256000020494,1,1,1,3963
"Gene8389","Gene8389",2.79013756527832e-05,1,2.79013756527832e-05,1,1.01966308839819,1,3899
"Gene8390","Gene8390",0.380196717978012,53.6057914680464,54.4570732542134,1,1,1,1582
"Gene8391","Gene8391",0.00148948761093622,1,0.00148948761093622,0.602246962012875,1,1,1084
"Gene8392","Gene8392",1.30336905121054,1,1.30336905121054,1,1,1,3461
"Gene8393","Gene8393",0.0741342918604549,1,0.0741342918604549,1,1,1,500
"Gene8394","Gene8394",0.343253418935833,1,0.343253418935833,1,1.21294786727676,1,2086
"Gene8395","Gene8395",0.970364142360701,1,0.970364142360701,1.46745047143952,1,1,9593
"Gene8396","Gene8396",0.827237526301096,1,0.827237526301096,1,0.831083760687956,1,701
"Gene8397","Gene8397",0.984516767145401,40.7636684908618,41.4110121373837,1,1,1,7747
"Gene8398","Gene8398",0.0831518817708507,1,0.0831518817708507,1,1,0.972442926124288,7912
"Gene8399","Gene8399",1.012445356637,1,1.012445356637,1,1,1,1570
"Gene8400","Gene8400",0.824746949949272,1,0.824746949949272,1,1,1,4721
"Gene8401","Gene8401",2.14664230662887,1,2.14664230662887,1,1,1,4674
"Gene8402","Gene8402",0.143485599750746,1,0.143485599750746,1,1,1,2727
"Gene8403","Gene8403",0.16666695745807,1,0.16666695745807,1,1,1,5432
"Gene8404","Gene8404",7.11969839654926,1,7.11969839654926,1,1,0.540417041472681,4077
"Gene8405","Gene8405",0.350151183482055,1,0.350151183482055,1,1,1,2012
"Gene8406","Gene8406",4.64076391869381,1,4.64076391869381,1,1,1,4361
"Gene8407","Gene8407",0.952358410618157,1,0.952358410618157,1,1,1,4653
"Gene8408","Gene8408",0.163155502289121,1,0.163155502289121,1,1,1,4588
"Gene8409","Gene8409",2.76108086454631,1,2.76108086454631,1,1,1,6823
"Gene8410","Gene8410",0.00233298536963805,1,0.00233298536963805,1,1,1,2943
"Gene8411","Gene8411",4.85655610698943,1,4.85655610698943,1,1,1,1686
"Gene8412","Gene8412",1.24849480177442,1,1.24849480177442,1,1,1,3677
"Gene8413","Gene8413",0.0204361463764079,1,0.0204361463764079,0.626206341576284,0.511831338285395,1,1297
"Gene8414","Gene8414",0.686950193918813,32.4674873018159,32.983084214495,1,1,1,5836
"Gene8415","Gene8415",0.116004337210436,1,0.116004337210436,1,1,1,884
"Gene8416","Gene8416",3.8099462740194,1,3.8099462740194,1,0.687778419752697,1,4695
"Gene8417","Gene8417",1.0766117779158,1,1.0766117779158,0.982824089310711,1,1,3356
"Gene8418","Gene8418",1.39784459164712,1,1.39784459164712,1,1,1.12571055133721,2691
"Gene8419","Gene8419",0.0716321433342874,1,0.0716321433342874,1,1,1,2322
"Gene8420","Gene8420",1.72287456072928,1,1.72287456072928,1,1,1,2575
"Gene8421","Gene8421",4.01180571452872,1,4.01180571452872,1,1,1,491
"Gene8422","Gene8422",0.654214422218588,1,0.654214422218588,1,1,1,4780
"Gene8423","Gene8423",3.56308810006134,1,3.56308810006134,1,1,1,5712
"Gene8424","Gene8424",1.94534659185397,57.3283521705397,58.2387497357512,1,1,1,2410
"Gene8425","Gene8425",2.41779630712916,1,2.41779630712916,1,1,1,7112
"Gene8426","Gene8426",0.512765271409583,1,0.512765271409583,1,1,1,2729
"Gene8427","Gene8427",0.488321755869759,1,0.488321755869759,1,1,1,10803
"Gene8428","Gene8428",7.26252792963904,1,7.26252792963904,1.40255278741712,1,1,5566
"Gene8429","Gene8429",3.98258595497215,74.7742039879031,75.9616487804678,1,1,1,3139
"Gene8430","Gene8430",1.68836492441903,78.1194697792795,79.3600387541404,1,1,1,8765
"Gene8431","Gene8431",0.622478608802656,1,0.622478608802656,1,1,1,2196
"Gene8432","Gene8432",0.0943962672626735,1,0.0943962672626735,1,1,1,2016
"Gene8433","Gene8433",2.38816113610878,1,2.38816113610878,1,1,0.770808558610059,2059
"Gene8434","Gene8434",6.66860303627059,1,6.66860303627059,1,1,1,3603
"Gene8435","Gene8435",3.89612267593494,1,3.89612267593494,1,1,1,2006
"Gene8436","Gene8436",0.614682222010149,1,0.614682222010149,1,1.63483353030881,1,5247
"Gene8437","Gene8437",0.760608870164558,1,0.760608870164558,0.428361635154603,1,1,6335
"Gene8438","Gene8438",0.767125195031726,1,0.767125195031726,1,1,1,4465
"Gene8439","Gene8439",3.00839254106132,1,3.00839254106132,1,1,1,4226
"Gene8440","Gene8440",0.334693544230178,1,0.334693544230178,1,1,1,2362
"Gene8441","Gene8441",1.65547853338348,1,1.65547853338348,1,1,1,4098
"Gene8442","Gene8442",1.9046389587214,1,1.9046389587214,1,1,1,4115
"Gene8443","Gene8443",0.556698063645556,1,0.556698063645556,1,1,1.03526049023915,2055
"Gene8444","Gene8444",2.69621005196164,1,2.69621005196164,1,1,1,1540
"Gene8445","Gene8445",1.65847388777052,1,1.65847388777052,1,1,1,2451
"Gene8446","Gene8446",9.23263421720494,1,9.23263421720494,1,1,1,3578
"Gene8447","Gene8447",0.0619739030623072,1,0.0619739030623072,1,1,1.8902885944992,814
"Gene8448","Gene8448",0.739487039181748,1,0.739487039181748,0.633265141889196,1,0.618310932693137,9024
"Gene8449","Gene8449",1.24333768677942,1,1.24333768677942,1,1,1,3028
"Gene8450","Gene8450",2.34013604669686,1,2.34013604669686,1,1,1,2013
"Gene8451","Gene8451",0.906371305765867,1,0.906371305765867,1,1,1,1931
"Gene8452","Gene8452",0.602418119381307,1,0.602418119381307,1,1,1,1417
"Gene8453","Gene8453",0.0581947224173722,1,0.0581947224173722,1,1,1,4017
"Gene8454","Gene8454",0.442925399109158,1,0.442925399109158,1,1,1,1603
"Gene8455","Gene8455",0.139399708389287,1,0.139399708389287,1,1,1,6910
"Gene8456","Gene8456",4.73803827773813,1,4.73803827773813,1,1,1,6267
"Gene8457","Gene8457",1.83189289392135,1,1.83189289392135,1,1,1,1068
"Gene8458","Gene8458",0.720176799222615,1,0.720176799222615,1,1,0.678701079445183,1387
"Gene8459","Gene8459",1.30209379163811,1,1.30209379163811,1,1,1,6384
"Gene8460","Gene8460",0.43685812556275,1,0.43685812556275,0.863195110226311,1,1,1584
"Gene8461","Gene8461",0.0241862200092337,1,0.0241862200092337,1,1,1,2821
"Gene8462","Gene8462",0.212950395213171,1,0.212950395213171,1,1,1,1666
"Gene8463","Gene8463",1.6834488780599,1,1.6834488780599,1,1,1,4832
"Gene8464","Gene8464",0.507809116116647,117.996088124032,119.869914028063,1,1,1,5064
"Gene8465","Gene8465",6.77351255210898,1,6.77351255210898,1,1,1,2056
"Gene8466","Gene8466",1.77462424531546,1,1.77462424531546,1,1,1,3816
"Gene8467","Gene8467",0.107738508339842,1,0.107738508339842,1,1,1,13086
"Gene8468","Gene8468",6.75570739356275,1,6.75570739356275,1,1,0.705329806850657,1399
"Gene8469","Gene8469",3.34580823808899,1,3.34580823808899,1,1,1,4762
"Gene8470","Gene8470",3.21997733838427,1,3.21997733838427,1,1,1,2337
"Gene8471","Gene8471",0.410360251400019,1,0.410360251400019,1,1,1,24089
"Gene8472","Gene8472",1.9421311348185,1,1.9421311348185,1,1,1.24979992839677,3195
"Gene8473","Gene8473",4.14995518946635,1,4.14995518946635,1,1,1,7667
"Gene8474","Gene8474",0.270431978446286,1,0.270431978446286,1,1,1,4893
"Gene8475","Gene8475",2.37397696479036,1,2.37397696479036,1,1,1,3798
"Gene8476","Gene8476",0.486617103513161,1,0.486617103513161,1,1,1,3729
"Gene8477","Gene8477",7.77474510116234,1,7.77474510116234,1,1,1,3532
"Gene8478","Gene8478",1.82598912829564,1,1.82598912829564,1,1,1,1802
"Gene8479","Gene8479",6.41165233939134,1,6.41165233939134,1,1,1,3606
"Gene8480","Gene8480",4.35195317996559,1,4.35195317996559,1,1,1,14138
"Gene8481","Gene8481",0.00591301280741992,1,0.00591301280741992,0.574237026408541,1,1,891
"Gene8482","Gene8482",0.0630415693213955,1,0.0630415693213955,1,1,1,3941
"Gene8483","Gene8483",0.221603150510538,1,0.221603150510538,1.39087198631774,1,1,4335
"Gene8484","Gene8484",2.55514675188351,1,2.55514675188351,1,1,1,1311
"Gene8485","Gene8485",3.31266021592579,1,3.31266021592579,1,1,1,2259
"Gene8486","Gene8486",0.48724608990295,1,0.48724608990295,1,1,1,3513
"Gene8487","Gene8487",0.0525257933389297,1,0.0525257933389297,1,1,1,1205
"Gene8488","Gene8488",1.90205531069355,1,1.90205531069355,1,1,1,8490
